time|weight|unit|flag
2024-09-04 15:40:44.941365 |       0 | LG | S
2024-09-04 15:40:45.240721 |       0 | LG | S
2024-09-04 15:40:45.540810 |       0 | LG | S
2024-09-04 15:40:45.840914 |       0 | LG | S
2024-09-04 15:40:46.141688 |       0 | LG | S
2024-09-04 15:40:46.443346 |       0 | LG | S
2024-09-04 15:40:46.743207 |       0 | LG | S
2024-09-04 15:40:47.043374 |       0 | LG | S
2024-09-04 15:40:47.343312 |       0 | LG | S
2024-09-04 15:40:47.641828 |       0 | LG | S
2024-09-04 15:40:47.942799 |       0 | LG | S
2024-09-04 15:40:48.242670 |       0 | LG | S
2024-09-04 15:40:48.539431 |       0 | LG | S
2024-09-04 15:40:48.839391 |       0 | LG | S
2024-09-04 15:40:49.139584 |       0 | LG | S
2024-09-04 15:40:49.439739 |       0 | LG | S
2024-09-04 15:40:49.738726 |       0 | LG | S
2024-09-04 15:40:50.038898 |       0 | LG | S
2024-09-04 15:40:50.338834 |       0 | LG | S
2024-09-04 15:40:50.640759 |       0 | LG | S
2024-09-04 15:40:50.942620 |       0 | LG | M
2024-09-04 15:40:51.242497 |      -1 | LG | M
2024-09-04 15:40:51.542941 |      -2 | LG | M
2024-09-04 15:40:51.843279 |      -3 | LG | M
2024-09-04 15:40:52.141901 |      -9 | LG | M
2024-09-04 15:40:52.442905 |     -19 | LG | M
2024-09-04 15:40:52.743461 |     -23 | LG | M
2024-09-04 15:40:53.043949 |     -23 | LG | M
2024-09-04 15:40:53.342405 |     -26 | LG | M
2024-09-04 15:40:53.642955 |     -28 | LG | M
2024-09-04 15:40:53.943327 |     -29 | LG | M
2024-09-04 15:40:54.242468 |     -30 | LG | M
2024-09-04 15:40:54.542383 |     -32 | LG | M
2024-09-04 15:40:54.842034 |     -35 | LG | M
2024-09-04 15:40:55.143454 |     -38 | LG | M
2024-09-04 15:40:55.443428 |     -41 | LG | M
2024-09-04 15:40:55.742323 |     -45 | LG | M
2024-09-04 15:40:56.042592 |     -47 | LG | M
2024-09-04 15:40:56.343154 |     -47 | LG | M
2024-09-04 15:40:56.642074 |     -47 | LG | M
2024-09-04 15:40:56.942680 |     -48 | LG | M
2024-09-04 15:40:57.243230 |     -50 | LG | M
2024-09-04 15:40:57.542904 |     -52 | LG | M
2024-09-04 15:40:57.842609 |     -54 | LG | M
2024-09-04 15:40:58.142329 |     -54 | LG | M
2024-09-04 15:40:58.442486 |     -55 | LG | M
2024-09-04 15:40:58.742042 |     -57 | LG | M
2024-09-04 15:40:59.041756 |     -58 | LG | M
2024-09-04 15:40:59.341373 |     -54 | LG | M
2024-09-04 15:40:59.642765 |     -44 | LG | M
2024-09-04 15:40:59.941402 |     -37 | LG | M
2024-09-04 15:41:00.242178 |     -35 | LG | M
2024-09-04 15:41:00.541719 |     -33 | LG | M
2024-09-04 15:41:00.841251 |     -30 | LG | M
2024-09-04 15:41:01.142786 |     -28 | LG | M
2024-09-04 15:41:01.441775 |     -26 | LG | M
2024-09-04 15:41:01.742477 |     -26 | LG | M
2024-09-04 15:41:02.041405 |     -25 | LG | M
2024-09-04 15:41:02.342140 |     -24 | LG | M
2024-09-04 15:41:02.641254 |     -24 | LG | M
2024-09-04 15:41:02.941910 |     -22 | LG | M
2024-09-04 15:41:03.241053 |     -21 | LG | M
2024-09-04 15:41:03.541623 |     -20 | LG | M
2024-09-04 15:41:03.842049 |     -18 | LG | M
2024-09-04 15:41:04.140738 |     -17 | LG | M
2024-09-04 15:41:04.440988 |     -16 | LG | M
2024-09-04 15:41:04.741312 |     -16 | LG | M
2024-09-04 15:41:05.041913 |     -14 | LG | M
2024-09-04 15:41:05.341034 |     -14 | LG | M
2024-09-04 15:41:05.641782 |     -13 | LG | M
2024-09-04 15:41:05.940796 |     -12 | LG | M
2024-09-04 15:41:06.241607 |     -11 | LG | M
2024-09-04 15:41:06.540470 |     -10 | LG | M
2024-09-04 15:41:06.840110 |      -9 | LG | M
2024-09-04 15:41:07.139882 |      -8 | LG | M
2024-09-04 15:41:07.440686 |     -10 | LG | M
2024-09-04 15:41:07.741282 |     -13 | LG | M
2024-09-04 15:41:08.040281 |     -18 | LG | M
2024-09-04 15:41:08.341028 |     -21 | LG | M
2024-09-04 15:41:08.639803 |     -24 | LG | M
2024-09-04 15:41:08.940113 |     -26 | LG | M
2024-09-04 15:41:09.240726 |     -28 | LG | M
2024-09-04 15:41:09.541060 |     -30 | LG | M
2024-09-04 15:41:09.840739 |     -32 | LG | M
2024-09-04 15:41:10.140515 |     -33 | LG | M
2024-09-04 15:41:10.440155 |     -38 | LG | M
2024-09-04 15:41:10.740090 |     -41 | LG | M
2024-09-04 15:41:11.040406 |     -45 | LG | M
2024-09-04 15:41:11.340827 |     -46 | LG | M
2024-09-04 15:41:11.639678 |     -48 | LG | M
2024-09-04 15:41:11.940045 |     -51 | LG | M
2024-09-04 15:41:12.239611 |     -50 | LG | M
2024-09-04 15:41:12.538998 |     -48 | LG | M
2024-09-04 15:41:12.839587 |     -52 | LG | M
2024-09-04 15:41:13.139500 |     -53 | LG | M
2024-09-04 15:41:13.439453 |     -53 | LG | M
2024-09-04 15:41:13.739305 |     -51 | LG | M
2024-09-04 15:41:14.039287 |     -51 | LG | M
2024-09-04 15:41:14.338956 |     -52 | LG | M
2024-09-04 15:41:14.640429 |     -51 | LG | M
