time|displacement|delay
2024-09-04 16:00:57.563602 |  0.188 | -0.00129
2024-09-04 16:00:57.811472 |  0.188 | -0.02914
2024-09-04 16:00:58.641447 |  0.188 |  0.00658
2024-09-04 16:00:58.885363 |  0.188 | -0.02240
2024-09-04 16:00:59.707949 |  0.188 |  0.02094
2024-09-04 16:00:59.952607 |  0.186 | -0.00904
2024-09-04 16:01:00.191601 |  0.186 | -0.02761
2024-09-04 16:01:01.221739 |  0.188 |  0.01772
2024-09-04 16:01:01.467989 |  0.188 | -0.01361
2024-09-04 16:01:01.705092 |  0.188 | -0.03003
2024-09-04 16:01:01.922117 |  0.188 | -0.02787
2024-09-04 16:01:02.788373 |  0.190 | -0.02972
2024-09-04 16:01:03.209627 |  0.188 | -0.02036
2024-09-04 16:01:03.425005 |  0.188 | -0.02105
2024-09-04 16:01:03.640023 |  0.188 | -0.01513
2024-09-04 16:01:03.857259 |  0.188 | -0.02316
2024-09-04 16:01:04.069267 |  0.188 | -0.02057
2024-09-04 16:01:04.277037 |  0.188 | -0.00802
2024-09-04 16:01:04.492387 |  0.188 | -0.00821
2024-09-04 16:01:04.703771 |  0.188 | -0.00498
2024-09-04 16:01:04.918392 |  0.186 | -0.00460
2024-09-04 16:01:05.135009 |  0.192 | -0.00074
2024-09-04 16:01:05.359345 |  0.206 | -0.00526
2024-09-04 16:01:05.568018 |  0.228 | -0.00105
2024-09-04 16:01:05.787024 |  0.250 | -0.00526
2024-09-04 16:01:06.002661 |  0.256 | -0.00379
2024-09-04 16:01:06.225482 |  0.268 | -0.00695
2024-09-04 16:01:06.437148 |  0.284 | -0.00595
2024-09-04 16:01:06.649777 |  0.334 | -0.00347
2024-09-04 16:01:06.867789 |  0.418 | -0.00680
2024-09-04 16:01:07.082392 |  0.460 | -0.00654
2024-09-04 16:01:07.298143 |  0.494 | -0.00219
2024-09-04 16:01:07.516022 |  0.498 | -0.00348
2024-09-04 16:01:07.733022 |  0.536 | -0.00695
2024-09-04 16:01:07.948033 |  0.570 | -0.00714
2024-09-04 16:01:08.161427 |  0.598 | -0.00053
2024-09-04 16:01:08.377285 |  0.628 | -0.00160
2024-09-04 16:01:08.593410 |  0.598 | -0.00778
2024-09-04 16:01:08.806281 |  0.636 | -0.00094
2024-09-04 16:01:09.028511 |  0.620 | -0.00592
2024-09-04 16:01:09.237545 |  0.692 |  0.00279
2024-09-04 16:01:09.453541 |  0.678 | -0.00110
2024-09-04 16:01:09.667804 |  0.688 |  0.00448
2024-09-04 16:01:09.892522 |  0.716 | -0.00240
2024-09-04 16:01:10.099294 |  0.678 |  0.00113
2024-09-04 16:01:10.317298 |  0.718 |  0.00269
2024-09-04 16:01:10.536170 |  0.742 | -0.00120
2024-09-04 16:01:10.753169 |  0.800 | -0.00328
2024-09-04 16:01:10.968932 |  0.850 |  0.00078
2024-09-04 16:01:11.185936 |  0.836 | -0.00420
2024-09-04 16:01:11.399319 |  0.868 | -0.00002
2024-09-04 16:01:11.616425 |  0.854 | -0.00510
2024-09-04 16:01:11.828201 |  0.922 |  0.00594
2024-09-04 16:01:12.046594 |  0.892 | -0.00227
2024-09-04 16:01:12.262596 |  0.978 |  0.00165
2024-09-04 16:01:12.477193 |  1.006 |  0.00193
2024-09-04 16:01:12.699537 |  1.072 | -0.00023
2024-09-04 16:01:12.909706 |  1.058 |  0.00136
2024-09-04 16:01:13.127712 |  1.084 |  0.00078
2024-09-04 16:01:13.343196 |  1.122 |  0.00018
2024-09-04 16:01:13.565294 |  1.134 |  0.00010
2024-09-04 16:01:13.777567 |  1.152 |  0.00026
2024-09-04 16:01:13.995209 |  1.168 | -0.00278
2024-09-04 16:01:14.211082 |  1.202 | -0.00398
2024-09-04 16:01:14.422194 |  1.154 | -0.00523
2024-09-04 16:01:14.636334 |  1.138 |  0.00047
2024-09-04 16:01:14.853465 |  1.008 | -0.00199
2024-09-04 16:01:15.069220 |  1.050 |  0.00208
2024-09-04 16:01:15.282455 |  1.082 |  0.00364
2024-09-04 16:01:15.499068 |  1.082 |  0.00877
2024-09-04 16:01:15.719213 |  1.134 |  0.00157
2024-09-04 16:01:15.937456 |  1.216 | -0.00183
2024-09-04 16:01:16.154080 |  1.256 | -0.00376
2024-09-04 16:01:16.374550 |  1.312 | -0.00427
2024-09-04 16:01:16.584336 |  1.372 |  0.00050
2024-09-04 16:01:16.798459 |  1.414 |  0.00122
2024-09-04 16:01:17.015838 |  1.448 | -0.00117
2024-09-04 16:01:17.235675 |  1.464 | -0.00123
2024-09-04 16:01:17.442712 |  1.506 |  0.00678
2024-09-04 16:01:17.663475 |  1.540 |  0.00095
2024-09-04 16:01:17.881338 |  1.572 | -0.00233
2024-09-04 16:01:18.092715 |  1.632 |  0.00100
2024-09-04 16:01:18.306720 |  1.660 |  0.00681
2024-09-04 16:01:18.526227 |  1.712 |  0.00224
2024-09-04 16:01:18.745225 |  1.706 | -0.00474
2024-09-04 16:01:18.960350 |  1.736 | -0.00215
2024-09-04 16:01:19.176593 |  1.770 |  0.00159
2024-09-04 16:01:19.390850 |  1.788 |  0.00233
2024-09-04 16:01:19.607861 |  1.744 | -0.00452
2024-09-04 16:01:19.820102 |  1.814 |  0.00290
2024-09-04 16:01:20.044190 |  1.814 |  0.00053
2024-09-04 16:01:20.256988 |  1.840 |  0.00072
2024-09-04 16:01:20.473260 |  1.896 | -0.00054
2024-09-04 16:01:20.690642 |  1.814 | -0.00817
2024-09-04 16:01:20.907183 |  1.870 |  0.00005
2024-09-04 16:01:21.119381 |  1.956 |  0.00282
2024-09-04 16:01:21.338106 |  1.960 |  0.00040
2024-09-04 16:01:21.551115 |  1.980 |  0.00101
2024-09-04 16:01:21.765126 |  2.004 |  0.00216
2024-09-04 16:01:21.983638 |  2.004 |  0.00035
2024-09-04 16:01:22.201365 |  2.028 |  0.00115
2024-09-04 16:01:22.413492 |  2.060 |  0.00424
2024-09-04 16:01:22.632120 |  2.034 | -0.00437
2024-09-04 16:01:22.846014 |  2.012 |  0.00198
2024-09-04 16:01:23.064632 |  2.108 |  0.00342
2024-09-04 16:01:23.283256 |  2.032 | -0.00515
2024-09-04 16:01:23.495408 |  2.068 |  0.00260
2024-09-04 16:01:23.719475 |  2.138 | -0.00162
2024-09-04 16:01:23.930748 |  2.184 |  0.00365
2024-09-04 16:01:24.147397 |  2.136 | -0.00424
2024-09-04 16:01:24.362405 |  1.934 | -0.00434
2024-09-04 16:01:24.582721 |  1.518 | -0.00455
2024-09-04 16:01:24.792517 |  1.236 |  0.00082
2024-09-04 16:01:25.010021 |  1.290 |  0.00304
