time|displacement|delay
2024-09-04 15:59:27.700744 |  0.186 | -0.00852
2024-09-04 15:59:28.129701 |  0.186 | -0.00721
2024-09-04 15:59:28.560207 |  0.186 | -0.00217
2024-09-04 15:59:28.987634 |  0.186 |  0.00092
2024-09-04 15:59:29.420865 |  0.186 | -0.00246
2024-09-04 15:59:29.856303 |  0.186 | -0.00193
2024-09-04 15:59:30.283866 |  0.186 |  0.00019
2024-09-04 15:59:30.708978 |  0.186 |  0.00535
2024-09-04 15:59:31.150821 |  0.186 | -0.00074
2024-09-04 15:59:31.575232 |  0.186 |  0.00477
2024-09-04 15:59:32.008489 |  0.180 |  0.00243
2024-09-04 15:59:32.444106 |  0.188 |  0.00692
2024-09-04 15:59:32.877849 |  0.232 |  0.00120
2024-09-04 15:59:33.313495 |  0.264 | -0.00049
2024-09-04 15:59:33.748361 |  0.288 | -0.00382
2024-09-04 15:59:34.179865 |  0.344 | -0.00887
2024-09-04 15:59:34.601116 |  0.436 |  0.00359
2024-09-04 15:59:35.033129 |  0.460 |  0.00421
2024-09-04 15:59:35.469893 |  0.522 |  0.00078
2024-09-04 15:59:35.904888 |  0.554 | -0.00220
2024-09-04 15:59:36.338366 |  0.604 | -0.00044
2024-09-04 15:59:36.772750 |  0.598 | -0.01124
2024-09-04 15:59:37.205832 |  0.644 | -0.00444
2024-09-04 15:59:37.625412 |  0.698 |  0.00613
2024-09-04 15:59:38.061751 |  0.802 |  0.00000
2024-09-04 15:59:38.496473 |  0.852 | -0.00302
2024-09-04 15:59:38.923508 |  0.848 |  0.00013
2024-09-04 15:59:39.357272 |  0.918 | -0.00009
2024-09-04 15:59:39.790883 |  0.964 |  0.00192
2024-09-04 15:59:40.222756 |  1.000 |  0.00218
2024-09-04 15:59:40.657772 |  1.022 | -0.00402
2024-09-04 15:59:41.085426 |  1.124 |  0.00368
2024-09-04 15:59:41.520670 |  1.208 | -0.00157
2024-09-04 15:59:41.953675 |  1.256 | -0.00450
2024-09-04 15:59:42.384787 |  1.380 | -0.00030
2024-09-04 15:59:42.818153 |  1.486 | -0.00366
2024-09-04 15:59:43.245549 |  1.568 | -0.00049
2024-09-04 15:59:43.678302 |  1.544 | -0.00274
2024-09-04 15:59:44.109797 |  1.602 |  0.00211
2024-09-04 15:59:44.546167 |  1.616 | -0.00525
2024-09-04 15:59:44.967184 |  1.768 |  0.01090
2024-09-04 15:59:45.406060 |  1.764 | -0.00449
2024-09-04 15:59:45.842136 |  1.924 | -0.00038
2024-09-04 15:59:46.269941 |  1.690 | -0.00285
2024-09-04 15:59:46.701424 |  1.830 |  0.00217
2024-09-04 15:59:47.132815 |  1.800 |  0.00484
2024-09-04 15:59:47.568696 |  1.930 | -0.00100
2024-09-04 15:59:47.998582 |  1.866 | -0.00535
2024-09-04 15:59:48.425607 |  1.912 |  0.00789
2024-09-04 15:59:48.863092 |  1.944 | -0.00191
2024-09-04 15:59:49.295447 |  1.936 | -0.00372
2024-09-04 15:59:49.726331 |  1.970 |  0.00574
2024-09-04 15:59:50.162705 |  1.816 | -0.00750
2024-09-04 15:59:50.591963 |  1.586 | -0.00645
2024-09-04 15:59:51.018958 |  1.502 |  0.00136
2024-09-04 15:59:51.452211 |  1.406 | -0.00136
2024-09-04 15:59:51.889184 |  1.342 | -0.00090
2024-09-04 15:59:52.313101 |  1.510 |  0.00814
2024-09-04 15:59:52.745595 |  1.588 |  0.00728
2024-09-04 15:59:53.187844 |  1.632 |  0.00095
2024-09-04 15:59:53.616849 |  1.662 | -0.00289
2024-09-04 15:59:54.048856 |  1.476 | -0.00612
2024-09-04 15:59:54.478874 |  1.428 | -0.00112
2024-09-04 15:59:54.908874 |  1.404 | -0.00104
2024-09-04 15:59:55.340987 |  1.362 | -0.00087
2024-09-04 15:59:55.773273 |  1.316 | -0.00007
2024-09-04 15:59:56.207494 |  1.280 | -0.00445
2024-09-04 15:59:56.635373 |  1.172 | -0.00259
2024-09-04 15:59:57.066393 |  1.150 |  0.00835
2024-09-04 15:59:57.503381 |  1.110 | -0.00531
