time|weight|unit|flag
2024-09-04 15:04:23.992600 |       0 | LG | S
2024-09-04 15:04:24.291380 |       0 | LG | S
2024-09-04 15:04:24.590919 |       0 | LG | S
2024-09-04 15:04:24.891500 |       0 | LG | S
2024-09-04 15:04:25.191229 |       0 | LG | S
2024-09-04 15:04:25.491487 |       0 | LG | S
2024-09-04 15:04:25.791041 |       0 | LG | S
2024-09-04 15:04:26.090575 |       0 | LG | S
2024-09-04 15:04:26.391123 |       0 | LG | S
2024-09-04 15:04:26.690969 |       0 | LG | S
2024-09-04 15:04:26.991191 |       0 | LG | S
2024-09-04 15:04:27.290664 |       0 | LG | S
2024-09-04 15:04:27.590226 |       0 | LG | S
2024-09-04 15:04:27.890572 |       0 | LG | S
2024-09-04 15:04:28.192502 |       0 | LG | S
2024-09-04 15:04:28.490987 |       0 | LG | S
2024-09-04 15:04:28.793029 |       0 | LG | S
2024-09-04 15:04:29.093382 |       0 | LG | S
2024-09-04 15:04:29.392671 |       0 | LG | S
2024-09-04 15:04:29.692980 |       0 | LG | S
2024-09-04 15:04:29.990585 |       0 | LG | S
2024-09-04 15:04:30.290174 |       0 | LG | S
2024-09-04 15:04:30.589856 |       0 | LG | S
2024-09-04 15:04:30.892634 |       0 | LG | S
2024-09-04 15:04:31.191976 |       0 | LG | S
2024-09-04 15:04:31.490645 |       0 | LG | S
2024-09-04 15:04:31.790209 |       0 | LG | S
2024-09-04 15:04:32.092232 |       0 | LG | S
2024-09-04 15:04:32.392197 |       0 | LG | S
2024-09-04 15:04:32.692457 |       0 | LG | S
2024-09-04 15:04:32.990319 |       0 | LG | S
2024-09-04 15:04:33.292357 |       0 | LG | S
2024-09-04 15:04:33.591675 |       0 | LG | S
2024-09-04 15:04:33.891706 |       0 | LG | S
2024-09-04 15:04:34.192054 |       0 | LG | S
2024-09-04 15:04:34.489731 |       0 | LG | S
2024-09-04 15:04:34.788409 |       0 | LG | M
2024-09-04 15:04:35.093081 |      -1 | LG | M
2024-09-04 15:04:35.392563 |      -2 | LG | M
2024-09-04 15:04:35.692381 |      -3 | LG | M
2024-09-04 15:04:35.991929 |      -4 | LG | M
2024-09-04 15:04:36.292121 |      -6 | LG | M
2024-09-04 15:04:36.591642 |      -8 | LG | M
2024-09-04 15:04:36.892227 |      -9 | LG | M
2024-09-04 15:04:37.192794 |     -11 | LG | M
2024-09-04 15:04:37.492751 |     -13 | LG | M
2024-09-04 15:04:37.792275 |     -15 | LG | M
2024-09-04 15:04:38.093345 |     -17 | LG | M
2024-09-04 15:04:38.393112 |     -18 | LG | M
2024-09-04 15:04:38.693067 |     -20 | LG | M
2024-09-04 15:04:38.992516 |     -21 | LG | M
2024-09-04 15:04:39.292438 |     -23 | LG | M
2024-09-04 15:04:39.591979 |     -24 | LG | M
2024-09-04 15:04:39.893348 |     -26 | LG | M
2024-09-04 15:04:40.193165 |     -27 | LG | M
2024-09-04 15:04:40.493179 |     -29 | LG | M
2024-09-04 15:04:40.792929 |     -31 | LG | M
2024-09-04 15:04:41.091582 |     -32 | LG | M
2024-09-04 15:04:41.391921 |     -33 | LG | M
2024-09-04 15:04:41.692246 |     -34 | LG | M
2024-09-04 15:04:41.991799 |     -38 | LG | M
2024-09-04 15:04:42.291231 |     -41 | LG | M
2024-09-04 15:04:42.591967 |     -43 | LG | M
2024-09-04 15:04:42.890542 |     -48 | LG | M
2024-09-04 15:04:43.190793 |     -51 | LG | M
2024-09-04 15:04:43.490360 |     -53 | LG | M
2024-09-04 15:04:43.791555 |     -56 | LG | M
2024-09-04 15:04:44.091285 |     -58 | LG | M
2024-09-04 15:04:44.390841 |     -58 | LG | M
2024-09-04 15:04:44.690643 |     -58 | LG | S
2024-09-04 15:04:44.990587 |     -59 | LG | M
2024-09-04 15:04:45.290337 |     -58 | LG | M
2024-09-04 15:04:45.590284 |     -59 | LG | M
2024-09-04 15:04:45.890144 |     -60 | LG | M
2024-09-04 15:04:46.191571 |     -60 | LG | M
2024-09-04 15:04:46.491483 |     -61 | LG | M
2024-09-04 15:04:46.791451 |     -62 | LG | M
2024-09-04 15:04:47.091292 |     -62 | LG | M
2024-09-04 15:04:47.391197 |     -62 | LG | M
2024-09-04 15:04:47.690994 |     -62 | LG | M
2024-09-04 15:04:47.990985 |     -62 | LG | M
2024-09-04 15:04:48.290568 |     -61 | LG | M
2024-09-04 15:04:48.590294 |     -58 | LG | M
2024-09-04 15:04:48.890062 |     -51 | LG | M
2024-09-04 15:04:49.189993 |     -44 | LG | M
2024-09-04 15:04:49.490813 |     -41 | LG | M
2024-09-04 15:04:49.789515 |     -40 | LG | M
2024-09-04 15:04:50.089956 |     -40 | LG | M
2024-09-04 15:04:50.390319 |     -37 | LG | M
2024-09-04 15:04:50.689866 |     -34 | LG | M
2024-09-04 15:04:50.989733 |     -32 | LG | M
2024-09-04 15:04:51.289249 |     -30 | LG | M
2024-09-04 15:04:51.589125 |     -28 | LG | M
2024-09-04 15:04:51.889712 |     -27 | LG | M
2024-09-04 15:04:52.190053 |     -24 | LG | M
2024-09-04 15:04:52.489102 |     -22 | LG | M
2024-09-04 15:04:52.789440 |     -20 | LG | M
2024-09-04 15:04:53.090059 |     -18 | LG | M
2024-09-04 15:04:53.389143 |     -18 | LG | M
2024-09-04 15:04:53.689762 |     -18 | LG | M
