time|displacement|delay
2024-09-04 15:37:36.305915 |  0.058 | -0.02820
2024-09-04 15:37:36.716016 |  0.058 | -0.00712
2024-09-04 15:37:37.145023 |  0.058 |  0.00551
2024-09-04 15:37:37.580884 |  0.058 | -0.00449
2024-09-04 15:37:38.010641 |  0.058 |  0.00226
2024-09-04 15:37:38.444526 |  0.056 | -0.00066
2024-09-04 15:37:38.875545 |  0.056 |  0.00477
2024-09-04 15:37:39.311066 |  0.058 | -0.00488
2024-09-04 15:37:39.741277 |  0.056 |  0.00123
2024-09-04 15:37:40.174816 |  0.056 |  0.00415
2024-09-04 15:37:40.615122 |  0.058 | -0.00528
2024-09-04 15:37:41.040174 |  0.058 |  0.00578
2024-09-04 15:37:41.474053 |  0.058 | -0.00143
2024-09-04 15:37:41.911389 |  0.088 |  0.00058
2024-09-04 15:37:42.335058 |  0.158 |  0.00812
2024-09-04 15:37:42.772829 |  0.228 | -0.00102
2024-09-04 15:37:43.206067 |  0.532 |  0.00466
2024-09-04 15:37:43.642448 |  0.954 | -0.00060
2024-09-04 15:37:44.072946 |  1.144 |  0.00019
2024-09-04 15:37:44.506962 |  1.208 | -0.00095
2024-09-04 15:37:44.940482 |  1.218 |  0.00016
2024-09-04 15:37:45.373600 |  1.302 | -0.00186
2024-09-04 15:37:45.805962 |  1.374 |  0.00184
2024-09-04 15:37:46.236346 |  1.248 | -0.00223
2024-09-04 15:37:46.669016 |  1.324 |  0.00112
2024-09-04 15:37:47.103378 |  1.558 |  0.00293
2024-09-04 15:37:47.538863 |  1.674 | -0.00137
2024-09-04 15:37:47.977199 |  1.690 | -0.00820
2024-09-04 15:37:48.401490 |  1.680 |  0.00095
2024-09-04 15:37:48.835244 |  2.034 |  0.00093
2024-09-04 15:37:49.273467 |  2.284 | -0.00084
2024-09-04 15:37:49.697411 |  2.566 |  0.00753
2024-09-04 15:37:50.135151 |  2.796 |  0.00058
2024-09-04 15:37:50.569513 |  2.866 |  0.00275
2024-09-04 15:37:51.003150 |  2.928 | -0.00420
2024-09-04 15:37:51.434904 |  3.008 |  0.00039
2024-09-04 15:37:51.869036 |  2.674 | -0.00219
2024-09-04 15:37:52.301775 |  2.422 | -0.00355
2024-09-04 15:37:52.733420 |  2.396 | -0.00388
2024-09-04 15:37:53.158303 |  2.382 |  0.00915
2024-09-04 15:37:53.595648 |  2.306 |  0.00183
2024-09-04 15:37:54.030532 |  2.192 | -0.00169
2024-09-04 15:37:54.463671 |  2.192 |  0.00847
2024-09-04 15:37:54.902447 |  2.102 | -0.00623
2024-09-04 15:37:55.338511 |  1.948 | -0.00571
2024-09-04 15:37:55.764188 |  1.834 |  0.00019
2024-09-04 15:37:56.198067 |  1.832 |  0.00384
2024-09-04 15:37:56.632790 |  1.844 |  0.00535
2024-09-04 15:37:57.064704 |  1.790 | -0.00191
2024-09-04 15:37:57.497993 |  1.704 | -0.00384
2024-09-04 15:37:57.929982 |  1.638 |  0.00251
2024-09-04 15:37:58.361122 |  1.552 |  0.00258
2024-09-04 15:37:58.796735 |  1.554 | -0.00425
2024-09-04 15:37:59.228352 |  1.492 |  0.00005
2024-09-04 15:37:59.662359 |  1.432 | -0.00265
2024-09-04 15:38:00.094866 |  1.344 | -0.00391
2024-09-04 15:38:00.526393 |  1.282 |  0.00259
2024-09-04 15:38:00.956483 |  1.234 |  0.00094
2024-09-04 15:38:01.389493 |  1.156 | -0.00111
2024-09-04 15:38:01.822643 |  1.196 |  0.00887
2024-09-04 15:38:02.261535 |  1.246 | -0.00103
2024-09-04 15:38:02.700219 |  1.278 | -0.00115
2024-09-04 15:38:03.128656 |  1.268 |  0.00146
2024-09-04 15:38:03.563639 |  1.358 | -0.00418
2024-09-04 15:38:04.000607 |  1.172 | -0.01001
2024-09-04 15:38:04.423521 |  0.964 | -0.00230
2024-09-04 15:38:04.855413 |  0.882 | -0.00094
2024-09-04 15:38:05.287913 |  0.822 |  0.00067
2024-09-04 15:38:05.721275 |  0.754 | -0.00176
