time|displacement|delay
2024-09-04 15:58:20.738189 |  0.182 | -0.00672
2024-09-04 15:58:21.174666 |  0.182 | -0.00824
2024-09-04 15:58:21.604672 |  0.182 | -0.01358
2024-09-04 15:58:22.026577 |  0.182 | -0.00016
2024-09-04 15:58:22.459337 |  0.182 |  0.00207
2024-09-04 15:58:22.898651 |  0.182 | -0.00752
2024-09-04 15:58:23.322439 |  0.182 |  0.00397
2024-09-04 15:58:23.757436 |  0.182 | -0.00044
2024-09-04 15:58:24.192548 |  0.182 | -0.00565
2024-09-04 15:58:24.617066 |  0.182 |  0.00033
2024-09-04 15:58:25.049346 |  0.182 |  0.00227
2024-09-04 15:58:25.480228 |  0.182 |  0.00669
2024-09-04 15:58:25.916696 |  0.182 | -0.00011
2024-09-04 15:58:26.349842 |  0.184 | -0.00367
2024-09-04 15:58:26.780854 |  0.178 |  0.00036
2024-09-04 15:58:27.214116 |  0.192 | -0.00233
2024-09-04 15:58:27.645597 |  0.228 | -0.00579
2024-09-04 15:58:28.073605 |  0.256 |  0.00310
2024-09-04 15:58:28.507720 |  0.390 | -0.00355
2024-09-04 15:58:28.936594 |  0.448 | -0.00229
2024-09-04 15:58:29.367482 |  0.472 |  0.00416
2024-09-04 15:58:29.801979 |  0.532 | -0.00220
2024-09-04 15:58:30.238201 |  0.580 | -0.00343
2024-09-04 15:58:30.663370 |  0.626 |  0.00340
2024-09-04 15:58:31.097369 |  0.654 | -0.00049
2024-09-04 15:58:31.534458 |  0.726 | -0.00230
2024-09-04 15:58:31.960249 |  0.822 | -0.00020
2024-09-04 15:58:32.391125 |  0.890 | -0.00118
2024-09-04 15:58:32.822498 |  0.928 | -0.00064
2024-09-04 15:58:33.254012 |  0.844 | -0.00353
2024-09-04 15:58:33.683887 |  0.940 | -0.00327
2024-09-04 15:58:34.113637 |  0.880 |  0.00256
2024-09-04 15:58:34.546505 |  0.994 |  0.00495
2024-09-04 15:58:34.981016 |  1.120 |  0.00029
2024-09-04 15:58:35.413006 |  1.188 |  0.00310
2024-09-04 15:58:35.840749 |  1.344 |  0.00552
2024-09-04 15:58:36.276146 |  1.370 |  0.00001
2024-09-04 15:58:36.708774 |  1.452 |  0.00262
2024-09-04 15:58:37.142893 |  1.180 | -0.00611
2024-09-04 15:58:37.577251 |  0.920 | -0.00499
2024-09-04 15:58:38.001668 |  0.754 |  0.00224
2024-09-04 15:58:38.430406 |  0.708 |  0.00251
2024-09-04 15:58:38.868876 |  0.854 |  0.00425
2024-09-04 15:58:39.298546 |  0.928 |  0.00480
2024-09-04 15:58:39.728912 |  0.942 |  0.00680
2024-09-04 15:58:40.165935 |  0.976 |  0.00536
2024-09-04 15:58:40.602421 |  1.056 | -0.00291
2024-09-04 15:58:41.034403 |  1.056 | -0.00364
2024-09-04 15:58:41.466056 |  1.136 | -0.00150
2024-09-04 15:58:41.898653 |  1.232 | -0.00458
2024-09-04 15:58:42.329316 |  1.262 | -0.00514
2024-09-04 15:58:42.755430 |  1.318 |  0.00380
2024-09-04 15:58:43.189817 |  1.366 | -0.00057
2024-09-04 15:58:43.618076 |  1.426 |  0.00101
2024-09-04 15:58:44.051480 |  1.430 |  0.00487
2024-09-04 15:58:44.486323 |  1.474 |  0.00014
2024-09-04 15:58:44.924658 |  1.480 | -0.00826
2024-09-04 15:58:45.348203 |  1.584 |  0.00186
2024-09-04 15:58:45.781925 |  1.636 | -0.00202
2024-09-04 15:58:46.218786 |  1.646 | -0.00378
2024-09-04 15:58:46.642446 |  1.642 |  0.00469
2024-09-04 15:58:47.077600 |  1.650 | -0.00034
2024-09-04 15:58:47.509967 |  1.730 |  0.00033
2024-09-04 15:58:47.942874 |  1.802 | -0.00231
2024-09-04 15:58:48.374239 |  1.786 | -0.00332
2024-09-04 15:58:48.804838 |  1.804 |  0.00125
2024-09-04 15:58:49.237106 |  1.810 | -0.00084
2024-09-04 15:58:49.665866 |  1.832 |  0.00222
2024-09-04 15:58:50.099351 |  1.956 |  0.00169
2024-09-04 15:58:50.528352 |  1.954 |  0.00508
