time|displacement|delay
2024-09-04 15:40:44.825031 |  0.102 | -0.00478
2024-09-04 15:40:45.255890 |  0.102 | -0.00416
2024-09-04 15:40:45.693458 |  0.102 | -0.00163
2024-09-04 15:40:46.117635 |  0.102 |  0.00017
2024-09-04 15:40:46.542901 |  0.100 |  0.00579
2024-09-04 15:40:46.979268 |  0.100 |  0.01064
2024-09-04 15:40:47.420147 |  0.102 |  0.00121
2024-09-04 15:40:47.856525 |  0.102 | -0.01034
2024-09-04 15:40:48.286417 |  0.100 |  0.00099
2024-09-04 15:40:48.722896 |  0.102 | -0.00977
2024-09-04 15:40:49.152278 |  0.102 | -0.00326
2024-09-04 15:40:49.584825 |  0.098 | -0.00518
2024-09-04 15:40:50.015786 |  0.180 | -0.00190
2024-09-04 15:40:50.448411 |  0.230 | -0.00347
2024-09-04 15:40:50.878421 |  0.338 |  0.00255
2024-09-04 15:40:51.313071 |  0.592 | -0.00108
2024-09-04 15:40:51.751033 |  0.872 | -0.00297
2024-09-04 15:40:52.177578 |  1.002 |  0.00189
2024-09-04 15:40:52.611807 |  1.138 |  0.00004
2024-09-04 15:40:53.050148 |  1.234 | -0.00364
2024-09-04 15:40:53.476352 |  1.412 |  0.00139
2024-09-04 15:40:53.910202 |  1.442 | -0.00152
2024-09-04 15:40:54.338190 |  1.606 |  0.00673
2024-09-04 15:40:54.775069 |  1.780 |  0.00089
2024-09-04 15:40:55.206211 |  2.062 |  0.00117
2024-09-04 15:40:55.640479 |  2.288 |  0.00365
2024-09-04 15:40:56.076248 |  2.340 | -0.00123
2024-09-04 15:40:56.509356 |  2.352 | -0.00333
2024-09-04 15:40:56.941356 |  2.464 |  0.00094
2024-09-04 15:40:57.375485 |  2.612 | -0.00168
2024-09-04 15:40:57.807366 |  2.680 | -0.00235
2024-09-04 15:40:58.230892 |  2.688 |  0.01222
2024-09-04 15:40:58.670499 |  2.912 |  0.00242
2024-09-04 15:40:59.111205 |  2.534 | -0.00675
2024-09-04 15:40:59.536760 |  1.994 | -0.00043
2024-09-04 15:40:59.966011 |  1.894 |  0.00122
2024-09-04 15:41:00.405727 |  1.734 | -0.00247
2024-09-04 15:41:00.833389 |  1.550 |  0.00097
2024-09-04 15:41:01.267765 |  1.458 | -0.00025
2024-09-04 15:41:01.697900 |  1.424 |  0.00382
2024-09-04 15:41:02.133918 |  1.354 | -0.00116
2024-09-04 15:41:02.562656 |  1.258 |  0.00147
2024-09-04 15:41:02.994923 |  1.166 |  0.00531
2024-09-04 15:41:03.432286 |  1.090 | -0.00098
2024-09-04 15:41:03.866317 |  0.984 | -0.00397
2024-09-04 15:41:04.298548 |  0.926 |  0.00013
2024-09-04 15:41:04.730170 |  0.856 | -0.00002
2024-09-04 15:41:05.159428 |  0.800 |  0.00182
2024-09-04 15:41:05.592830 |  0.732 |  0.00471
2024-09-04 15:41:06.029949 |  0.660 |  0.00045
2024-09-04 15:41:06.469924 |  0.530 | -0.00478
2024-09-04 15:41:06.896842 |  0.566 |  0.00394
2024-09-04 15:41:07.333586 |  0.884 | -0.00164
2024-09-04 15:41:07.772432 |  0.984 | -0.00428
2024-09-04 15:41:08.199459 |  1.158 | -0.00022
2024-09-04 15:41:08.629470 |  1.322 |  0.00085
2024-09-04 15:41:09.064208 |  1.472 |  0.00225
2024-09-04 15:41:09.496112 |  1.586 |  0.00181
2024-09-04 15:41:09.930605 |  1.768 | -0.00212
2024-09-04 15:41:10.362124 |  2.024 |  0.00282
2024-09-04 15:41:10.794877 |  2.288 |  0.00137
2024-09-04 15:41:11.229654 |  2.306 | -0.00196
2024-09-04 15:41:11.663261 |  2.452 |  0.00063
2024-09-04 15:41:12.098260 |  2.378 | -0.00813
2024-09-04 15:41:12.528259 |  2.510 | -0.00205
2024-09-04 15:41:12.961137 |  2.654 |  0.00188
2024-09-04 15:41:13.395656 |  2.482 | -0.00655
2024-09-04 15:41:13.830248 |  2.546 |  0.00034
2024-09-04 15:41:14.255648 |  2.504 |  0.00137
2024-09-04 15:41:14.690036 |  2.452 | -0.00140
