time|displacement|delay
2024-09-04 16:18:50.480853 |  1.940 | -0.00197
2024-09-04 16:18:50.691505 |  2.050 |  0.00772
2024-09-04 16:18:50.908631 |  2.058 |  0.00747
2024-09-04 16:18:51.126123 |  2.022 | -0.00188
2024-09-04 16:18:51.347727 |  2.082 |  0.00188
2024-09-04 16:18:51.560994 |  2.014 | -0.00122
2024-09-04 16:18:51.773240 |  2.014 |  0.00383
2024-09-04 16:18:51.992885 |  2.014 |  0.00454
2024-09-04 16:18:52.212997 |  1.992 | -0.00691
2024-09-04 16:18:52.423374 |  2.046 |  0.00804
2024-09-04 16:18:52.643009 |  2.094 |  0.00395
2024-09-04 16:18:52.859020 |  2.012 | -0.00165
2024-09-04 16:18:53.076229 |  1.922 | -0.00344
2024-09-04 16:18:53.291858 |  1.860 |  0.00118
