time|weight|unit|flag
2024-09-04 15:02:21.612513 |       0 | LG | S
2024-09-04 15:02:21.912367 |       0 | LG | S
2024-09-04 15:02:22.212916 |       0 | LG | S
2024-09-04 15:02:22.512583 |       0 | LG | S
2024-09-04 15:02:22.812852 |       0 | LG | S
2024-09-04 15:02:23.112587 |       0 | LG | S
2024-09-04 15:02:23.411908 |       0 | LG | S
2024-09-04 15:02:23.712367 |       0 | LG | S
2024-09-04 15:02:24.011867 |       0 | LG | S
2024-09-04 15:02:24.313089 |       0 | LG | S
2024-09-04 15:02:24.612009 |       0 | LG | S
2024-09-04 15:02:24.913911 |       0 | LG | S
2024-09-04 15:02:25.211870 |       0 | LG | S
2024-09-04 15:02:25.512363 |       0 | LG | S
2024-09-04 15:02:25.812743 |       0 | LG | S
2024-09-04 15:02:26.113708 |       0 | LG | S
2024-09-04 15:02:26.413757 |       0 | LG | S
2024-09-04 15:02:26.714122 |       0 | LG | S
2024-09-04 15:02:27.013498 |       0 | LG | S
2024-09-04 15:02:27.312171 |       0 | LG | S
2024-09-04 15:02:27.614137 |       0 | LG | S
2024-09-04 15:02:27.913643 |       0 | LG | S
2024-09-04 15:02:28.213783 |       0 | LG | S
2024-09-04 15:02:28.514360 |       0 | LG | S
2024-09-04 15:02:28.812222 |       0 | LG | S
2024-09-04 15:02:29.113086 |       0 | LG | S
2024-09-04 15:02:29.413253 |       0 | LG | S
2024-09-04 15:02:29.713622 |       0 | LG | S
2024-09-04 15:02:30.012903 |       0 | LG | S
2024-09-04 15:02:30.311341 |       0 | LG | S
2024-09-04 15:02:30.610863 |       0 | LG | S
2024-09-04 15:02:30.913926 |       0 | LG | S
2024-09-04 15:02:31.213541 |       0 | LG | S
2024-09-04 15:02:31.512695 |       0 | LG | S
2024-09-04 15:02:31.811179 |       0 | LG | S
2024-09-04 15:02:32.113193 |       0 | LG | S
2024-09-04 15:02:32.409826 |       0 | LG | M
2024-09-04 15:02:32.713534 |      -1 | LG | M
2024-09-04 15:02:33.013994 |      -2 | LG | M
2024-09-04 15:02:33.313602 |      -3 | LG | M
2024-09-04 15:02:33.613263 |      -4 | LG | M
2024-09-04 15:02:33.913975 |      -5 | LG | M
2024-09-04 15:02:34.213339 |      -6 | LG | M
2024-09-04 15:02:34.513186 |      -7 | LG | M
2024-09-04 15:02:34.813794 |      -8 | LG | M
2024-09-04 15:02:35.113287 |      -9 | LG | M
2024-09-04 15:02:35.413727 |     -10 | LG | M
2024-09-04 15:02:35.713529 |     -12 | LG | M
2024-09-04 15:02:36.014952 |     -12 | LG | M
2024-09-04 15:02:36.314675 |     -13 | LG | M
2024-09-04 15:02:36.614527 |     -14 | LG | M
2024-09-04 15:02:36.914257 |     -15 | LG | M
2024-09-04 15:02:37.213992 |     -16 | LG | M
2024-09-04 15:02:37.513510 |     -16 | LG | M
2024-09-04 15:02:37.813285 |     -17 | LG | M
2024-09-04 15:02:38.114360 |     -18 | LG | M
2024-09-04 15:02:38.414110 |     -19 | LG | M
2024-09-04 15:02:38.713859 |     -20 | LG | M
2024-09-04 15:02:39.012559 |     -23 | LG | M
2024-09-04 15:02:39.313098 |     -31 | LG | M
2024-09-04 15:02:39.613046 |     -32 | LG | M
2024-09-04 15:02:39.912569 |     -33 | LG | M
2024-09-04 15:02:40.212221 |     -31 | LG | M
2024-09-04 15:02:40.511716 |     -29 | LG | M
2024-09-04 15:02:40.812070 |     -23 | LG | M
2024-09-04 15:02:41.112352 |     -20 | LG | M
2024-09-04 15:02:41.412740 |     -20 | LG | M
2024-09-04 15:02:41.712869 |     -18 | LG | M
2024-09-04 15:02:42.011992 |     -17 | LG | M
2024-09-04 15:02:42.312664 |     -15 | LG | M
2024-09-04 15:02:42.611848 |     -17 | LG | M
2024-09-04 15:02:42.912138 |     -20 | LG | M
2024-09-04 15:02:43.212735 |     -22 | LG | M
2024-09-04 15:02:43.511777 |     -23 | LG | M
2024-09-04 15:02:43.812552 |     -26 | LG | M
2024-09-04 15:02:44.111194 |     -28 | LG | M
2024-09-04 15:02:44.411784 |     -30 | LG | M
2024-09-04 15:02:44.711319 |     -32 | LG | M
2024-09-04 15:02:45.011171 |     -34 | LG | M
2024-09-04 15:02:45.311136 |     -35 | LG | M
2024-09-04 15:02:45.610852 |     -38 | LG | M
2024-09-04 15:02:45.912517 |     -41 | LG | M
2024-09-04 15:02:46.211580 |     -42 | LG | M
2024-09-04 15:02:46.512240 |     -43 | LG | M
2024-09-04 15:02:46.811438 |     -44 | LG | M
2024-09-04 15:02:47.111930 |     -45 | LG | M
2024-09-04 15:02:47.411056 |     -46 | LG | M
2024-09-04 15:02:47.711900 |     -48 | LG | M
2024-09-04 15:02:48.010884 |     -49 | LG | M
2024-09-04 15:02:48.311693 |     -50 | LG | M
2024-09-04 15:02:48.611424 |     -51 | LG | M
2024-09-04 15:02:48.910909 |     -51 | LG | M
2024-09-04 15:02:49.210950 |     -52 | LG | M
2024-09-04 15:02:49.510907 |     -52 | LG | M
2024-09-04 15:02:49.810899 |     -53 | LG | M
2024-09-04 15:02:50.110792 |     -53 | LG | M
2024-09-04 15:02:50.410776 |     -53 | LG | M
2024-09-04 15:02:50.710848 |     -52 | LG | M
2024-09-04 15:02:51.010978 |     -52 | LG | S
2024-09-04 15:02:51.311284 |     -52 | LG | M
