time|displacement|delay
2024-09-04 15:39:56.112172 |  0.090 | -0.00198
2024-09-04 15:39:56.536690 |  0.090 |  0.00978
2024-09-04 15:39:56.972311 |  0.090 |  0.01058
2024-09-04 15:39:57.409319 |  0.092 | -0.00023
2024-09-04 15:39:57.840311 |  0.088 |  0.00982
2024-09-04 15:39:58.277579 |  0.092 | -0.00128
2024-09-04 15:39:58.709188 |  0.090 |  0.00307
2024-09-04 15:39:59.140568 |  0.092 |  0.00779
2024-09-04 15:39:59.575323 |  0.090 | -0.00106
2024-09-04 15:40:00.012798 |  0.090 |  0.00298
2024-09-04 15:40:00.442460 |  0.092 | -0.00084
2024-09-04 15:40:00.875097 |  0.092 | -0.00203
2024-09-04 15:40:01.312160 |  0.086 | -0.00346
2024-09-04 15:40:01.735339 |  0.086 |  0.00962
2024-09-04 15:40:02.173481 |  0.086 | -0.00294
2024-09-04 15:40:02.605350 |  0.086 |  0.00121
2024-09-04 15:40:03.039253 |  0.116 |  0.00180
2024-09-04 15:40:03.473360 |  0.234 | -0.00138
2024-09-04 15:40:03.905999 |  0.436 |  0.00235
2024-09-04 15:40:04.339367 |  0.480 | -0.00480
2024-09-04 15:40:04.770003 |  0.512 |  0.00238
2024-09-04 15:40:05.204633 |  0.580 |  0.00235
2024-09-04 15:40:05.639245 |  0.608 |  0.00082
2024-09-04 15:40:06.073267 |  0.776 | -0.00404
2024-09-04 15:40:06.499729 |  0.858 |  0.00546
2024-09-04 15:40:06.934133 |  0.958 |  0.00247
2024-09-04 15:40:07.374352 |  0.964 | -0.00099
2024-09-04 15:40:07.802537 |  1.032 |  0.00442
2024-09-04 15:40:08.234175 |  1.098 |  0.00162
2024-09-04 15:40:08.674275 |  1.166 | -0.00231
2024-09-04 15:40:09.102170 |  1.166 | -0.00379
2024-09-04 15:40:09.534063 |  1.282 |  0.00042
2024-09-04 15:40:09.968060 |  1.264 | -0.00258
2024-09-04 15:40:10.395296 |  1.294 |  0.00612
2024-09-04 15:40:10.828690 |  1.404 |  0.00382
2024-09-04 15:40:11.264936 |  1.476 |  0.00626
2024-09-04 15:40:11.697948 |  1.572 |  0.00241
2024-09-04 15:40:12.134213 |  1.584 | -0.00289
2024-09-04 15:40:12.567719 |  1.674 | -0.00040
2024-09-04 15:40:13.002343 |  1.756 | -0.00359
2024-09-04 15:40:13.434939 |  1.836 | -0.00488
2024-09-04 15:40:13.866707 |  1.898 | -0.00525
2024-09-04 15:40:14.297833 |  1.978 |  0.00002
2024-09-04 15:40:14.736663 |  2.176 | -0.00244
2024-09-04 15:40:15.163873 |  2.266 |  0.00150
2024-09-04 15:40:15.598238 |  2.304 | -0.00126
2024-09-04 15:40:16.033685 |  2.348 |  0.00138
2024-09-04 15:40:16.459230 |  2.416 |  0.00521
2024-09-04 15:40:16.895867 |  2.486 | -0.00030
2024-09-04 15:40:17.329872 |  2.442 |  0.00445
2024-09-04 15:40:17.763108 |  2.348 | -0.00442
2024-09-04 15:40:18.190622 |  2.430 |  0.00437
2024-09-04 15:40:18.626512 |  2.436 |  0.00043
2024-09-04 15:40:19.060997 |  2.546 |  0.00229
2024-09-04 15:40:19.495498 |  2.946 | -0.00540
2024-09-04 15:40:19.926885 |  2.926 | -0.00009
2024-09-04 15:40:20.361039 |  3.058 |  0.00235
2024-09-04 15:40:20.796562 |  3.080 | -0.00141
2024-09-04 15:40:21.230031 |  3.022 | -0.00351
2024-09-04 15:40:21.658164 |  2.874 | -0.00006
2024-09-04 15:40:22.095109 |  2.570 | -0.00040
2024-09-04 15:40:22.519417 |  2.292 |  0.00660
2024-09-04 15:40:22.957107 |  2.318 |  0.00537
2024-09-04 15:40:23.399676 |  3.008 | -0.00054
2024-09-04 15:40:23.829036 |  3.076 | -0.00211
2024-09-04 15:40:24.262563 |  3.018 | -0.00099
2024-09-04 15:40:24.695178 |  2.536 | -0.00164
2024-09-04 15:40:25.128806 |  2.440 |  0.00255
2024-09-04 15:40:25.564627 |  2.826 | -0.00317
