time|weight|unit|flag
2024-09-04 16:00:57.328999 |       0 | LG | S
2024-09-04 16:00:57.628727 |       0 | LG | S
2024-09-04 16:00:57.928241 |       0 | LG | S
2024-09-04 16:00:58.228728 |       0 | LG | S
2024-09-04 16:00:58.529159 |       0 | LG | S
2024-09-04 16:00:58.828818 |       0 | LG | S
2024-09-04 16:00:59.128519 |       0 | LG | S
2024-09-04 16:00:59.428224 |       0 | LG | S
2024-09-04 16:00:59.728649 |       0 | LG | S
2024-09-04 16:01:00.029064 |       0 | LG | S
2024-09-04 16:01:00.328858 |       0 | LG | S
2024-09-04 16:01:00.628588 |       0 | LG | S
2024-09-04 16:01:00.928347 |       0 | LG | S
2024-09-04 16:01:01.230076 |       0 | LG | S
2024-09-04 16:01:01.528808 |       0 | LG | S
2024-09-04 16:01:01.830588 |       0 | LG | S
2024-09-04 16:01:02.131095 |       0 | LG | S
2024-09-04 16:01:02.430153 |       0 | LG | S
2024-09-04 16:01:02.730515 |       0 | LG | S
2024-09-04 16:01:03.028396 |       0 | LG | S
2024-09-04 16:01:03.328211 |       0 | LG | S
2024-09-04 16:01:03.630085 |       0 | LG | S
2024-09-04 16:01:03.930292 |       0 | LG | S
2024-09-04 16:01:04.229775 |       0 | LG | S
2024-09-04 16:01:04.528461 |       0 | LG | S
2024-09-04 16:01:04.829462 |       0 | LG | S
2024-09-04 16:01:05.129519 |       0 | LG | S
2024-09-04 16:01:05.427345 |       0 | LG | S
2024-09-04 16:01:05.729380 |       0 | LG | S
2024-09-04 16:01:06.028145 |       0 | LG | S
2024-09-04 16:01:06.328874 |       0 | LG | S
2024-09-04 16:01:06.629770 |       0 | LG | S
2024-09-04 16:01:06.929308 |      -1 | LG | M
2024-09-04 16:01:07.229903 |      -2 | LG | M
2024-09-04 16:01:07.530398 |      -3 | LG | M
2024-09-04 16:01:07.829457 |      -7 | LG | M
2024-09-04 16:01:08.129816 |     -14 | LG | M
2024-09-04 16:01:08.430597 |     -15 | LG | M
2024-09-04 16:01:08.729517 |     -16 | LG | M
2024-09-04 16:01:09.030061 |     -15 | LG | M
2024-09-04 16:01:09.330379 |     -16 | LG | M
2024-09-04 16:01:09.629273 |     -17 | LG | M
2024-09-04 16:01:09.929580 |     -18 | LG | M
2024-09-04 16:01:10.230066 |     -18 | LG | M
2024-09-04 16:01:10.530666 |     -19 | LG | M
2024-09-04 16:01:10.829804 |     -20 | LG | M
2024-09-04 16:01:11.130403 |     -22 | LG | M
2024-09-04 16:01:11.429515 |     -23 | LG | M
2024-09-04 16:01:11.729947 |     -23 | LG | M
2024-09-04 16:01:12.028876 |     -24 | LG | M
2024-09-04 16:01:12.329366 |     -25 | LG | M
2024-09-04 16:01:12.630065 |     -26 | LG | M
2024-09-04 16:01:12.928914 |     -28 | LG | M
2024-09-04 16:01:13.229700 |     -29 | LG | M
2024-09-04 16:01:13.528713 |     -30 | LG | M
2024-09-04 16:01:13.828669 |     -31 | LG | M
2024-09-04 16:01:14.130084 |     -33 | LG | M
2024-09-04 16:01:14.429602 |     -34 | LG | M
2024-09-04 16:01:14.729135 |     -33 | LG | M
2024-09-04 16:01:15.029178 |     -32 | LG | M
2024-09-04 16:01:15.329134 |     -31 | LG | M
2024-09-04 16:01:15.629084 |     -31 | LG | M
2024-09-04 16:01:15.929063 |     -31 | LG | M
2024-09-04 16:01:16.229129 |     -31 | LG | M
2024-09-04 16:01:16.528773 |     -34 | LG | M
2024-09-04 16:01:16.828550 |     -37 | LG | M
2024-09-04 16:01:17.128709 |     -38 | LG | M
2024-09-04 16:01:17.428754 |     -38 | LG | M
2024-09-04 16:01:17.728704 |     -41 | LG | M
2024-09-04 16:01:18.029489 |     -44 | LG | M
2024-09-04 16:01:18.328849 |     -46 | LG | M
2024-09-04 16:01:18.628127 |     -47 | LG | M
2024-09-04 16:01:18.929018 |     -47 | LG | M
2024-09-04 16:01:19.228093 |     -48 | LG | M
2024-09-04 16:01:19.528937 |     -50 | LG | M
2024-09-04 16:01:19.829124 |     -51 | LG | M
2024-09-04 16:01:20.129357 |     -52 | LG | M
2024-09-04 16:01:20.428129 |     -53 | LG | M
2024-09-04 16:01:20.728173 |     -53 | LG | M
2024-09-04 16:01:21.028551 |     -54 | LG | M
2024-09-04 16:01:21.328829 |     -54 | LG | M
2024-09-04 16:01:21.629203 |     -55 | LG | M
2024-09-04 16:01:21.927886 |     -55 | LG | M
2024-09-04 16:01:22.228042 |     -56 | LG | M
2024-09-04 16:01:22.528397 |     -56 | LG | M
2024-09-04 16:01:22.828766 |     -57 | LG | M
2024-09-04 16:01:23.127390 |     -57 | LG | M
2024-09-04 16:01:23.427751 |     -58 | LG | M
2024-09-04 16:01:23.727702 |     -58 | LG | M
2024-09-04 16:01:24.028164 |     -59 | LG | M
2024-09-04 16:01:24.328548 |     -59 | LG | M
2024-09-04 16:01:24.627220 |     -58 | LG | M
2024-09-04 16:01:24.926750 |     -37 | LG | M
2024-09-04 16:01:25.226501 |     -31 | LG | M
2024-09-04 16:01:25.527766 |     -31 | LG | M
2024-09-04 16:01:25.827161 |     -33 | LG | M
2024-09-04 16:01:26.126861 |     -39 | LG | M
2024-09-04 16:01:26.426403 |     -42 | LG | M
2024-09-04 16:01:26.726659 |     -42 | LG | M
