time|weight|unit|flag
2024-09-04 16:20:10.606350 |       0 | LG | S
2024-09-04 16:20:10.905918 |       0 | LG | S
2024-09-04 16:20:11.206032 |       0 | LG | S
2024-09-04 16:20:11.506548 |       0 | LG | S
2024-09-04 16:20:11.806892 |       0 | LG | S
2024-09-04 16:20:12.106489 |       0 | LG | S
2024-09-04 16:20:12.405971 |       0 | LG | S
2024-09-04 16:20:12.708511 |       0 | LG | S
2024-09-04 16:20:13.007845 |       0 | LG | S
2024-09-04 16:20:13.306532 |       0 | LG | S
2024-09-04 16:20:13.606065 |       0 | LG | S
2024-09-04 16:20:13.905359 |       0 | LG | S
2024-09-04 16:20:14.207917 |       0 | LG | S
2024-09-04 16:20:14.508322 |       0 | LG | S
2024-09-04 16:20:14.806152 |       0 | LG | S
2024-09-04 16:20:15.108078 |       0 | LG | S
2024-09-04 16:20:15.407578 |       0 | LG | S
2024-09-04 16:20:15.707836 |       0 | LG | S
2024-09-04 16:20:16.008055 |       0 | LG | S
2024-09-04 16:20:16.305983 |       0 | LG | S
2024-09-04 16:20:16.607669 |       0 | LG | S
2024-09-04 16:20:16.907844 |       0 | LG | S
2024-09-04 16:20:17.207363 |       0 | LG | S
2024-09-04 16:20:17.507766 |       0 | LG | S
2024-09-04 16:20:17.803943 |       0 | LG | M
2024-09-04 16:20:18.108583 |      -1 | LG | M
2024-09-04 16:20:18.408306 |      -2 | LG | M
2024-09-04 16:20:18.708002 |      -3 | LG | M
2024-09-04 16:20:19.007787 |      -4 | LG | M
2024-09-04 16:20:19.307407 |      -5 | LG | M
2024-09-04 16:20:19.607979 |      -6 | LG | M
2024-09-04 16:20:19.907541 |      -7 | LG | M
2024-09-04 16:20:20.208113 |      -8 | LG | M
2024-09-04 16:20:20.508576 |     -10 | LG | M
2024-09-04 16:20:20.808521 |     -11 | LG | M
2024-09-04 16:20:21.108021 |     -12 | LG | M
2024-09-04 16:20:21.409426 |     -13 | LG | M
2024-09-04 16:20:21.709311 |     -14 | LG | M
2024-09-04 16:20:22.009313 |     -15 | LG | M
2024-09-04 16:20:22.308903 |     -15 | LG | M
2024-09-04 16:20:22.608489 |     -16 | LG | M
2024-09-04 16:20:22.908433 |     -17 | LG | M
2024-09-04 16:20:23.208332 |     -18 | LG | M
2024-09-04 16:20:23.507843 |     -19 | LG | M
2024-09-04 16:20:23.807597 |     -19 | LG | M
2024-09-04 16:20:24.108783 |     -19 | LG | M
2024-09-04 16:20:24.408685 |     -20 | LG | M
2024-09-04 16:20:24.708141 |     -21 | LG | M
2024-09-04 16:20:25.008088 |     -21 | LG | M
2024-09-04 16:20:25.307822 |     -22 | LG | M
2024-09-04 16:20:25.607691 |     -23 | LG | M
2024-09-04 16:20:25.907666 |     -23 | LG | M
2024-09-04 16:20:26.207346 |     -24 | LG | M
2024-09-04 16:20:26.507084 |     -24 | LG | M
2024-09-04 16:20:26.807327 |     -26 | LG | M
2024-09-04 16:20:27.105924 |     -27 | LG | M
2024-09-04 16:20:27.406264 |     -33 | LG | M
2024-09-04 16:20:27.705855 |     -32 | LG | M
2024-09-04 16:20:28.005702 |     -31 | LG | M
2024-09-04 16:20:28.306680 |     -31 | LG | M
2024-09-04 16:20:28.606583 |     -30 | LG | M
2024-09-04 16:20:28.906311 |     -33 | LG | M
2024-09-04 16:20:29.205992 |     -34 | LG | M
2024-09-04 16:20:29.505719 |     -38 | LG | M
2024-09-04 16:20:29.805672 |     -39 | LG | M
2024-09-04 16:20:30.105504 |     -38 | LG | M
2024-09-04 16:20:30.406885 |     -39 | LG | M
2024-09-04 16:20:30.706644 |     -43 | LG | M
2024-09-04 16:20:31.005711 |     -44 | LG | M
2024-09-04 16:20:31.306325 |     -46 | LG | M
2024-09-04 16:20:31.605342 |     -48 | LG | M
2024-09-04 16:20:31.906137 |     -49 | LG | M
2024-09-04 16:20:32.204820 |     -50 | LG | M
2024-09-04 16:20:32.506315 |     -52 | LG | M
2024-09-04 16:20:32.806286 |     -51 | LG | M
2024-09-04 16:20:33.105998 |     -52 | LG | M
2024-09-04 16:20:33.405986 |     -53 | LG | M
2024-09-04 16:20:33.705908 |     -55 | LG | M
2024-09-04 16:20:34.005664 |     -56 | LG | M
2024-09-04 16:20:34.305672 |     -56 | LG | M
2024-09-04 16:20:34.605618 |     -57 | LG | M
2024-09-04 16:20:34.905582 |     -58 | LG | M
2024-09-04 16:20:35.205539 |     -59 | LG | M
2024-09-04 16:20:35.505585 |     -61 | LG | M
2024-09-04 16:20:35.805344 |     -60 | LG | M
2024-09-04 16:20:36.105260 |     -60 | LG | M
2024-09-04 16:20:36.405413 |     -61 | LG | M
2024-09-04 16:20:36.705459 |     -61 | LG | M
2024-09-04 16:20:37.005283 |     -63 | LG | M
2024-09-04 16:20:37.305160 |     -63 | LG | M
2024-09-04 16:20:37.605097 |     -64 | LG | M
2024-09-04 16:20:37.905173 |     -65 | LG | M
2024-09-04 16:20:38.205100 |     -65 | LG | M
2024-09-04 16:20:38.504838 |     -65 | LG | S
2024-09-04 16:20:38.805257 |     -65 | LG | S
2024-09-04 16:20:39.101398 |     -65 | LG | M
2024-09-04 16:20:39.404549 |     -66 | LG | M
2024-09-04 16:20:39.704522 |     -66 | LG | M
2024-09-04 16:20:40.004685 |     -64 | LG | M
2024-09-04 16:20:40.304634 |     -62 | LG | M
