time|weight|unit|flag
2024-09-04 15:59:27.946516 |       0 | LG | S
2024-09-04 15:59:28.245816 |       0 | LG | S
2024-09-04 15:59:28.545960 |       0 | LG | S
2024-09-04 15:59:28.843854 |       0 | LG | S
2024-09-04 15:59:29.144217 |       0 | LG | S
2024-09-04 15:59:29.443938 |       0 | LG | S
2024-09-04 15:59:29.745832 |       0 | LG | S
2024-09-04 15:59:30.046255 |       0 | LG | S
2024-09-04 15:59:30.345804 |       0 | LG | S
2024-09-04 15:59:30.644481 |       0 | LG | S
2024-09-04 15:59:30.945525 |       0 | LG | S
2024-09-04 15:59:31.245554 |       0 | LG | S
2024-09-04 15:59:31.545862 |       0 | LG | S
2024-09-04 15:59:31.845188 |       0 | LG | S
2024-09-04 15:59:32.143823 |       0 | LG | S
2024-09-04 15:59:32.445867 |       0 | LG | S
2024-09-04 15:59:32.745327 |       0 | LG | S
2024-09-04 15:59:33.045716 |       0 | LG | S
2024-09-04 15:59:33.345279 |       0 | LG | S
2024-09-04 15:59:33.643959 |       0 | LG | S
2024-09-04 15:59:33.945258 |       0 | LG | S
2024-09-04 15:59:34.241893 |       0 | LG | M
2024-09-04 15:59:34.545363 |      -1 | LG | M
2024-09-04 15:59:34.845744 |      -2 | LG | M
2024-09-04 15:59:35.145583 |      -3 | LG | M
2024-09-04 15:59:35.445112 |      -4 | LG | M
2024-09-04 15:59:35.745563 |      -5 | LG | M
2024-09-04 15:59:36.045273 |      -6 | LG | M
2024-09-04 15:59:36.345539 |      -8 | LG | M
2024-09-04 15:59:36.644997 |      -9 | LG | M
2024-09-04 15:59:36.945985 |     -11 | LG | M
2024-09-04 15:59:37.245950 |     -12 | LG | M
2024-09-04 15:59:37.545898 |     -13 | LG | M
2024-09-04 15:59:37.845318 |     -14 | LG | M
2024-09-04 15:59:38.146708 |     -15 | LG | M
2024-09-04 15:59:38.446315 |     -17 | LG | M
2024-09-04 15:59:38.745761 |     -18 | LG | M
2024-09-04 15:59:39.045736 |     -19 | LG | M
2024-09-04 15:59:39.345384 |     -20 | LG | M
2024-09-04 15:59:39.646817 |     -21 | LG | M
2024-09-04 15:59:39.946347 |     -22 | LG | M
2024-09-04 15:59:40.246045 |     -23 | LG | M
2024-09-04 15:59:40.545591 |     -24 | LG | M
2024-09-04 15:59:40.845444 |     -25 | LG | M
2024-09-04 15:59:41.145425 |     -26 | LG | M
2024-09-04 15:59:41.444927 |     -27 | LG | M
2024-09-04 15:59:41.746389 |     -29 | LG | M
2024-09-04 15:59:42.045961 |     -30 | LG | M
2024-09-04 15:59:42.344850 |     -31 | LG | M
2024-09-04 15:59:42.645383 |     -33 | LG | M
2024-09-04 15:59:42.945822 |     -34 | LG | M
2024-09-04 15:59:43.244913 |     -36 | LG | M
2024-09-04 15:59:43.545619 |     -38 | LG | M
2024-09-04 15:59:43.844727 |     -39 | LG | M
2024-09-04 15:59:44.145342 |     -41 | LG | M
2024-09-04 15:59:44.445282 |     -43 | LG | M
2024-09-04 15:59:44.744878 |     -44 | LG | M
2024-09-04 15:59:45.044385 |     -46 | LG | M
2024-09-04 15:59:45.345823 |     -47 | LG | M
2024-09-04 15:59:45.645545 |     -48 | LG | M
2024-09-04 15:59:45.945074 |     -50 | LG | M
2024-09-04 15:59:46.245757 |     -50 | LG | M
2024-09-04 15:59:46.544837 |     -51 | LG | M
2024-09-04 15:59:46.845444 |     -52 | LG | M
2024-09-04 15:59:47.144159 |     -52 | LG | M
2024-09-04 15:59:47.444424 |     -53 | LG | M
2024-09-04 15:59:47.744944 |     -54 | LG | M
2024-09-04 15:59:48.043898 |     -54 | LG | M
2024-09-04 15:59:48.344712 |     -55 | LG | M
2024-09-04 15:59:48.645349 |     -55 | LG | M
2024-09-04 15:59:48.944324 |     -56 | LG | M
2024-09-04 15:59:49.244872 |     -56 | LG | M
2024-09-04 15:59:49.543976 |     -57 | LG | M
2024-09-04 15:59:49.844617 |     -58 | LG | M
2024-09-04 15:59:50.143780 |     -58 | LG | M
2024-09-04 15:59:50.444306 |     -58 | LG | M
2024-09-04 15:59:50.745141 |     -57 | LG | M
2024-09-04 15:59:51.044022 |     -56 | LG | M
2024-09-04 15:59:51.343781 |     -50 | LG | M
2024-09-04 15:59:51.643380 |     -41 | LG | M
2024-09-04 15:59:51.942134 |     -39 | LG | M
2024-09-04 15:59:52.243298 |     -38 | LG | M
2024-09-04 15:59:52.542822 |     -43 | LG | M
2024-09-04 15:59:52.843558 |     -47 | LG | M
2024-09-04 15:59:53.142585 |     -48 | LG | M
2024-09-04 15:59:53.442978 |     -49 | LG | M
2024-09-04 15:59:53.743352 |     -50 | LG | M
2024-09-04 15:59:54.043084 |     -48 | LG | M
2024-09-04 15:59:54.341687 |     -44 | LG | M
2024-09-04 15:59:54.642250 |     -42 | LG | M
2024-09-04 15:59:54.942869 |     -41 | LG | M
2024-09-04 15:59:55.241946 |     -41 | LG | M
2024-09-04 15:59:55.542301 |     -40 | LG | M
2024-09-04 15:59:55.842643 |     -39 | LG | M
2024-09-04 15:59:56.142260 |     -38 | LG | M
2024-09-04 15:59:56.442025 |     -37 | LG | M
2024-09-04 15:59:56.741633 |     -35 | LG | M
2024-09-04 15:59:57.043122 |     -34 | LG | M
2024-09-04 15:59:57.342817 |     -32 | LG | M
2024-09-04 15:59:57.642603 |     -31 | LG | M
