time|weight|unit|flag
2024-08-28 14:37:36.971033 |    -506 | LG | M
2024-08-28 14:37:37.271240 |    -514 | LG | M
2024-08-28 14:37:37.571846 |    -520 | LG | M
2024-08-28 14:37:37.871706 |    -520 | LG | M
2024-08-28 14:37:38.171703 |    -521 | LG | M
2024-08-28 14:37:38.471518 |    -531 | LG | M
2024-08-28 14:37:38.772387 |    -535 | LG | M
2024-08-28 14:37:39.070417 |    -539 | LG | M
2024-08-28 14:37:39.371011 |    -552 | LG | M
2024-08-28 14:37:39.672087 |    -564 | LG | M
2024-08-28 14:37:39.972237 |    -571 | LG | M
2024-08-28 14:37:40.272831 |    -577 | LG | M
2024-08-28 14:37:40.573626 |    -586 | LG | M
2024-08-28 14:37:40.871826 |    -597 | LG | M
2024-08-28 14:37:41.173045 |    -600 | LG | M
2024-08-28 14:37:41.473349 |    -607 | LG | M
2024-08-28 14:37:41.771593 |    -613 | LG | M
2024-08-28 14:37:42.073013 |    -613 | LG | M
2024-08-28 14:37:42.372174 |    -615 | LG | M
2024-08-28 14:37:42.673477 |    -625 | LG | M
2024-08-28 14:37:42.972334 |    -627 | LG | M
2024-08-28 14:37:43.274086 |    -631 | LG | M
2024-08-28 14:37:43.573937 |    -639 | LG | M
2024-08-28 14:37:43.873071 |    -639 | LG | M
2024-08-28 14:37:44.174361 |    -640 | LG | M
2024-08-28 14:37:44.473285 |    -650 | LG | M
2024-08-28 14:37:44.772787 |    -655 | LG | M
2024-08-28 14:37:45.074677 |    -663 | LG | M
2024-08-28 14:37:45.374249 |    -679 | LG | M
2024-08-28 14:37:45.674000 |    -683 | LG | M
2024-08-28 14:37:45.973509 |    -682 | LG | M
2024-08-28 14:37:46.275426 |    -682 | LG | M
2024-08-28 14:37:46.574947 |    -682 | LG | M
2024-08-28 14:37:46.874462 |    -683 | LG | M
2024-08-28 14:37:47.174029 |    -692 | LG | M
2024-08-28 14:37:47.474259 |    -707 | LG | M
2024-08-28 14:37:47.775114 |    -711 | LG | M
2024-08-28 14:37:48.076296 |    -711 | LG | M
2024-08-28 14:37:48.375261 |    -718 | LG | M
2024-08-28 14:37:48.676187 |    -724 | LG | M
2024-08-28 14:37:48.976070 |    -724 | LG | M
2024-08-28 14:37:49.276209 |    -734 | LG | M
2024-08-28 14:37:49.576747 |    -737 | LG | M
2024-08-28 14:37:49.875019 |    -736 | LG | M
2024-08-28 14:37:50.175812 |    -740 | LG | M
2024-08-28 14:37:50.476844 |    -750 | LG | M
2024-08-28 14:37:50.775916 |    -749 | LG | M
2024-08-28 14:37:51.076677 |    -750 | LG | M
2024-08-28 14:37:51.375498 |    -761 | LG | M
2024-08-28 14:37:51.676109 |    -763 | LG | M
2024-08-28 14:37:51.976585 |    -762 | LG | M
2024-08-28 14:37:52.277338 |    -766 | LG | M
2024-08-28 14:37:52.577963 |    -778 | LG | M
2024-08-28 14:37:52.876570 |    -788 | LG | M
2024-08-28 14:37:53.177789 |    -785 | LG | M
2024-08-28 14:37:53.476531 |    -783 | LG | M
2024-08-28 14:37:53.777846 |    -783 | LG | M
2024-08-28 14:37:54.076750 |    -792 | LG | M
2024-08-28 14:37:54.378567 |    -793 | LG | M
2024-08-28 14:37:54.678132 |    -792 | LG | M
2024-08-28 14:37:54.977629 |    -791 | LG | M
2024-08-28 14:37:55.277313 |    -794 | LG | M
2024-08-28 14:37:55.579132 |    -799 | LG | M
2024-08-28 14:37:55.878655 |    -798 | LG | M
2024-08-28 14:37:56.178079 |    -797 | LG | M
2024-08-28 14:37:56.477462 |    -801 | LG | M
2024-08-28 14:37:56.779020 |    -801 | LG | M
2024-08-28 14:37:57.077709 |    -800 | LG | M
2024-08-28 14:37:57.379103 |    -799 | LG | M
2024-08-28 14:37:57.678641 |    -798 | LG | M
2024-08-28 14:37:57.978178 |    -798 | LG | M
2024-08-28 14:37:58.280156 |    -797 | LG | M
2024-08-28 14:37:58.579678 |    -797 | LG | M
2024-08-28 14:37:58.879116 |    -800 | LG | M
2024-08-28 14:37:59.180291 |    -802 | LG | M
2024-08-28 14:37:59.479482 |    -805 | LG | M
2024-08-28 14:37:59.781174 |    -807 | LG | M
2024-08-28 14:38:00.080327 |    -809 | LG | M
2024-08-28 14:38:00.379418 |    -808 | LG | M
2024-08-28 14:38:00.680797 |    -809 | LG | M
2024-08-28 14:38:00.979891 |    -811 | LG | M
2024-08-28 14:38:01.280036 |    -812 | LG | M
2024-08-28 14:38:01.579730 |    -813 | LG | M
2024-08-28 14:38:01.881974 |    -813 | LG | M
2024-08-28 14:38:02.181858 |    -814 | LG | M
2024-08-28 14:38:02.481710 |    -815 | LG | M
2024-08-28 14:38:02.781749 |    -816 | LG | M
2024-08-28 14:38:03.081504 |    -817 | LG | M
2024-08-28 14:38:03.381309 |    -818 | LG | M
2024-08-28 14:38:03.681279 |    -819 | LG | M
