time|weight|unit|flag
2024-08-28 15:30:24.146797 |       0 | LG | S
2024-08-28 15:30:24.448940 |       0 | LG | S
2024-08-28 15:30:24.747883 |       0 | LG | S
2024-08-28 15:30:25.046740 |       0 | LG | S
2024-08-28 15:30:25.346907 |       0 | LG | S
2024-08-28 15:30:25.647097 |       0 | LG | S
2024-08-28 15:30:25.946914 |       0 | LG | S
2024-08-28 15:30:26.247477 |       0 | LG | S
2024-08-28 15:30:26.549909 |       0 | LG | S
2024-08-28 15:30:26.849402 |       0 | LG | S
2024-08-28 15:30:27.149946 |       0 | LG | S
2024-08-28 15:30:27.449702 |       0 | LG | S
2024-08-28 15:30:27.748603 |       0 | LG | S
2024-08-28 15:30:28.047931 |       0 | LG | S
2024-08-28 15:30:28.348089 |       0 | LG | S
2024-08-28 15:30:28.651280 |      -1 | LG | M
2024-08-28 15:30:28.951573 |      -7 | LG | M
2024-08-28 15:30:29.251597 |     -16 | LG | M
2024-08-28 15:30:29.552052 |     -56 | LG | M
2024-08-28 15:30:29.851728 |     -58 | LG | M
2024-08-28 15:30:30.151295 |     -58 | LG | M
2024-08-28 15:30:30.452714 |     -56 | LG | M
2024-08-28 15:30:30.752126 |     -35 | LG | M
2024-08-28 15:30:31.051435 |     -16 | LG | M
2024-08-28 15:30:31.351761 |     -14 | LG | M
2024-08-28 15:30:31.652227 |     -19 | LG | M
2024-08-28 15:30:31.952608 |     -34 | LG | M
2024-08-28 15:30:32.252407 |     -39 | LG | M
2024-08-28 15:30:32.552142 |     -44 | LG | M
2024-08-28 15:30:32.852467 |     -53 | LG | M
2024-08-28 15:30:33.152171 |     -62 | LG | M
2024-08-28 15:30:33.453320 |     -73 | LG | M
2024-08-28 15:30:33.752452 |     -91 | LG | M
2024-08-28 15:30:34.052369 |     -98 | LG | M
2024-08-28 15:30:34.354500 |    -101 | LG | M
2024-08-28 15:30:34.653943 |    -103 | LG | M
2024-08-28 15:30:34.953025 |    -105 | LG | M
2024-08-28 15:30:35.254791 |    -108 | LG | M
2024-08-28 15:30:35.554300 |    -111 | LG | M
2024-08-28 15:30:35.854153 |    -117 | LG | M
2024-08-28 15:30:36.153922 |    -125 | LG | M
2024-08-28 15:30:36.455311 |    -131 | LG | M
2024-08-28 15:30:36.754981 |    -138 | LG | M
2024-08-28 15:30:37.054431 |    -142 | LG | M
2024-08-28 15:30:37.353986 |    -145 | LG | M
2024-08-28 15:30:37.655776 |    -148 | LG | M
2024-08-28 15:30:37.955263 |    -152 | LG | M
2024-08-28 15:30:38.255386 |    -156 | LG | M
2024-08-28 15:30:38.555557 |    -160 | LG | M
2024-08-28 15:30:38.853854 |    -165 | LG | M
2024-08-28 15:30:39.154805 |    -172 | LG | M
2024-08-28 15:30:39.456127 |    -179 | LG | M
2024-08-28 15:30:39.755432 |    -182 | LG | M
2024-08-28 15:30:40.054561 |    -184 | LG | M
2024-08-28 15:30:40.355855 |    -185 | LG | M
2024-08-28 15:30:40.654986 |    -187 | LG | M
2024-08-28 15:30:40.956389 |    -188 | LG | M
2024-08-28 15:30:41.255716 |    -189 | LG | M
2024-08-28 15:30:41.554814 |    -192 | LG | M
2024-08-28 15:30:41.856928 |    -193 | LG | M
2024-08-28 15:30:42.156974 |    -193 | LG | M
2024-08-28 15:30:42.456667 |    -195 | LG | M
2024-08-28 15:30:42.756391 |    -197 | LG | M
2024-08-28 15:30:43.056014 |    -199 | LG | M
2024-08-28 15:30:43.355947 |    -200 | LG | M
2024-08-28 15:30:43.657567 |    -201 | LG | M
2024-08-28 15:30:43.956704 |    -201 | LG | M
2024-08-28 15:30:44.256010 |    -202 | LG | M
2024-08-28 15:30:44.557523 |    -203 | LG | M
2024-08-28 15:30:44.856666 |    -204 | LG | M
2024-08-28 15:30:45.155982 |    -204 | LG | M
2024-08-28 15:30:45.457514 |    -204 | LG | M
2024-08-28 15:30:45.756897 |    -204 | LG | S
2024-08-28 15:30:46.056531 |    -205 | LG | M
2024-08-28 15:30:46.358169 |    -205 | LG | M
2024-08-28 15:30:46.657456 |    -206 | LG | M
2024-08-28 15:30:46.956339 |    -207 | LG | M
2024-08-28 15:30:47.258160 |    -208 | LG | M
2024-08-28 15:30:47.557313 |    -209 | LG | M
2024-08-28 15:30:47.856751 |    -210 | LG | M
2024-08-28 15:30:48.156493 |    -211 | LG | M
2024-08-28 15:30:48.458510 |    -212 | LG | M
2024-08-28 15:30:48.758333 |    -213 | LG | M
2024-08-28 15:30:49.058304 |    -213 | LG | M
2024-08-28 15:30:49.358254 |    -213 | LG | M
2024-08-28 15:30:49.658389 |    -213 | LG | S
2024-08-28 15:30:49.954614 |    -213 | LG | M
2024-08-28 15:30:50.259261 |    -214 | LG | M
2024-08-28 15:30:50.559429 |    -214 | LG | S
2024-08-28 15:30:50.859967 |    -214 | LG | S
2024-08-28 15:30:51.157836 |    -214 | LG | S
2024-08-28 15:30:51.458149 |    -214 | LG | S
2024-08-28 15:30:51.758465 |    -214 | LG | S
2024-08-28 15:30:52.058790 |    -214 | LG | S
2024-08-28 15:30:52.358878 |    -214 | LG | S
2024-08-28 15:30:52.659234 |    -214 | LG | S
2024-08-28 15:30:52.959575 |    -214 | LG | S
2024-08-28 15:30:53.256228 |    -214 | LG | S
2024-08-28 15:30:53.554878 |    -214 | LG | S
