time|weight|unit|flag
2024-08-28 15:00:31.741500 |       0 | LG | S
2024-08-28 15:00:32.040206 |       0 | LG | S
2024-08-28 15:00:32.340910 |       0 | LG | S
2024-08-28 15:00:32.640694 |       0 | LG | S
2024-08-28 15:00:32.941261 |       0 | LG | S
2024-08-28 15:00:33.241504 |       0 | LG | S
2024-08-28 15:00:33.541023 |       0 | LG | S
2024-08-28 15:00:33.840502 |       0 | LG | S
2024-08-28 15:00:34.141172 |       0 | LG | S
2024-08-28 15:00:34.441694 |       0 | LG | S
2024-08-28 15:00:34.741476 |       0 | LG | S
2024-08-28 15:00:35.042751 |       0 | LG | S
2024-08-28 15:00:35.341674 |       0 | LG | S
2024-08-28 15:00:35.641406 |       0 | LG | S
2024-08-28 15:00:35.944188 |       0 | LG | S
2024-08-28 15:00:36.245337 |      -3 | LG | M
2024-08-28 15:00:36.544706 |     -44 | LG | M
2024-08-28 15:00:36.845224 |     -49 | LG | M
2024-08-28 15:00:37.145443 |     -49 | LG | M
2024-08-28 15:00:37.445860 |     -48 | LG | S
2024-08-28 15:00:37.741022 |     -48 | LG | M
2024-08-28 15:00:38.044330 |     -25 | LG | M
2024-08-28 15:00:38.344041 |      -7 | LG | M
2024-08-28 15:00:38.643716 |       0 | LG | M
2024-08-28 15:00:38.941343 |       0 | LG | M
2024-08-28 15:00:39.244798 |      -3 | LG | M
2024-08-28 15:00:39.545159 |     -13 | LG | M
2024-08-28 15:00:39.845442 |     -18 | LG | M
2024-08-28 15:00:40.145540 |     -27 | LG | M
2024-08-28 15:00:40.445965 |     -34 | LG | M
2024-08-28 15:00:40.745712 |     -44 | LG | M
2024-08-28 15:00:41.046492 |     -52 | LG | M
2024-08-28 15:00:41.346121 |     -59 | LG | M
2024-08-28 15:00:41.645410 |     -66 | LG | M
2024-08-28 15:00:41.946695 |     -71 | LG | M
2024-08-28 15:00:42.247191 |     -77 | LG | M
2024-08-28 15:00:42.545985 |     -83 | LG | M
2024-08-28 15:00:42.846350 |     -90 | LG | M
2024-08-28 15:00:43.147522 |     -96 | LG | M
2024-08-28 15:00:43.447816 |    -101 | LG | M
2024-08-28 15:00:43.746944 |    -106 | LG | M
2024-08-28 15:00:44.048568 |    -111 | LG | M
2024-08-28 15:00:44.348368 |    -115 | LG | M
2024-08-28 15:00:44.648020 |    -118 | LG | M
2024-08-28 15:00:44.947678 |    -120 | LG | M
2024-08-28 15:00:45.249377 |    -125 | LG | M
2024-08-28 15:00:45.548194 |    -129 | LG | M
2024-08-28 15:00:45.849614 |    -134 | LG | M
2024-08-28 15:00:46.149249 |    -140 | LG | M
2024-08-28 15:00:46.448683 |    -147 | LG | M
2024-08-28 15:00:46.748722 |    -152 | LG | M
2024-08-28 15:00:47.048887 |    -158 | LG | M
2024-08-28 15:00:47.349131 |    -163 | LG | M
2024-08-28 15:00:47.649939 |    -167 | LG | M
2024-08-28 15:00:47.948390 |    -172 | LG | M
2024-08-28 15:00:48.249798 |    -177 | LG | M
2024-08-28 15:00:48.549049 |    -180 | LG | M
2024-08-28 15:00:48.850638 |    -183 | LG | M
2024-08-28 15:00:49.149360 |    -185 | LG | M
2024-08-28 15:00:49.450453 |    -186 | LG | M
2024-08-28 15:00:49.749426 |    -188 | LG | M
2024-08-28 15:00:50.050926 |    -189 | LG | M
2024-08-28 15:00:50.350070 |    -191 | LG | M
2024-08-28 15:00:50.649579 |    -193 | LG | M
2024-08-28 15:00:50.949365 |    -198 | LG | M
2024-08-28 15:00:51.248821 |    -201 | LG | M
2024-08-28 15:00:51.550140 |    -205 | LG | M
2024-08-28 15:00:51.849507 |    -206 | LG | M
2024-08-28 15:00:52.150878 |    -208 | LG | M
2024-08-28 15:00:52.449802 |    -210 | LG | M
2024-08-28 15:00:52.749758 |    -211 | LG | M
2024-08-28 15:00:53.049408 |    -213 | LG | M
2024-08-28 15:00:53.351590 |    -217 | LG | M
2024-08-28 15:00:53.651041 |    -219 | LG | M
2024-08-28 15:00:53.950564 |    -222 | LG | M
2024-08-28 15:00:54.250096 |    -225 | LG | M
2024-08-28 15:00:54.552326 |    -226 | LG | M
2024-08-28 15:00:54.852187 |    -227 | LG | M
2024-08-28 15:00:55.152124 |    -228 | LG | M
2024-08-28 15:00:55.451866 |    -228 | LG | M
2024-08-28 15:00:55.751745 |    -229 | LG | M
2024-08-28 15:00:56.051728 |    -230 | LG | M
2024-08-28 15:00:56.351995 |    -231 | LG | M
2024-08-28 15:00:56.652393 |    -232 | LG | M
2024-08-28 15:00:56.952941 |    -232 | LG | M
2024-08-28 15:00:57.251031 |    -233 | LG | M
2024-08-28 15:00:57.551493 |    -234 | LG | M
2024-08-28 15:00:57.851865 |    -234 | LG | M
2024-08-28 15:00:58.152432 |    -234 | LG | M
2024-08-28 15:00:58.452677 |    -235 | LG | M
2024-08-28 15:00:58.753443 |    -236 | LG | M
2024-08-28 15:00:59.051467 |    -236 | LG | M
2024-08-28 15:00:59.351682 |    -236 | LG | M
2024-08-28 15:00:59.652297 |    -237 | LG | M
2024-08-28 15:00:59.952722 |    -238 | LG | M
2024-08-28 15:01:00.253120 |    -239 | LG | M
2024-08-28 15:01:00.553819 |    -239 | LG | M
2024-08-28 15:01:00.852014 |    -240 | LG | M
2024-08-28 15:01:01.153653 |    -240 | LG | M
2024-08-28 15:01:01.453197 |    -241 | LG | M
