time|displacement|delay
2024-08-28 14:37:13.681419 |  0.382 | -0.00862
2024-08-28 14:37:13.806248 |  0.382 |  0.00246
2024-08-28 14:37:13.922831 |  0.382 |  0.02179
2024-08-28 14:37:14.057190 |  0.382 |  0.02330
2024-08-28 14:37:14.467972 |  0.382 |  0.02024
2024-08-28 14:37:14.616048 |  0.382 |  0.01312
2024-08-28 14:37:14.747965 |  0.382 |  0.01739
2024-08-28 14:37:14.877959 |  0.382 |  0.02321
2024-08-28 14:37:15.014226 |  0.382 |  0.02272
2024-08-28 14:37:15.152090 |  0.382 |  0.02115
2024-08-28 14:37:15.292355 |  0.382 |  0.01640
2024-08-28 14:37:15.432379 |  0.382 |  0.01229
2024-08-28 14:37:15.570098 |  0.382 |  0.01044
2024-08-28 14:37:15.711192 |  0.382 |  0.01062
2024-08-28 14:37:15.841481 |  0.382 |  0.01599
2024-08-28 14:37:15.976949 |  0.382 |  0.01643
2024-08-28 14:37:16.115837 |  0.382 |  0.01375
2024-08-28 14:37:16.255435 |  0.382 |  0.00978
2024-08-28 14:37:16.393861 |  0.382 |  0.00727
2024-08-28 14:37:16.530502 |  0.382 |  0.00655
2024-08-28 14:37:16.665971 |  0.382 |  0.00720
2024-08-28 14:37:16.801223 |  0.382 |  0.00755
2024-08-28 14:37:16.942066 |  0.382 |  0.00792
2024-08-28 14:37:17.073235 |  0.382 |  0.01274
2024-08-28 14:37:17.209729 |  0.382 |  0.01233
2024-08-28 14:37:17.349124 |  0.382 |  0.00827
2024-08-28 14:37:17.488624 |  0.382 |  0.00443
2024-08-28 14:37:17.626109 |  0.382 |  0.00273
2024-08-28 14:37:17.761873 |  0.382 |  0.00613
2024-08-28 14:37:17.896752 |  0.382 |  0.00367
2024-08-28 14:37:18.038577 |  0.382 |  0.00294
2024-08-28 14:37:18.168487 |  0.382 |  0.00853
2024-08-28 14:37:18.303753 |  0.382 |  0.00902
2024-08-28 14:37:18.438867 |  0.382 |  0.00961
2024-08-28 14:37:18.577883 |  0.382 |  0.00631
2024-08-28 14:37:18.717246 |  0.382 |  0.00269
2024-08-28 14:37:18.855125 |  0.672 |  0.00267
2024-08-28 14:37:18.991134 |  0.732 |  0.00239
2024-08-28 14:37:19.127220 |  0.696 | -0.00111
2024-08-28 14:37:19.264051 |  0.660 |  0.00288
2024-08-28 14:37:19.393114 |  0.780 |  0.01267
2024-08-28 14:37:19.525992 |  0.940 |  0.01567
2024-08-28 14:37:19.667878 |  0.948 |  0.01072
2024-08-28 14:37:19.811494 |  0.954 |  0.00284
2024-08-28 14:37:19.952870 |  0.958 | -0.00318
2024-08-28 14:37:20.090254 |  0.962 | -0.00474
2024-08-28 14:37:20.224247 |  0.968 | -0.00255
2024-08-28 14:37:20.362602 |  0.972 | -0.00030
2024-08-28 14:37:20.491784 |  0.976 |  0.00643
2024-08-28 14:37:20.627147 |  0.976 |  0.00382
2024-08-28 14:37:20.766131 |  0.876 | -0.00024
2024-08-28 14:37:20.904022 |  0.764 | -0.00227
2024-08-28 14:37:21.039630 |  0.686 | -0.00202
2024-08-28 14:37:21.174291 |  0.648 | -0.00079
2024-08-28 14:37:21.308888 |  0.644 |  0.00139
2024-08-28 14:37:21.441890 |  0.644 |  0.00454
2024-08-28 14:37:21.583474 |  0.642 |  0.00365
2024-08-28 14:37:21.711640 |  0.642 |  0.01148
2024-08-28 14:37:21.849518 |  0.642 |  0.00925
2024-08-28 14:37:21.991769 |  0.642 |  0.00282
2024-08-28 14:37:22.132999 |  0.642 | -0.00262
2024-08-28 14:37:22.270983 |  0.680 | -0.00264
2024-08-28 14:37:22.406031 |  0.728 | -0.00177
2024-08-28 14:37:22.541026 |  0.774 | -0.00097
2024-08-28 14:37:22.681611 |  0.784 |  0.00066
2024-08-28 14:37:22.812270 |  0.790 |  0.00581
2024-08-28 14:37:22.944134 |  0.790 |  0.00959
2024-08-28 14:37:23.083658 |  0.810 |  0.00474
2024-08-28 14:37:23.225409 |  0.844 | -0.00118
2024-08-28 14:37:23.364798 |  0.886 | -0.00472
2024-08-28 14:37:23.500916 |  0.930 | -0.00501
2024-08-28 14:37:23.635209 |  0.970 | -0.00343
2024-08-28 14:37:23.769158 |  1.026 | -0.00156
2024-08-28 14:37:23.907503 |  1.052 |  0.00115
2024-08-28 14:37:24.038020 |  1.116 |  0.00630
2024-08-28 14:37:24.175154 |  1.154 |  0.00496
2024-08-28 14:37:24.311152 |  1.180 |  0.00476
2024-08-28 14:37:24.446659 |  1.196 |  0.00510
2024-08-28 14:37:24.585902 |  1.216 |  0.00171
2024-08-28 14:37:24.725649 |  1.260 | -0.00227
2024-08-28 14:37:24.863535 |  1.324 | -0.00433
2024-08-28 14:37:25.004390 |  1.342 | -0.00423
2024-08-28 14:37:25.133906 |  1.378 |  0.00212
2024-08-28 14:37:25.268516 |  1.434 |  0.00334
2024-08-28 14:37:25.406383 |  1.500 |  0.00128
2024-08-28 14:37:25.545164 |  1.510 | -0.00032
2024-08-28 14:37:25.682656 |  1.518 | -0.00198
2024-08-28 14:37:25.819430 |  1.536 | -0.00418
2024-08-28 14:37:25.955305 |  1.572 | -0.00427
2024-08-28 14:37:26.089917 |  1.578 | -0.00080
2024-08-28 14:37:26.229377 |  1.582 | -0.00061
2024-08-28 14:37:26.360530 |  1.590 |  0.00443
2024-08-28 14:37:26.496803 |  1.618 |  0.00268
2024-08-28 14:37:26.635927 |  1.646 | -0.00065
2024-08-28 14:37:26.774190 |  1.650 | -0.00220
2024-08-28 14:37:26.910547 |  1.650 | -0.00250
2024-08-28 14:37:27.046165 |  1.654 | -0.00213
2024-08-28 14:37:27.181539 |  1.666 | -0.00163
2024-08-28 14:37:27.322130 |  1.670 | -0.00170
2024-08-28 14:37:27.452815 |  1.682 |  0.00383
2024-08-28 14:37:27.588437 |  1.688 |  0.00400
2024-08-28 14:37:27.726677 |  1.696 |  0.00157
2024-08-28 14:37:27.865553 |  1.732 | -0.00281
2024-08-28 14:37:28.003195 |  1.768 | -0.00466
2024-08-28 14:37:28.138422 |  1.774 | -0.00278
2024-08-28 14:37:28.272578 |  1.778 | -0.00138
2024-08-28 14:37:28.407532 |  1.778 | -0.00385
