time|displacement|delay
2024-08-28 15:30:40.902982 |  1.188 | -0.00206
2024-08-28 15:30:41.041037 |  1.190 |  0.00489
2024-08-28 15:30:41.186265 |  1.206 |  0.00408
2024-08-28 15:30:41.333899 |  1.214 |  0.00335
2024-08-28 15:30:41.482637 |  1.214 | -0.00364
2024-08-28 15:30:41.631013 |  1.222 | -0.00259
2024-08-28 15:30:41.775761 |  1.222 | -0.00586
2024-08-28 15:30:41.919023 |  1.232 |  0.00005
2024-08-28 15:30:42.062417 |  1.250 |  0.00063
2024-08-28 15:30:42.213854 |  1.250 | -0.00268
2024-08-28 15:30:42.355505 |  1.272 |  0.00340
2024-08-28 15:30:42.500521 |  1.290 |  0.00376
2024-08-28 15:30:42.648648 |  1.290 |  0.00229
2024-08-28 15:30:42.797142 |  1.306 | -0.00201
2024-08-28 15:30:42.945038 |  1.314 | -0.00306
2024-08-28 15:30:43.090529 |  1.318 | -0.00358
2024-08-28 15:30:43.235266 |  1.328 | -0.00250
2024-08-28 15:30:43.384991 |  1.328 | -0.00549
2024-08-28 15:30:43.524880 |  1.338 |  0.00368
2024-08-28 15:30:43.668137 |  1.338 |  0.00563
2024-08-28 15:30:43.816385 |  1.340 |  0.00249
2024-08-28 15:30:43.965768 |  1.364 | -0.00226
2024-08-28 15:30:44.113512 |  1.366 | -0.00381
2024-08-28 15:30:44.258751 |  1.376 | -0.00323
2024-08-28 15:30:44.403025 |  1.388 | -0.00214
2024-08-28 15:30:44.547505 |  1.388 | -0.00501
2024-08-28 15:30:44.697722 |  1.394 | -0.00095
2024-08-28 15:30:44.836028 |  1.394 |  0.00240
2024-08-28 15:30:44.981500 |  1.396 |  0.00557
2024-08-28 15:30:45.128901 |  1.400 |  0.00399
2024-08-28 15:30:45.278019 |  1.400 | -0.00344
2024-08-28 15:30:45.426540 |  1.404 | -0.00322
2024-08-28 15:30:45.568007 |  1.404 | -0.00257
2024-08-28 15:30:45.712572 |  1.426 |  0.00075
2024-08-28 15:30:45.862459 |  1.426 | -0.00106
2024-08-28 15:30:46.003897 |  1.430 |  0.00666
2024-08-28 15:30:46.149398 |  1.444 |  0.00655
2024-08-28 15:30:46.299133 |  1.444 | -0.00114
2024-08-28 15:30:46.449018 |  1.476 | -0.00375
2024-08-28 15:30:46.594776 |  1.492 | -0.00413
2024-08-28 15:30:46.734892 |  1.492 |  0.00239
2024-08-28 15:30:46.878867 |  1.546 |  0.00253
2024-08-28 15:30:47.026520 |  1.668 |  0.00030
2024-08-28 15:30:47.179099 |  1.680 | -0.00045
2024-08-28 15:30:47.320511 |  1.704 |  0.00216
2024-08-28 15:30:47.466649 |  1.746 |  0.00138
2024-08-28 15:30:47.614129 |  1.756 |  0.00064
2024-08-28 15:30:47.761298 |  1.786 | -0.00258
2024-08-28 15:30:47.908020 |  1.796 | -0.00246
2024-08-28 15:30:48.053019 |  1.894 | -0.00352
2024-08-28 15:30:48.198021 |  1.938 | -0.00318
2024-08-28 15:30:48.347480 |  1.938 | -0.00091
2024-08-28 15:30:48.486785 |  1.988 |  0.00398
2024-08-28 15:30:48.632391 |  2.014 |  0.00394
2024-08-28 15:30:48.780777 |  2.014 |  0.00211
2024-08-28 15:30:48.929009 |  2.058 | -0.00194
2024-08-28 15:30:49.076511 |  2.070 | -0.00263
2024-08-28 15:30:49.218132 |  2.110 | -0.00021
2024-08-28 15:30:49.362900 |  2.162 |  0.00045
2024-08-28 15:30:49.509035 |  2.162 |  0.00089
2024-08-28 15:30:49.660604 |  2.192 | -0.00154
2024-08-28 15:30:49.802287 |  2.254 |  0.00214
2024-08-28 15:30:49.947654 |  2.254 |  0.00347
2024-08-28 15:30:50.095021 |  2.320 |  0.00025
2024-08-28 15:30:50.239266 |  2.320 | -0.00101
2024-08-28 15:30:50.385762 |  2.386 |  0.00016
2024-08-28 15:30:50.531509 |  2.476 | -0.00022
2024-08-28 15:30:50.678014 |  2.492 | -0.00132
2024-08-28 15:30:50.829230 |  2.546 | -0.00202
2024-08-28 15:30:50.969796 |  2.546 |  0.00428
2024-08-28 15:30:51.115025 |  2.640 |  0.00306
2024-08-28 15:30:51.263638 |  2.676 | -0.00015
2024-08-28 15:30:51.411636 |  2.678 | -0.00180
2024-08-28 15:30:51.556639 |  2.714 | -0.00241
2024-08-28 15:30:51.702143 |  2.762 | -0.00253
2024-08-28 15:30:51.847141 |  2.762 | -0.00082
