time|weight|unit|flag
2024-08-28 15:02:54.881677 |       0 | LG | S
2024-08-28 15:02:55.179160 |       0 | LG | S
2024-08-28 15:02:55.479446 |       0 | LG | S
2024-08-28 15:02:55.780742 |       0 | LG | S
2024-08-28 15:02:56.079611 |       0 | LG | S
2024-08-28 15:02:56.380194 |       0 | LG | S
2024-08-28 15:02:56.679676 |       0 | LG | S
2024-08-28 15:02:56.980082 |       0 | LG | S
2024-08-28 15:02:57.280512 |       0 | LG | S
2024-08-28 15:02:57.580281 |       0 | LG | S
2024-08-28 15:02:57.879909 |       0 | LG | S
2024-08-28 15:02:58.180294 |       0 | LG | S
2024-08-28 15:02:58.479774 |       0 | LG | S
2024-08-28 15:02:58.780989 |       0 | LG | S
2024-08-28 15:02:59.080666 |       0 | LG | S
2024-08-28 15:02:59.382674 |       0 | LG | S
2024-08-28 15:02:59.683075 |       0 | LG | S
2024-08-28 15:02:59.983129 |       0 | LG | S
2024-08-28 15:03:00.281882 |       0 | LG | S
2024-08-28 15:03:00.580579 |       0 | LG | S
2024-08-28 15:03:00.881007 |       0 | LG | S
2024-08-28 15:03:01.180166 |       0 | LG | M
2024-08-28 15:03:01.484564 |      -2 | LG | M
2024-08-28 15:03:01.784141 |      -3 | LG | M
2024-08-28 15:03:02.084453 |     -11 | LG | M
2024-08-28 15:03:02.384617 |     -24 | LG | M
2024-08-28 15:03:02.684806 |     -25 | LG | M
2024-08-28 15:03:02.984738 |     -25 | LG | M
2024-08-28 15:03:03.285161 |     -25 | LG | S
2024-08-28 15:03:03.580340 |     -25 | LG | M
2024-08-28 15:03:03.885513 |     -40 | LG | M
2024-08-28 15:03:04.184520 |     -55 | LG | M
2024-08-28 15:03:04.485320 |     -72 | LG | M
2024-08-28 15:03:04.784446 |     -83 | LG | M
2024-08-28 15:03:05.085000 |     -88 | LG | M
2024-08-28 15:03:05.385370 |     -90 | LG | M
2024-08-28 15:03:05.684762 |     -92 | LG | M
2024-08-28 15:03:05.985980 |     -95 | LG | M
2024-08-28 15:03:06.285631 |     -98 | LG | M
2024-08-28 15:03:06.585960 |    -101 | LG | M
2024-08-28 15:03:06.887551 |    -105 | LG | M
2024-08-28 15:03:07.186678 |    -115 | LG | M
2024-08-28 15:03:07.486480 |    -123 | LG | M
2024-08-28 15:03:07.787655 |    -130 | LG | M
2024-08-28 15:03:08.087273 |    -141 | LG | M
2024-08-28 15:03:08.386866 |    -153 | LG | M
2024-08-28 15:03:08.687004 |    -162 | LG | M
2024-08-28 15:03:08.987547 |    -167 | LG | M
2024-08-28 15:03:09.288137 |    -172 | LG | M
2024-08-28 15:03:09.587242 |    -175 | LG | M
2024-08-28 15:03:09.886414 |    -178 | LG | M
2024-08-28 15:03:10.187615 |    -181 | LG | M
2024-08-28 15:03:10.486740 |    -183 | LG | M
2024-08-28 15:03:10.788031 |    -186 | LG | M
2024-08-28 15:03:11.087124 |    -189 | LG | M
2024-08-28 15:03:11.388518 |    -192 | LG | M
2024-08-28 15:03:11.688489 |    -193 | LG | M
2024-08-28 15:03:11.988227 |    -194 | LG | M
2024-08-28 15:03:12.287868 |    -196 | LG | M
2024-08-28 15:03:12.587813 |    -197 | LG | M
2024-08-28 15:03:12.887516 |    -199 | LG | M
2024-08-28 15:03:13.187375 |    -201 | LG | M
2024-08-28 15:03:13.489025 |    -204 | LG | M
2024-08-28 15:03:13.788124 |    -206 | LG | M
2024-08-28 15:03:14.089764 |    -207 | LG | M
2024-08-28 15:03:14.388947 |    -207 | LG | M
2024-08-28 15:03:14.688127 |    -208 | LG | M
2024-08-28 15:03:14.989484 |    -208 | LG | M
2024-08-28 15:03:15.288597 |    -209 | LG | M
2024-08-28 15:03:15.590085 |    -210 | LG | M
2024-08-28 15:03:15.889831 |    -212 | LG | M
2024-08-28 15:03:16.189595 |    -214 | LG | M
2024-08-28 15:03:16.489754 |    -217 | LG | M
2024-08-28 15:03:16.789585 |    -219 | LG | M
2024-08-28 15:03:17.089569 |    -221 | LG | M
2024-08-28 15:03:17.389463 |    -223 | LG | M
2024-08-28 15:03:17.689463 |    -224 | LG | M
2024-08-28 15:03:17.989191 |    -224 | LG | M
2024-08-28 15:03:18.289004 |    -224 | LG | M
2024-08-28 15:03:18.588914 |    -225 | LG | M
2024-08-28 15:03:18.891228 |    -225 | LG | M
2024-08-28 15:03:19.190933 |    -226 | LG | M
2024-08-28 15:03:19.491015 |    -227 | LG | M
2024-08-28 15:03:19.790908 |    -227 | LG | M
2024-08-28 15:03:20.090917 |    -228 | LG | M
2024-08-28 15:03:20.390624 |    -229 | LG | M
2024-08-28 15:03:20.690567 |    -230 | LG | M
2024-08-28 15:03:20.991206 |    -232 | LG | M
2024-08-28 15:03:21.291820 |    -233 | LG | M
2024-08-28 15:03:21.589856 |    -233 | LG | M
2024-08-28 15:03:21.890834 |    -234 | LG | M
2024-08-28 15:03:22.191581 |    -235 | LG | M
2024-08-28 15:03:22.492391 |    -236 | LG | M
2024-08-28 15:03:22.790421 |    -237 | LG | M
2024-08-28 15:03:23.091157 |    -238 | LG | M
2024-08-28 15:03:23.391866 |    -238 | LG | M
2024-08-28 15:03:23.692409 |    -238 | LG | M
2024-08-28 15:03:23.990954 |    -239 | LG | M
2024-08-28 15:03:24.291511 |    -239 | LG | M
2024-08-28 15:03:24.592166 |    -240 | LG | M
