time|displacement|delay
2024-08-28 14:39:45.768634 |  0.384 | -0.00671
2024-08-28 14:39:45.896586 |  0.384 |  0.00259
2024-08-28 14:39:46.019712 |  0.384 |  0.01147
2024-08-28 14:39:46.553208 |  0.384 |  0.01872
2024-08-28 14:39:46.699662 |  0.384 |  0.01255
2024-08-28 14:39:46.829076 |  0.384 |  0.01848
2024-08-28 14:39:46.960595 |  0.384 |  0.02232
2024-08-28 14:39:47.095721 |  0.384 |  0.02252
2024-08-28 14:39:47.230333 |  0.384 |  0.02326
2024-08-28 14:39:47.364940 |  0.384 |  0.02397
2024-08-28 14:39:47.504342 |  0.384 |  0.01992
2024-08-28 14:39:47.644490 |  0.384 |  0.01515
2024-08-28 14:39:47.788188 |  0.384 |  0.01191
2024-08-28 14:39:47.919571 |  0.384 |  0.01625
2024-08-28 14:39:48.054714 |  0.384 |  0.01624
2024-08-28 14:39:48.192461 |  0.384 |  0.01392
2024-08-28 14:39:48.330724 |  0.384 |  0.01106
2024-08-28 14:39:48.468068 |  0.384 |  0.00910
2024-08-28 14:39:48.604184 |  0.384 |  0.00839
2024-08-28 14:39:48.739431 |  0.384 |  0.00856
2024-08-28 14:39:48.874664 |  0.384 |  0.00872
2024-08-28 14:39:49.015159 |  0.384 |  0.00874
2024-08-28 14:39:49.145837 |  0.384 |  0.01348
2024-08-28 14:39:49.281840 |  0.382 |  0.01274
2024-08-28 14:39:49.420584 |  0.382 |  0.01254
2024-08-28 14:39:49.559337 |  0.382 |  0.00901
2024-08-28 14:39:49.698213 |  0.382 |  0.00205
2024-08-28 14:39:49.832846 |  0.382 |  0.00261
2024-08-28 14:39:49.966599 |  0.382 |  0.00409
2024-08-28 14:39:50.105691 |  0.382 |  0.00562
2024-08-28 14:39:50.235599 |  0.382 |  0.01062
2024-08-28 14:39:50.371491 |  0.382 |  0.00995
2024-08-28 14:39:50.510238 |  0.382 |  0.00640
2024-08-28 14:39:50.648988 |  0.382 |  0.00285
2024-08-28 14:39:50.785986 |  0.382 |  0.00107
2024-08-28 14:39:50.921223 |  0.382 |  0.00104
2024-08-28 14:39:51.055475 |  0.382 |  0.00196
2024-08-28 14:39:51.189723 |  0.382 |  0.00279
2024-08-28 14:39:51.329580 |  0.382 |  0.00310
2024-08-28 14:39:51.459868 |  0.382 |  0.00792
2024-08-28 14:39:51.595345 |  0.382 |  0.00748
2024-08-28 14:39:51.733723 |  0.382 |  0.00416
2024-08-28 14:39:51.871960 |  0.382 |  0.00097
2024-08-28 14:39:52.008565 |  0.382 | -0.00061
2024-08-28 14:39:52.143603 |  0.382 | -0.00055
2024-08-28 14:39:52.277735 |  0.382 |  0.00069
2024-08-28 14:39:52.412320 |  0.552 |  0.00816
2024-08-28 14:39:52.542002 |  0.604 |  0.01362
2024-08-28 14:39:52.680855 |  0.638 |  0.00989
2024-08-28 14:39:52.823120 |  0.672 |  0.00278
2024-08-28 14:39:52.963497 |  0.726 | -0.00246
2024-08-28 14:39:53.100241 |  0.754 | -0.00412
2024-08-28 14:39:53.234250 |  0.762 | -0.00170
2024-08-28 14:39:53.367260 |  0.780 | -0.00084
2024-08-28 14:39:53.501376 |  0.800 |  0.00015
2024-08-28 14:39:53.641096 |  0.824 |  0.00064
2024-08-28 14:39:53.771179 |  0.828 |  0.00663
2024-08-28 14:39:53.906632 |  0.830 |  0.00630
2024-08-28 14:39:54.045373 |  0.830 |  0.00293
2024-08-28 14:39:54.184005 |  0.834 | -0.00080
2024-08-28 14:39:54.321118 |  0.858 | -0.00369
2024-08-28 14:39:54.454002 |  0.864 |  0.00006
2024-08-28 14:39:54.587514 |  0.866 |  0.00119
2024-08-28 14:39:54.728069 |  0.890 | -0.00008
2024-08-28 14:39:54.858960 |  0.922 |  0.00419
2024-08-28 14:39:54.994332 |  0.930 |  0.00524
2024-08-28 14:39:55.132082 |  0.936 |  0.00260
2024-08-28 14:39:55.270500 |  0.950 | -0.00061
2024-08-28 14:39:55.404131 |  0.990 | -0.00035
2024-08-28 14:39:55.539507 |  1.006 | -0.00053
2024-08-28 14:39:55.675028 |  1.010 |  0.00009
2024-08-28 14:39:55.810389 |  1.012 | -0.00009
2024-08-28 14:39:55.951107 |  1.012 | -0.00027
2024-08-28 14:39:56.081757 |  1.018 |  0.00440
2024-08-28 14:39:56.217258 |  1.022 |  0.00367
2024-08-28 14:39:56.353142 |  1.028 |  0.00336
2024-08-28 14:39:56.491032 |  1.032 |  0.00020
2024-08-28 14:39:56.628637 |  1.036 | -0.00215
2024-08-28 14:39:56.764777 |  1.068 | -0.00421
2024-08-28 14:39:56.899534 |  1.078 | -0.00248
2024-08-28 14:39:57.038102 |  1.094 | -0.00217
2024-08-28 14:39:57.167404 |  1.154 |  0.00370
2024-08-28 14:39:57.301993 |  1.182 |  0.00418
2024-08-28 14:39:57.439793 |  1.226 |  0.00148
2024-08-28 14:39:57.577910 |  1.264 | -0.00160
2024-08-28 14:39:57.710896 |  1.288 |  0.00046
2024-08-28 14:39:57.846018 |  1.332 |  0.00035
2024-08-28 14:39:57.982109 |  1.374 | -0.00069
2024-08-28 14:39:58.118224 |  1.386 | -0.00043
2024-08-28 14:39:58.258812 |  1.464 | -0.00216
2024-08-28 14:39:58.389394 |  1.486 |  0.00245
2024-08-28 14:39:58.524152 |  1.492 |  0.00420
2024-08-28 14:39:58.661309 |  1.522 |  0.00094
2024-08-28 14:39:58.799411 |  1.594 | -0.00192
2024-08-28 14:39:58.935898 |  1.604 | -0.00204
2024-08-28 14:39:59.070903 |  1.642 | -0.00310
2024-08-28 14:39:59.202297 |  1.650 |  0.00203
2024-08-28 14:39:59.341608 |  1.684 |  0.00171
2024-08-28 14:39:59.473411 |  1.706 |  0.00510
2024-08-28 14:39:59.607155 |  1.714 |  0.00794
2024-08-28 14:39:59.745908 |  1.720 |  0.00439
2024-08-28 14:39:59.886297 |  1.742 | -0.00205
2024-08-28 14:40:00.024900 |  1.798 | -0.00544
2024-08-28 14:40:00.160180 |  1.810 | -0.00415
2024-08-28 14:40:00.293539 |  1.830 | -0.00359
2024-08-28 14:40:00.425276 |  1.874 | -0.00008
2024-08-28 14:40:00.564493 |  1.926 |  0.00100
2024-08-28 14:40:00.695304 |  1.962 |  0.00547
2024-08-28 14:40:00.831783 |  1.980 |  0.00424
2024-08-28 14:40:00.970765 |  1.990 |  0.00198
2024-08-28 14:40:01.109248 |  2.008 | -0.00269
2024-08-28 14:40:01.246499 |  2.022 | -0.00332
2024-08-28 14:40:01.381381 |  2.040 | -0.00424
2024-08-28 14:40:01.515794 |  2.056 | -0.00334
2024-08-28 14:40:01.654641 |  2.064 | -0.00048
2024-08-28 14:40:01.783812 |  2.068 |  0.00570
2024-08-28 14:40:01.919418 |  2.088 |  0.00406
2024-08-28 14:40:02.058544 |  2.100 |  0.00157
2024-08-28 14:40:02.193553 |  2.102 |  0.00147
2024-08-28 14:40:02.328180 |  2.108 |  0.00252
2024-08-28 14:40:02.465186 |  2.112 |  0.00045
2024-08-28 14:40:02.602798 |  2.116 | -0.00190
2024-08-28 14:40:02.737686 |  2.120 | -0.00153
2024-08-28 14:40:02.878155 |  2.124 | -0.00167
2024-08-28 14:40:03.008433 |  2.160 |  0.00244
2024-08-28 14:40:03.143800 |  2.208 |  0.00249
2024-08-28 14:40:03.281320 |  2.212 |  0.00101
2024-08-28 14:40:03.418938 |  2.216 | -0.00136
2024-08-28 14:40:03.555950 |  2.240 | -0.00406
2024-08-28 14:40:03.691565 |  2.276 | -0.00447
2024-08-28 14:40:03.822813 |  2.320 | -0.00042
2024-08-28 14:40:03.961628 |  2.350 |  0.00111
2024-08-28 14:40:04.092390 |  2.362 |  0.00697
2024-08-28 14:40:04.229137 |  2.366 |  0.00553
2024-08-28 14:40:04.369033 |  2.370 |  0.00056
2024-08-28 14:40:04.506418 |  2.388 | -0.00249
2024-08-28 14:40:04.643196 |  2.412 | -0.00399
2024-08-28 14:40:04.778330 |  2.414 | -0.00299
2024-08-28 14:40:04.912454 |  2.430 | -0.00145
2024-08-28 14:40:05.047066 |  2.474 | -0.00231
2024-08-28 14:40:05.187527 |  2.482 | -0.00143
2024-08-28 14:40:05.317451 |  2.486 |  0.00335
2024-08-28 14:40:05.450704 |  2.488 |  0.00496
2024-08-28 14:40:05.588706 |  2.490 |  0.00193
2024-08-28 14:40:05.727574 |  2.516 | -0.00286
2024-08-28 14:40:05.864840 |  2.564 | -0.00517
2024-08-28 14:40:05.999712 |  2.568 | -0.00372
2024-08-28 14:40:06.133095 |  2.580 | -0.00205
2024-08-28 14:40:06.272164 |  2.588 | -0.00107
2024-08-28 14:40:06.402081 |  2.618 |  0.00274
2024-08-28 14:40:06.537464 |  2.680 |  0.00237
2024-08-28 14:40:06.674960 |  2.684 |  0.00072
2024-08-28 14:40:06.812199 |  2.686 | -0.00161
2024-08-28 14:40:06.948696 |  2.690 | -0.00327
2024-08-28 14:40:07.083925 |  2.694 | -0.00326
2024-08-28 14:40:07.218198 |  2.710 | -0.00267
2024-08-28 14:40:07.352441 |  2.742 | -0.00337
2024-08-28 14:40:07.491926 |  2.746 | -0.00188
2024-08-28 14:40:07.620838 |  2.748 |  0.00392
2024-08-28 14:40:07.755571 |  2.752 |  0.00402
2024-08-28 14:40:07.893473 |  2.760 |  0.00133
2024-08-28 14:40:08.031480 |  2.762 | -0.00219
2024-08-28 14:40:08.168090 |  2.764 | -0.00393
2024-08-28 14:40:08.302711 |  2.802 | -0.00454
2024-08-28 14:40:08.436476 |  2.820 | -0.00337
2024-08-28 14:40:08.574932 |  2.820 | -0.00074
2024-08-28 14:40:08.703580 |  2.822 |  0.00524
2024-08-28 14:40:08.838868 |  2.824 |  0.00479
2024-08-28 14:40:08.977222 |  2.848 |  0.00019
2024-08-28 14:40:09.115604 |  2.866 | -0.00347
2024-08-28 14:40:09.251497 |  2.872 | -0.00330
2024-08-28 14:40:09.385480 |  2.876 | -0.00298
2024-08-28 14:40:09.516871 |  2.876 | -0.00271
2024-08-28 14:40:09.650870 |  2.878 |  0.00118
2024-08-28 14:40:09.789952 |  2.900 |  0.00081
2024-08-28 14:40:09.921106 |  2.962 |  0.00433
2024-08-28 14:40:10.056973 |  2.964 |  0.00413
2024-08-28 14:40:10.194993 |  2.966 |  0.00088
2024-08-28 14:40:10.332953 |  2.968 | -0.00234
2024-08-28 14:40:10.469182 |  2.974 | -0.00339
2024-08-28 14:40:10.603721 |  2.976 | -0.00352
2024-08-28 14:40:10.737621 |  2.976 | -0.00547
2024-08-28 14:40:10.876430 |  2.976 | -0.00145
2024-08-28 14:40:11.003856 |  2.988 |  0.00602
2024-08-28 14:40:11.138487 |  2.992 |  0.00574
2024-08-28 14:40:11.277251 |  3.006 |  0.00213
2024-08-28 14:40:11.415997 |  3.082 | -0.00316
2024-08-28 14:40:11.552861 |  3.086 | -0.00400
2024-08-28 14:40:11.685745 |  3.088 | -0.00255
2024-08-28 14:40:11.819245 |  3.090 | -0.00119
2024-08-28 14:40:11.953366 |  3.090 | -0.00380
2024-08-28 14:40:12.093318 |  3.132 | -0.00181
2024-08-28 14:40:12.218975 |  3.134 |  0.00816
2024-08-28 14:40:12.349483 |  3.142 |  0.01284
2024-08-28 14:40:12.489261 |  3.148 |  0.00778
2024-08-28 14:40:12.631885 |  3.184 | -0.00143
2024-08-28 14:40:12.771999 |  3.218 | -0.00682
2024-08-28 14:40:12.907254 |  3.224 | -0.00603
2024-08-28 14:40:13.037247 |  3.234 | -0.00130
2024-08-28 14:40:13.174842 |  3.238 |  0.00093
2024-08-28 14:40:13.304722 |  3.322 |  0.00449
2024-08-28 14:40:13.440972 |  3.328 |  0.00428
2024-08-28 14:40:13.574326 |  3.332 |  0.00560
2024-08-28 14:40:13.711248 |  3.332 |  0.00321
2024-08-28 14:40:13.850257 |  3.336 | -0.00148
2024-08-28 14:40:13.988019 |  3.346 | -0.00416
2024-08-28 14:40:14.119997 |  3.348 | -0.00218
2024-08-28 14:40:14.253762 |  3.348 | -0.00110
2024-08-28 14:40:14.393585 |  3.348 | -0.00126
2024-08-28 14:40:14.523869 |  3.348 |  0.00344
2024-08-28 14:40:14.659015 |  3.348 |  0.00249
2024-08-28 14:40:14.796759 |  3.350 | -0.00094
2024-08-28 14:40:14.934134 |  3.362 | -0.00334
2024-08-28 14:40:15.069670 |  3.416 | -0.00560
2024-08-28 14:40:15.203783 |  3.418 | -0.00428
2024-08-28 14:40:15.336633 |  3.418 | -0.00562
2024-08-28 14:40:15.475115 |  3.420 | -0.00112
2024-08-28 14:40:15.602652 |  3.422 |  0.00618
2024-08-28 14:40:15.737520 |  3.452 |  0.00520
2024-08-28 14:40:15.876395 |  3.500 |  0.00114
2024-08-28 14:40:16.014892 |  3.500 | -0.00138
2024-08-28 14:40:16.151276 |  3.506 | -0.00264
2024-08-28 14:40:16.286403 |  3.512 | -0.00300
2024-08-28 14:40:16.419690 |  3.518 | -0.00140
2024-08-28 14:40:16.553615 |  3.524 | -0.00053
2024-08-28 14:40:16.693556 |  3.528 | -0.00056
2024-08-28 14:40:16.820479 |  3.564 |  0.00609
2024-08-28 14:40:16.955796 |  3.580 |  0.00569
2024-08-28 14:40:17.094661 |  3.588 |  0.00296
2024-08-28 14:40:17.233503 |  3.592 | -0.00112
2024-08-28 14:40:17.369900 |  3.602 | -0.00268
2024-08-28 14:40:17.505147 |  3.650 | -0.00443
2024-08-28 14:40:17.639649 |  3.658 | -0.00285
2024-08-28 14:40:17.778144 |  3.660 | -0.00183
2024-08-28 14:40:17.907160 |  3.660 |  0.00090
2024-08-28 14:40:18.041895 |  3.660 |  0.00094
2024-08-28 14:40:18.177911 |  3.664 |  0.00315
2024-08-28 14:40:18.314033 |  3.740 |  0.00072
2024-08-28 14:40:18.451411 |  3.908 | -0.00197
2024-08-28 14:40:18.587668 |  3.986 | -0.00340
