time|displacement|delay
2024-08-28 15:00:31.492262 |  0.006 | -0.01202
2024-08-28 15:00:31.617571 |  0.006 | -0.00704
2024-08-28 15:00:31.735543 |  0.006 |  0.00438
2024-08-28 15:00:31.987578 |  0.006 |  0.01226
2024-08-28 15:00:32.115320 |  0.006 |  0.01421
2024-08-28 15:00:32.246670 |  0.006 |  0.01268
2024-08-28 15:00:32.384783 |  0.006 |  0.00952
2024-08-28 15:00:32.512173 |  0.006 |  0.01199
2024-08-28 15:00:32.638420 |  0.006 |  0.01559
2024-08-28 15:00:32.771044 |  0.006 |  0.01280
2024-08-28 15:00:32.906095 |  0.006 |  0.00765
2024-08-28 15:00:33.038953 |  0.006 |  0.00466
2024-08-28 15:00:33.170293 |  0.006 |  0.00319
2024-08-28 15:00:33.297680 |  0.006 |  0.00585
2024-08-28 15:00:33.431908 |  0.006 |  0.00646
2024-08-28 15:00:33.554929 |  0.004 |  0.01335
2024-08-28 15:00:33.686047 |  0.004 |  0.01211
2024-08-28 15:00:33.821144 |  0.004 |  0.00685
2024-08-28 15:00:33.955896 |  0.004 |  0.00197
2024-08-28 15:00:34.088063 |  0.004 | -0.00015
2024-08-28 15:00:34.217674 |  0.004 | -0.00006
2024-08-28 15:00:34.346297 |  0.004 |  0.00118
2024-08-28 15:00:34.474941 |  0.004 |  0.00242
2024-08-28 15:00:34.609262 |  0.004 |  0.00301
2024-08-28 15:00:34.730295 |  0.004 |  0.01188
2024-08-28 15:00:34.855677 |  0.004 |  0.01639
2024-08-28 15:00:34.991065 |  0.004 |  0.01088
2024-08-28 15:00:35.129189 |  0.004 |  0.00260
2024-08-28 15:00:35.264549 |  0.004 | -0.00293
2024-08-28 15:00:35.395829 |  0.004 | -0.00419
2024-08-28 15:00:35.524050 |  0.004 | -0.00273
2024-08-28 15:00:35.656515 |  0.004 | -0.00025
2024-08-28 15:00:35.776416 |  0.004 |  0.00969
2024-08-28 15:00:35.905980 |  0.072 |  0.01213
2024-08-28 15:00:36.040809 |  0.180 |  0.00708
2024-08-28 15:00:36.177298 |  0.200 |  0.00042
