time|weight|unit|flag
2024-08-28 16:05:27.038171 |       0 | LG | S
2024-08-28 16:05:27.337845 |       0 | LG | S
2024-08-28 16:05:27.638468 |       0 | LG | S
2024-08-28 16:05:27.938555 |       0 | LG | S
2024-08-28 16:05:28.238298 |       0 | LG | S
2024-08-28 16:05:28.538055 |       0 | LG | S
2024-08-28 16:05:28.838310 |       0 | LG | S
2024-08-28 16:05:29.138636 |       0 | LG | S
2024-08-28 16:05:29.438955 |       0 | LG | S
2024-08-28 16:05:29.738794 |       0 | LG | S
2024-08-28 16:05:30.038518 |       0 | LG | S
2024-08-28 16:05:30.338972 |       0 | LG | S
2024-08-28 16:05:30.638557 |       0 | LG | S
2024-08-28 16:05:30.939713 |       0 | LG | S
2024-08-28 16:05:31.239291 |       0 | LG | S
2024-08-28 16:05:31.538724 |       0 | LG | S
2024-08-28 16:05:31.839240 |       0 | LG | S
2024-08-28 16:05:32.138706 |       0 | LG | S
2024-08-28 16:05:32.439908 |       0 | LG | S
2024-08-28 16:05:32.739478 |       0 | LG | S
2024-08-28 16:05:33.042047 |      -2 | LG | M
2024-08-28 16:05:33.342594 |      -6 | LG | M
2024-08-28 16:05:33.641713 |     -65 | LG | M
2024-08-28 16:05:33.942811 |     -92 | LG | M
2024-08-28 16:05:34.242332 |     -98 | LG | M
2024-08-28 16:05:34.543528 |     -99 | LG | M
2024-08-28 16:05:34.843260 |     -93 | LG | M
2024-08-28 16:05:35.142841 |     -54 | LG | M
2024-08-28 16:05:35.442274 |     -27 | LG | M
2024-08-28 16:05:35.742610 |     -20 | LG | M
2024-08-28 16:05:36.042985 |     -20 | LG | M
2024-08-28 16:05:36.343118 |     -32 | LG | M
2024-08-28 16:05:36.642759 |     -45 | LG | M
2024-08-28 16:05:36.942908 |     -50 | LG | M
2024-08-28 16:05:37.242841 |     -56 | LG | M
2024-08-28 16:05:37.544023 |     -65 | LG | M
2024-08-28 16:05:37.843801 |     -73 | LG | M
2024-08-28 16:05:38.144040 |     -81 | LG | M
2024-08-28 16:05:38.444393 |     -89 | LG | M
2024-08-28 16:05:38.743318 |     -96 | LG | M
2024-08-28 16:05:39.045234 |    -103 | LG | M
2024-08-28 16:05:39.344740 |    -109 | LG | M
2024-08-28 16:05:39.646218 |    -113 | LG | M
2024-08-28 16:05:39.945874 |    -118 | LG | M
2024-08-28 16:05:40.245855 |    -123 | LG | M
2024-08-28 16:05:40.544750 |    -128 | LG | M
2024-08-28 16:05:40.846274 |    -138 | LG | M
2024-08-28 16:05:41.145780 |    -148 | LG | M
2024-08-28 16:05:41.445301 |    -151 | LG | M
2024-08-28 16:05:41.745579 |    -158 | LG | M
2024-08-28 16:05:42.045735 |    -169 | LG | M
2024-08-28 16:05:42.346503 |    -179 | LG | M
2024-08-28 16:05:42.645401 |    -186 | LG | M
2024-08-28 16:05:42.947011 |    -189 | LG | M
2024-08-28 16:05:43.245906 |    -196 | LG | M
2024-08-28 16:05:43.545573 |    -202 | LG | M
2024-08-28 16:05:43.846983 |    -203 | LG | M
2024-08-28 16:05:44.145866 |    -207 | LG | M
2024-08-28 16:05:44.444754 |    -209 | LG | M
2024-08-28 16:05:44.746281 |    -210 | LG | M
2024-08-28 16:05:45.046246 |    -214 | LG | M
2024-08-28 16:05:45.345988 |    -224 | LG | M
2024-08-28 16:05:45.645523 |    -229 | LG | M
2024-08-28 16:05:45.947483 |    -232 | LG | M
2024-08-28 16:05:46.247821 |    -241 | LG | M
2024-08-28 16:05:46.546915 |    -245 | LG | M
2024-08-28 16:05:46.846236 |    -250 | LG | M
2024-08-28 16:05:47.145690 |    -256 | LG | M
2024-08-28 16:05:47.447237 |    -260 | LG | M
2024-08-28 16:05:47.746982 |    -269 | LG | M
