time|weight|unit|flag
2024-08-28 14:40:21.436336 |    -757 | LG | M
2024-08-28 14:40:21.737485 |    -757 | LG | M
2024-08-28 14:40:22.036618 |    -757 | LG | S
2024-08-28 14:40:22.334268 |    -757 | LG | M
2024-08-28 14:40:22.638099 |    -765 | LG | M
2024-08-28 14:40:22.936320 |    -769 | LG | M
2024-08-28 14:40:23.236735 |    -773 | LG | M
2024-08-28 14:40:23.538159 |    -780 | LG | M
2024-08-28 14:40:23.837088 |    -785 | LG | M
2024-08-28 14:40:24.138392 |    -792 | LG | M
2024-08-28 14:40:24.437916 |    -795 | LG | M
2024-08-28 14:40:24.737222 |    -795 | LG | M
2024-08-28 14:40:25.039263 |    -798 | LG | M
2024-08-28 14:40:25.338687 |    -802 | LG | M
2024-08-28 14:40:25.637391 |    -804 | LG | M
2024-08-28 14:40:25.938505 |    -806 | LG | M
2024-08-28 14:40:26.237224 |    -808 | LG | M
2024-08-28 14:40:26.538440 |    -809 | LG | M
2024-08-28 14:40:26.839765 |    -811 | LG | M
2024-08-28 14:40:27.139356 |    -810 | LG | M
2024-08-28 14:40:27.438831 |    -812 | LG | M
2024-08-28 14:40:27.738383 |    -812 | LG | M
2024-08-28 14:40:28.040074 |    -814 | LG | M
2024-08-28 14:40:28.340115 |    -815 | LG | M
2024-08-28 14:40:28.639611 |    -817 | LG | M
2024-08-28 14:40:28.939045 |    -819 | LG | M
2024-08-28 14:40:29.238829 |    -819 | LG | M
2024-08-28 14:40:29.540798 |    -819 | LG | M
2024-08-28 14:40:29.840291 |    -820 | LG | M
2024-08-28 14:40:30.139841 |    -822 | LG | M
2024-08-28 14:40:30.439604 |    -822 | LG | M
2024-08-28 14:40:30.739187 |    -823 | LG | M
2024-08-28 14:40:31.041246 |    -825 | LG | M
2024-08-28 14:40:31.340985 |    -826 | LG | M
2024-08-28 14:40:31.640639 |    -827 | LG | M
2024-08-28 14:40:31.940615 |    -827 | LG | M
2024-08-28 14:40:32.240471 |    -827 | LG | S
2024-08-28 14:40:32.536761 |    -827 | LG | S
2024-08-28 14:40:32.841528 |    -826 | LG | M
2024-08-28 14:40:33.141311 |    -825 | LG | M
2024-08-28 14:40:33.440903 |    -825 | LG | M
2024-08-28 14:40:33.740662 |    -824 | LG | M
2024-08-28 14:40:34.042650 |    -823 | LG | M
2024-08-28 14:40:34.342264 |    -820 | LG | M
2024-08-28 14:40:34.641609 |    -811 | LG | M
2024-08-28 14:40:34.941156 |    -808 | LG | M
2024-08-28 14:40:35.242249 |    -804 | LG | M
2024-08-28 14:40:35.541153 |    -802 | LG | M
2024-08-28 14:40:35.842556 |    -802 | LG | M
