time|displacement|delay
2024-08-28 15:40:07.156086 |  0.300 | -0.02141
2024-08-28 15:40:07.456732 |  0.300 | -0.03121
2024-08-28 15:40:07.590340 |  0.300 | -0.01938
2024-08-28 15:40:07.726950 |  0.300 | -0.01039
2024-08-28 15:40:07.864580 |  0.300 | -0.00275
2024-08-28 15:40:08.011340 |  0.300 | -0.00393
2024-08-28 15:40:08.167162 |  0.300 | -0.00943
2024-08-28 15:40:08.312077 |  0.300 | -0.00896
2024-08-28 15:40:08.458946 |  0.300 | -0.01043
2024-08-28 15:40:08.605824 |  0.300 | -0.01194
2024-08-28 15:40:08.751711 |  0.300 | -0.01243
2024-08-28 15:40:08.893976 |  0.300 | -0.00934
2024-08-28 15:40:09.038211 |  0.300 | -0.00818
2024-08-28 15:40:09.183696 |  0.300 | -0.00834
2024-08-28 15:40:09.334796 |  0.300 | -0.00895
2024-08-28 15:40:09.475467 |  0.300 | -0.00422
2024-08-28 15:40:09.620609 |  0.300 | -0.00402
2024-08-28 15:40:09.768106 |  0.300 | -0.00251
2024-08-28 15:40:09.915586 |  0.302 | -0.00490
2024-08-28 15:40:10.063874 |  0.302 | -0.01090
2024-08-28 15:40:10.210860 |  0.302 | -0.01267
2024-08-28 15:40:10.354203 |  0.302 | -0.01049
2024-08-28 15:40:10.496468 |  0.302 | -0.00397
2024-08-28 15:40:10.644668 |  0.302 | -0.00528
2024-08-28 15:40:10.785949 |  0.302 |  0.00240
2024-08-28 15:40:10.931582 |  0.302 | -0.00143
2024-08-28 15:40:11.081201 |  0.302 | -0.00213
2024-08-28 15:40:11.228846 |  0.302 | -0.00435
2024-08-28 15:40:11.376206 |  0.302 | -0.00590
2024-08-28 15:40:11.522216 |  0.302 | -0.01048
2024-08-28 15:40:11.665475 |  0.302 | -0.00824
2024-08-28 15:40:11.812810 |  0.302 | -0.00147
2024-08-28 15:40:11.951103 |  0.302 |  0.00214
2024-08-28 15:40:12.094573 |  0.302 |  0.00769
2024-08-28 15:40:12.243341 |  0.302 |  0.00439
2024-08-28 15:40:12.395211 |  0.304 | -0.00145
2024-08-28 15:40:12.545472 |  0.304 | -0.01028
2024-08-28 15:40:12.692592 |  0.304 | -0.01218
2024-08-28 15:40:12.834840 |  0.304 | -0.00902
2024-08-28 15:40:12.972728 |  0.304 | -0.00183
2024-08-28 15:40:13.120190 |  0.304 |  0.00110
2024-08-28 15:40:13.261232 |  0.304 |  0.00565
2024-08-28 15:40:13.408837 |  0.304 |  0.00335
2024-08-28 15:40:13.559099 |  0.304 | -0.00185
2024-08-28 15:40:13.708090 |  0.358 | -0.00320
2024-08-28 15:40:13.854338 |  0.382 | -0.00408
2024-08-28 15:40:13.999836 |  0.384 | -0.00318
2024-08-28 15:40:14.144835 |  0.384 | -0.00251
2024-08-28 15:40:14.295290 |  0.384 | -0.00245
2024-08-28 15:40:14.435837 |  0.386 |  0.00215
2024-08-28 15:40:14.581456 |  0.386 |  0.00220
2024-08-28 15:40:14.729483 |  0.386 | -0.00045
2024-08-28 15:40:14.877603 |  0.390 | -0.00352
2024-08-28 15:40:15.024463 |  0.392 | -0.00483
2024-08-28 15:40:15.169444 |  0.398 | -0.00419
2024-08-28 15:40:15.313710 |  0.404 | -0.00303
2024-08-28 15:40:15.458218 |  0.418 | -0.00220
2024-08-28 15:40:15.608295 |  0.430 | -0.00184
2024-08-28 15:40:15.744961 |  0.462 |  0.00552
2024-08-28 15:40:15.890460 |  0.488 |  0.00549
2024-08-28 15:40:16.039971 |  0.508 |  0.00141
2024-08-28 15:40:16.189575 |  0.538 | -0.00269
2024-08-28 15:40:16.337185 |  0.552 | -0.00344
2024-08-28 15:40:16.482566 |  0.570 | -0.00482
2024-08-28 15:40:16.627096 |  0.572 | -0.00292
2024-08-28 15:40:16.776163 |  0.576 | -0.00150
2024-08-28 15:40:16.915977 |  0.584 |  0.00447
2024-08-28 15:40:17.061584 |  0.590 |  0.00421
2024-08-28 15:40:17.210447 |  0.596 |  0.00074
2024-08-28 15:40:17.359360 |  0.600 | -0.00259
2024-08-28 15:40:17.503347 |  0.604 | -0.00179
2024-08-28 15:40:17.648580 |  0.606 | -0.00159
2024-08-28 15:40:17.794202 |  0.610 | -0.00170
2024-08-28 15:40:17.939840 |  0.610 | -0.00166
2024-08-28 15:40:18.090557 |  0.616 | -0.00174
2024-08-28 15:40:18.230960 |  0.622 |  0.00326
2024-08-28 15:40:18.376456 |  0.626 |  0.00277
2024-08-28 15:40:18.524575 |  0.626 |  0.00028
2024-08-28 15:40:18.672570 |  0.632 | -0.00219
2024-08-28 15:40:18.819201 |  0.642 | -0.00342
2024-08-28 15:40:18.963707 |  0.650 | -0.00256
2024-08-28 15:40:19.108370 |  0.650 | -0.00196
2024-08-28 15:40:19.258548 |  0.660 | -0.00147
2024-08-28 15:40:19.398596 |  0.664 |  0.00386
2024-08-28 15:40:19.544093 |  0.670 |  0.00379
2024-08-28 15:40:19.692491 |  0.670 | -0.00277
2024-08-28 15:40:19.840963 |  0.676 | -0.00226
2024-08-28 15:40:19.985857 |  0.692 | -0.00324
2024-08-28 15:40:20.130963 |  0.708 | -0.00296
2024-08-28 15:40:20.275447 |  0.716 | -0.00065
2024-08-28 15:40:20.420091 |  0.728 |  0.00009
2024-08-28 15:40:20.571047 |  0.756 | -0.00190
2024-08-28 15:40:20.712200 |  0.790 |  0.00229
2024-08-28 15:40:20.857195 |  0.790 |  0.00034
2024-08-28 15:40:21.004585 |  0.844 |  0.00066
2024-08-28 15:40:21.150987 |  0.848 |  0.00069
2024-08-28 15:40:21.295951 |  0.848 | -0.00199
2024-08-28 15:40:21.442588 |  0.848 | -0.00356
2024-08-28 15:40:21.587558 |  0.848 | -0.00294
2024-08-28 15:40:21.736916 |  0.844 | -0.00219
2024-08-28 15:40:21.876201 |  0.842 |  0.00396
2024-08-28 15:40:22.021081 |  0.842 |  0.00463
2024-08-28 15:40:22.169201 |  0.804 |  0.00073
2024-08-28 15:40:22.317707 |  0.726 | -0.00242
2024-08-28 15:40:22.464336 |  0.726 | -0.00244
2024-08-28 15:40:22.609081 |  0.750 |  0.00024
2024-08-28 15:40:22.752856 |  0.752 |  0.00288
2024-08-28 15:40:22.898958 |  0.760 |  0.00256
2024-08-28 15:40:23.051679 |  0.812 | -0.00109
2024-08-28 15:40:23.194223 |  0.824 |  0.00316
2024-08-28 15:40:23.339714 |  0.826 |  0.00256
2024-08-28 15:40:23.486851 |  0.834 |  0.00124
2024-08-28 15:40:23.634459 |  0.852 | -0.00243
2024-08-28 15:40:23.778713 |  0.854 | -0.00033
2024-08-28 15:40:23.923707 |  0.854 |  0.00031
2024-08-28 15:40:24.069700 |  0.858 | -0.00052
2024-08-28 15:40:24.221306 |  0.866 | -0.00115
2024-08-28 15:40:24.362202 |  0.866 |  0.00331
2024-08-28 15:40:24.507839 |  0.870 |  0.00307
2024-08-28 15:40:24.655837 |  0.884 |  0.00045
2024-08-28 15:40:24.803858 |  0.886 | -0.00264
2024-08-28 15:40:24.950470 |  0.886 | -0.00360
2024-08-28 15:40:25.095476 |  0.886 | -0.00323
2024-08-28 15:40:25.239829 |  0.888 | -0.00247
2024-08-28 15:40:25.384380 |  0.890 | -0.00164
2024-08-28 15:40:25.534168 |  0.894 | -0.00093
2024-08-28 15:40:25.674347 |  0.902 |  0.00480
2024-08-28 15:40:25.819846 |  0.904 |  0.00426
2024-08-28 15:40:25.968606 |  0.904 | -0.00242
2024-08-28 15:40:26.116976 |  0.916 | -0.00166
2024-08-28 15:40:26.257228 |  0.926 |  0.00345
2024-08-28 15:40:26.402458 |  0.928 |  0.00320
2024-08-28 15:40:26.550588 |  0.930 |  0.00039
2024-08-28 15:40:26.703669 |  0.942 | -0.00166
2024-08-28 15:40:26.845079 |  0.948 |  0.00221
2024-08-28 15:40:26.990573 |  0.952 |  0.00170
2024-08-28 15:40:27.138079 |  0.952 | -0.00374
2024-08-28 15:40:27.283948 |  0.978 | -0.00193
2024-08-28 15:40:27.427084 |  0.978 |  0.00163
2024-08-28 15:40:27.572349 |  0.980 |  0.00147
2024-08-28 15:40:27.719459 |  0.986 |  0.00021
2024-08-28 15:40:27.866581 |  0.990 | -0.00191
2024-08-28 15:40:28.018174 |  1.000 | -0.00246
2024-08-28 15:40:28.158376 |  1.012 |  0.00280
2024-08-28 15:40:28.299722 |  1.016 |  0.00638
2024-08-28 15:40:28.447469 |  1.016 |  0.00068
2024-08-28 15:40:28.597227 |  1.026 |  0.00002
2024-08-28 15:40:28.744093 |  1.044 | -0.00298
2024-08-28 15:40:28.890367 |  1.044 | -0.00276
2024-08-28 15:40:29.035219 |  1.050 | -0.00201
2024-08-28 15:40:29.185155 |  1.052 | -0.00209
2024-08-28 15:40:29.325343 |  1.052 | -0.00017
2024-08-28 15:40:29.467085 |  1.052 |  0.00349
2024-08-28 15:40:29.613207 |  1.052 |  0.00633
2024-08-28 15:40:29.761341 |  1.054 |  0.00333
2024-08-28 15:40:29.911099 |  1.054 | -0.00432
2024-08-28 15:40:30.059334 |  1.054 | -0.00712
2024-08-28 15:40:30.203583 |  1.060 | -0.00217
2024-08-28 15:40:30.346095 |  1.062 |  0.00025
2024-08-28 15:40:30.496302 |  1.062 | -0.00286
2024-08-28 15:40:30.637468 |  1.070 |  0.00503
2024-08-28 15:40:30.782099 |  1.072 |  0.00532
2024-08-28 15:40:30.930973 |  1.080 |  0.00214
2024-08-28 15:40:31.080214 |  1.080 | -0.00200
2024-08-28 15:40:31.227850 |  1.086 | -0.00416
2024-08-28 15:40:31.373080 |  1.088 | -0.00430
2024-08-28 15:40:31.512951 |  1.098 |  0.00141
2024-08-28 15:40:31.662045 |  1.106 |  0.00276
2024-08-28 15:40:31.803976 |  1.106 |  0.00241
2024-08-28 15:40:31.951727 |  1.110 |  0.00325
2024-08-28 15:40:32.099330 |  1.112 |  0.00091
2024-08-28 15:40:32.247483 |  1.112 | -0.00167
2024-08-28 15:40:32.394329 |  1.118 | -0.00310
2024-08-28 15:40:32.539954 |  1.124 | -0.00341
2024-08-28 15:40:32.682205 |  1.124 | -0.00415
2024-08-28 15:40:32.826700 |  1.126 | -0.00014
2024-08-28 15:40:32.975805 |  1.128 |  0.00112
2024-08-28 15:40:33.116718 |  1.128 |  0.00210
2024-08-28 15:40:33.263451 |  1.130 |  0.00386
2024-08-28 15:40:33.406603 |  1.134 |  0.00597
2024-08-28 15:40:33.554962 |  1.136 |  0.00288
2024-08-28 15:40:33.704584 |  1.138 | -0.00047
2024-08-28 15:40:33.852605 |  1.142 | -0.00418
2024-08-28 15:40:33.998721 |  1.142 | -0.00833
2024-08-28 15:40:34.148053 |  1.142 | -0.00371
2024-08-28 15:40:34.282098 |  1.148 |  0.00776
2024-08-28 15:40:34.426206 |  1.148 |  0.00884
2024-08-28 15:40:34.576582 |  1.154 |  0.00401
2024-08-28 15:40:34.724106 |  1.164 |  0.00183
2024-08-28 15:40:34.870330 |  1.164 | -0.00282
2024-08-28 15:40:35.017956 |  1.180 | -0.00278
2024-08-28 15:40:35.163092 |  1.204 | -0.00255
2024-08-28 15:40:35.308212 |  1.206 | -0.00140
2024-08-28 15:40:35.458415 |  1.240 | -0.00217
2024-08-28 15:40:35.599083 |  1.248 |  0.00391
2024-08-28 15:40:35.744343 |  1.250 |  0.00353
2024-08-28 15:40:35.892845 |  1.256 |  0.00077
2024-08-28 15:40:36.041338 |  1.268 | -0.00223
2024-08-28 15:40:36.188339 |  1.268 | -0.00421
2024-08-28 15:40:36.333716 |  1.288 | -0.00550
2024-08-28 15:40:36.477980 |  1.302 | -0.00299
2024-08-28 15:40:36.626441 |  1.302 | -0.00115
2024-08-28 15:40:36.764344 |  1.312 |  0.00645
2024-08-28 15:40:36.909857 |  1.324 |  0.00627
2024-08-28 15:40:37.059704 |  1.324 |  0.00162
2024-08-28 15:40:37.209476 |  1.348 | -0.00401
2024-08-28 15:40:37.356962 |  1.356 | -0.00482
2024-08-28 15:40:37.501330 |  1.356 | -0.00397
2024-08-28 15:40:37.645080 |  1.366 | -0.00215
2024-08-28 15:40:37.789213 |  1.376 | -0.00089
2024-08-28 15:40:37.939441 |  1.378 | -0.00117
2024-08-28 15:40:38.080120 |  1.382 |  0.00348
2024-08-28 15:40:38.225719 |  1.384 |  0.00318
2024-08-28 15:40:38.373735 |  1.390 |  0.00115
2024-08-28 15:40:38.521702 |  1.396 | -0.00156
2024-08-28 15:40:38.668610 |  1.398 | -0.00349
2024-08-28 15:40:38.814088 |  1.400 | -0.00363
2024-08-28 15:40:38.958464 |  1.420 | -0.00357
2024-08-28 15:40:39.107827 |  1.440 | -0.00250
