time|displacement|delay
2024-09-13 16:36:31.308568 |  0.172 | -0.02503
2024-09-13 16:36:31.432030 |  0.172 | -0.01856
2024-09-13 16:36:31.541654 |  0.172 |  0.00131
2024-09-13 16:36:31.659306 |  0.172 |  0.01871
2024-09-13 16:36:32.188553 |  0.172 |  0.00830
2024-09-13 16:36:32.326646 |  0.172 | -0.00025
2024-09-13 16:36:32.453026 |  0.172 |  0.00282
2024-09-13 16:36:32.574774 |  0.172 |  0.01102
2024-09-13 16:36:32.703497 |  0.172 |  0.01710
2024-09-13 16:36:32.826525 |  0.172 |  0.02415
2024-09-13 16:36:32.958159 |  0.172 |  0.02197
2024-09-13 16:36:33.094262 |  0.172 |  0.01513
2024-09-13 16:36:33.229636 |  0.172 |  0.00941
2024-09-13 16:36:33.361879 |  0.172 |  0.00684
2024-09-13 16:36:33.491416 |  0.172 |  0.00704
2024-09-13 16:36:33.617638 |  0.172 |  0.01046
2024-09-13 16:36:33.746260 |  0.172 |  0.01154
2024-09-13 16:36:33.881969 |  0.172 |  0.01061
2024-09-13 16:36:34.008278 |  0.172 |  0.01401
2024-09-13 16:36:34.139612 |  0.172 |  0.01257
2024-09-13 16:36:34.272990 |  0.172 |  0.00901
2024-09-13 16:36:34.405858 |  0.170 |  0.00605
2024-09-13 16:36:34.537094 |  0.170 |  0.00702
2024-09-13 16:36:34.667113 |  0.170 |  0.00670
2024-09-13 16:36:34.797615 |  0.172 |  0.00627
2024-09-13 16:36:34.933344 |  0.172 |  0.00179
2024-09-13 16:36:35.058731 |  0.172 |  0.00623
2024-09-13 16:36:35.186859 |  0.172 |  0.00764
2024-09-13 16:36:35.317489 |  0.172 |  0.00669
2024-09-13 16:36:35.449151 |  0.172 |  0.00498
2024-09-13 16:36:35.580493 |  0.172 |  0.00305
2024-09-13 16:36:35.710995 |  0.172 |  0.00224
2024-09-13 16:36:35.840498 |  0.186 |  0.00572
2024-09-13 16:36:35.969739 |  0.204 |  0.00490
2024-09-13 16:36:36.105919 |  0.226 |  0.00346
2024-09-13 16:36:36.231721 |  0.246 |  0.00737
2024-09-13 16:36:36.361989 |  0.268 |  0.00694
2024-09-13 16:36:36.494349 |  0.284 |  0.00411
2024-09-13 16:36:36.626722 |  0.298 |  0.00266
2024-09-13 16:36:36.757738 |  0.308 |  0.00134
2024-09-13 16:36:36.888001 |  0.314 |  0.00076
2024-09-13 16:36:37.017591 |  0.316 |  0.00045
2024-09-13 16:36:37.149718 |  0.316 |  0.00337
2024-09-13 16:36:37.273726 |  0.320 |  0.00919
2024-09-13 16:36:37.404569 |  0.324 |  0.00760
2024-09-13 16:36:37.538705 |  0.330 |  0.00356
2024-09-13 16:36:37.672077 |  0.330 | -0.00343
2024-09-13 16:36:37.800074 |  0.330 | -0.00175
2024-09-13 16:36:37.927721 |  0.330 |  0.00056
2024-09-13 16:36:38.056323 |  0.326 |  0.00177
2024-09-13 16:36:38.186115 |  0.324 |  0.00131
2024-09-13 16:36:38.321574 |  0.324 |  0.00377
2024-09-13 16:36:38.442455 |  0.326 |  0.01248
2024-09-13 16:36:38.573963 |  0.326 |  0.00761
2024-09-13 16:36:38.708852 |  0.324 |  0.00241
2024-09-13 16:36:38.842947 |  0.324 | -0.00201
2024-09-13 16:36:38.974358 |  0.326 | -0.00079
2024-09-13 16:36:39.103455 |  0.326 | -0.00315
2024-09-13 16:36:39.233084 |  0.326 | -0.00307
2024-09-13 16:36:39.366669 |  0.322 | -0.00151
2024-09-13 16:36:39.489907 |  0.324 |  0.00744
2024-09-13 16:36:39.619079 |  0.330 |  0.00839
2024-09-13 16:36:39.753070 |  0.330 |  0.00077
2024-09-13 16:36:39.887701 |  0.324 | -0.00379
2024-09-13 16:36:40.018432 |  0.324 | -0.00523
2024-09-13 16:36:40.146692 |  0.330 | -0.00049
2024-09-13 16:36:40.274069 |  0.332 |  0.00144
2024-09-13 16:36:40.403821 |  0.336 |  0.00137
2024-09-13 16:36:40.539762 |  0.340 |  0.00034
2024-09-13 16:36:40.665570 |  0.348 |  0.00448
2024-09-13 16:36:40.795902 |  0.356 |  0.00381
2024-09-13 16:36:40.928563 |  0.364 |  0.00083
