time|displacement|delay
2024-09-13 16:26:52.967662 |  0.170 | -0.00191
2024-09-13 16:26:53.092926 |  0.170 |  0.00253
2024-09-13 16:26:53.347080 |  0.170 |  0.00998
2024-09-13 16:26:53.462350 |  0.170 |  0.02390
2024-09-13 16:26:53.592460 |  0.170 |  0.02000
2024-09-13 16:26:53.730581 |  0.170 |  0.01437
2024-09-13 16:26:53.872175 |  0.170 |  0.00721
2024-09-13 16:26:54.000992 |  0.170 |  0.00466
2024-09-13 16:26:54.130051 |  0.170 |  0.00813
2024-09-13 16:26:54.259140 |  0.170 |  0.00527
2024-09-13 16:26:54.388007 |  0.170 |  0.00576
2024-09-13 16:26:54.517762 |  0.170 |  0.00853
2024-09-13 16:26:54.647885 |  0.170 |  0.00459
2024-09-13 16:26:54.776145 |  0.170 |  0.00573
2024-09-13 16:26:54.911202 |  0.170 |  0.00825
2024-09-13 16:26:55.034393 |  0.170 |  0.01131
2024-09-13 16:26:55.166502 |  0.170 |  0.00869
2024-09-13 16:26:55.300657 |  0.170 |  0.00691
2024-09-13 16:26:55.433502 |  0.170 |  0.00356
2024-09-13 16:26:55.565612 |  0.170 |  0.00103
2024-09-13 16:26:55.696137 |  0.170 | -0.00341
2024-09-13 16:26:55.825259 |  0.170 | -0.00340
2024-09-13 16:26:55.951973 |  0.170 | -0.00077
2024-09-13 16:26:56.083727 |  0.170 |  0.00197
2024-09-13 16:26:56.206597 |  0.170 |  0.00844
2024-09-13 16:26:56.336101 |  0.170 |  0.00831
2024-09-13 16:26:56.468607 |  0.170 |  0.00517
2024-09-13 16:26:56.601855 |  0.170 |  0.00128
2024-09-13 16:26:56.733568 |  0.170 | -0.00111
2024-09-13 16:26:56.859684 |  0.170 |  0.00215
2024-09-13 16:26:56.988184 |  0.170 |  0.00302
2024-09-13 16:26:57.123503 |  0.170 |  0.00238
2024-09-13 16:26:57.249209 |  0.170 |  0.00600
2024-09-13 16:26:57.376267 |  0.170 |  0.00847
2024-09-13 16:26:57.508725 |  0.168 |  0.00522
2024-09-13 16:26:57.642708 |  0.168 |  0.00359
2024-09-13 16:26:57.775104 |  0.168 |  0.00057
2024-09-13 16:26:57.906820 |  0.180 | -0.00166
2024-09-13 16:26:58.036965 |  0.200 | -0.00367
2024-09-13 16:26:58.165817 |  0.222 | -0.00318
2024-09-13 16:26:58.297671 |  0.248 | -0.00055
2024-09-13 16:26:58.420464 |  0.276 |  0.00605
2024-09-13 16:26:58.549721 |  0.294 |  0.00617
2024-09-13 16:26:58.682692 |  0.310 |  0.00378
2024-09-13 16:26:58.815829 |  0.320 |  0.00001
2024-09-13 16:26:58.947698 |  0.326 | -0.00251
2024-09-13 16:26:59.076463 |  0.326 | -0.00517
2024-09-13 16:26:59.204963 |  0.326 | -0.00407
2024-09-13 16:26:59.337171 |  0.324 | -0.00206
2024-09-13 16:26:59.459342 |  0.324 |  0.00540
2024-09-13 16:26:59.587951 |  0.324 |  0.00628
2024-09-13 16:26:59.720438 |  0.316 |  0.00314
2024-09-13 16:26:59.853641 |  0.310 | -0.00074
2024-09-13 16:26:59.985380 |  0.302 | -0.00314
2024-09-13 16:27:00.115004 |  0.302 | -0.00353
2024-09-13 16:27:00.243269 |  0.302 | -0.00242
2024-09-13 16:27:00.371297 |  0.300 | -0.00128
2024-09-13 16:27:00.504908 |  0.300 |  0.00273
2024-09-13 16:27:00.628817 |  0.300 |  0.00820
2024-09-13 16:27:00.760050 |  0.302 |  0.00669
2024-09-13 16:27:00.892557 |  0.302 |  0.00004
2024-09-13 16:27:01.026197 |  0.302 | -0.00424
2024-09-13 16:27:01.156444 |  0.302 | -0.00514
2024-09-13 16:27:01.284325 |  0.302 | -0.00362
2024-09-13 16:27:01.410295 |  0.298 | -0.00024
2024-09-13 16:27:01.543409 |  0.302 |  0.00400
2024-09-13 16:27:01.667921 |  0.302 |  0.00611
2024-09-13 16:27:01.800055 |  0.300 |  0.00320
2024-09-13 16:27:01.933304 |  0.302 |  0.00221
2024-09-13 16:27:02.065159 |  0.302 |  0.00008
2024-09-13 16:27:02.196521 |  0.304 | -0.00231
2024-09-13 16:27:02.326789 |  0.306 | -0.00320
2024-09-13 16:27:02.451294 |  0.314 |  0.00206
2024-09-13 16:27:02.576536 |  0.326 |  0.00619
2024-09-13 16:27:02.712862 |  0.340 |  0.00431
2024-09-13 16:27:02.841289 |  0.348 |  0.00527
2024-09-13 16:27:02.973968 |  0.354 |  0.00188
2024-09-13 16:27:03.107357 |  0.362 | -0.00214
2024-09-13 16:27:03.235094 |  0.372 | -0.00051
2024-09-13 16:27:03.360302 |  0.378 |  0.00374
2024-09-13 16:27:03.490525 |  0.382 |  0.00246
2024-09-13 16:27:03.623041 |  0.386 | -0.00034
2024-09-13 16:27:03.760151 |  0.392 | -0.00280
2024-09-13 16:27:03.885521 |  0.398 |  0.00104
2024-09-13 16:27:04.009896 |  0.400 |  0.00566
2024-09-13 16:27:04.141001 |  0.404 |  0.00390
2024-09-13 16:27:04.274770 |  0.412 | -0.00010
2024-09-13 16:27:04.407637 |  0.420 | -0.00362
2024-09-13 16:27:04.538524 |  0.426 | -0.00512
2024-09-13 16:27:04.667421 |  0.432 | -0.00464
2024-09-13 16:27:04.793395 |  0.440 | -0.00125
2024-09-13 16:27:04.923716 |  0.448 |  0.00289
2024-09-13 16:27:05.048374 |  0.458 |  0.00760
2024-09-13 16:27:05.176883 |  0.466 |  0.00848
2024-09-13 16:27:05.311504 |  0.474 |  0.00322
2024-09-13 16:27:05.442740 |  0.484 |  0.00134
2024-09-13 16:27:05.575485 |  0.494 | -0.00204
2024-09-13 16:27:05.707356 |  0.500 | -0.00456
2024-09-13 16:27:05.834996 |  0.508 | -0.00266
2024-09-13 16:27:05.968666 |  0.516 | -0.00206
2024-09-13 16:27:06.092943 |  0.524 |  0.00304
2024-09-13 16:27:06.222694 |  0.532 |  0.00264
2024-09-13 16:27:06.350816 |  0.540 |  0.00389
2024-09-13 16:27:06.483260 |  0.544 |  0.00050
2024-09-13 16:27:06.616368 |  0.550 | -0.00288
2024-09-13 16:27:06.747650 |  0.558 | -0.00480
2024-09-13 16:27:06.877114 |  0.566 | -0.00488
2024-09-13 16:27:07.005381 |  0.570 | -0.00378
2024-09-13 16:27:07.138701 |  0.576 | -0.00263
2024-09-13 16:27:07.259617 |  0.582 |  0.00584
2024-09-13 16:27:07.388865 |  0.592 |  0.00596
2024-09-13 16:27:07.518008 |  0.600 |  0.00622
2024-09-13 16:27:07.651970 |  0.610 |  0.00159
2024-09-13 16:27:07.786359 |  0.622 | -0.00344
2024-09-13 16:27:07.918236 |  0.630 | -0.00580
2024-09-13 16:27:08.047373 |  0.638 | -0.00571
2024-09-13 16:27:08.180198 |  0.646 | -0.00408
2024-09-13 16:27:08.302837 |  0.652 |  0.00267
2024-09-13 16:27:08.426839 |  0.660 |  0.00806
2024-09-13 16:27:08.558880 |  0.668 |  0.00540
2024-09-13 16:27:08.693945 |  0.678 | -0.00033
2024-09-13 16:27:08.827841 |  0.684 | -0.00485
2024-09-13 16:27:08.958656 |  0.694 | -0.00624
2024-09-13 16:27:09.082203 |  0.708 | -0.00047
2024-09-13 16:27:09.209303 |  0.726 |  0.00055
2024-09-13 16:27:09.344902 |  0.738 |  0.00066
2024-09-13 16:27:09.470843 |  0.754 |  0.00413
2024-09-13 16:27:09.601970 |  0.770 |  0.00112
2024-09-13 16:27:09.734476 |  0.784 | -0.00077
2024-09-13 16:27:09.865957 |  0.796 | -0.00289
2024-09-13 16:27:09.996320 |  0.806 | -0.00375
2024-09-13 16:27:10.125612 |  0.806 | -0.00394
2024-09-13 16:27:10.251707 |  0.806 | -0.00359
2024-09-13 16:27:10.381646 |  0.800 |  0.00108
2024-09-13 16:27:10.505187 |  0.792 |  0.00691
2024-09-13 16:27:10.636314 |  0.792 |  0.00478
2024-09-13 16:27:10.770584 |  0.792 |  0.00012
2024-09-13 16:27:10.901686 |  0.792 | -0.00163
2024-09-13 16:27:11.032558 |  0.792 | -0.00275
2024-09-13 16:27:11.162451 |  0.792 | -0.00072
2024-09-13 16:27:11.291717 |  0.792 | -0.00060
2024-09-13 16:27:11.422076 |  0.792 | -0.00123
2024-09-13 16:27:11.556635 |  0.792 | -0.00462
2024-09-13 16:27:11.681432 |  0.792 | -0.00005
2024-09-13 16:27:11.809582 |  0.794 |  0.00451
2024-09-13 16:27:11.940040 |  0.794 |  0.00010
2024-09-13 16:27:12.068309 |  0.794 |  0.00137
2024-09-13 16:27:12.198902 |  0.792 | -0.00027
2024-09-13 16:27:12.330291 |  0.792 |  0.00086
2024-09-13 16:27:12.460901 |  0.794 | -0.00063
2024-09-13 16:27:12.597078 |  0.794 | -0.00515
2024-09-13 16:27:12.718304 |  0.794 |  0.00294
2024-09-13 16:27:12.843540 |  0.794 |  0.00707
2024-09-13 16:27:12.975713 |  0.794 |  0.00432
2024-09-13 16:27:13.110167 |  0.808 |  0.00247
2024-09-13 16:27:13.243429 |  0.826 | -0.00266
2024-09-13 16:27:13.375687 |  0.838 | -0.00431
2024-09-13 16:27:13.501921 |  0.850 | -0.00118
2024-09-13 16:27:13.630428 |  0.864 | -0.00032
2024-09-13 16:27:13.765631 |  0.880 | -0.00106
2024-09-13 16:27:13.891052 |  0.886 |  0.00291
2024-09-13 16:27:14.018549 |  0.898 |  0.00480
2024-09-13 16:27:14.150806 |  0.914 |  0.00081
2024-09-13 16:27:14.284322 |  0.928 | -0.00224
2024-09-13 16:27:14.415668 |  0.938 | -0.00423
2024-09-13 16:27:14.543156 |  0.946 | -0.00236
2024-09-13 16:27:14.671787 |  0.954 | -0.00162
2024-09-13 16:27:14.806224 |  0.962 | -0.00161
2024-09-13 16:27:14.931032 |  0.968 |  0.00297
2024-09-13 16:27:15.060781 |  0.972 |  0.00222
2024-09-13 16:27:15.188280 |  0.978 |  0.00448
2024-09-13 16:27:15.318238 |  0.984 |  0.00387
2024-09-13 16:27:15.451374 |  0.988 | -0.00027
2024-09-13 16:27:15.584345 |  0.994 | -0.00352
2024-09-13 16:27:15.715212 |  1.002 | -0.00501
2024-09-13 16:27:15.844200 |  1.010 | -0.00463
2024-09-13 16:27:15.973347 |  1.016 |  0.00076
2024-09-13 16:27:16.093028 |  1.024 |  0.01048
2024-09-13 16:27:16.224135 |  1.032 |  0.00888
2024-09-13 16:27:16.360516 |  1.040 |  0.00171
2024-09-13 16:27:16.493361 |  1.050 | -0.00180
2024-09-13 16:27:16.625525 |  1.058 | -0.00456
2024-09-13 16:27:16.755767 |  1.066 | -0.00544
2024-09-13 16:27:16.884249 |  1.074 | -0.00456
2024-09-13 16:27:17.014200 |  1.080 | -0.00005
2024-09-13 16:27:17.137499 |  1.086 |  0.00606
