time|weight|unit|flag
2024-09-13 15:23:43.253261 |       1 | LG | S
2024-09-13 15:23:43.552961 |       1 | LG | S
2024-09-13 15:23:43.852677 |       1 | LG | S
2024-09-13 15:23:44.153210 |       1 | LG | S
2024-09-13 15:23:44.452959 |       1 | LG | S
2024-09-13 15:23:44.752412 |       1 | LG | S
2024-09-13 15:23:45.053151 |       1 | LG | S
2024-09-13 15:23:45.352903 |       1 | LG | S
2024-09-13 15:23:45.652689 |       1 | LG | S
2024-09-13 15:23:45.953111 |       1 | LG | S
2024-09-13 15:23:46.252668 |       1 | LG | S
2024-09-13 15:23:46.553369 |       1 | LG | S
2024-09-13 15:23:46.853123 |       1 | LG | S
2024-09-13 15:23:47.152888 |       1 | LG | S
2024-09-13 15:23:47.452547 |       1 | LG | S
2024-09-13 15:23:47.752846 |       1 | LG | S
2024-09-13 15:23:48.052806 |       1 | LG | S
2024-09-13 15:23:48.352544 |       1 | LG | S
2024-09-13 15:23:48.653016 |       1 | LG | S
2024-09-13 15:23:48.952491 |       1 | LG | S
2024-09-13 15:23:49.252879 |       1 | LG | S
2024-09-13 15:23:49.556689 |       1 | LG | M
2024-09-13 15:23:49.856023 |       1 | LG | M
2024-09-13 15:23:50.155959 |       0 | LG | M
2024-09-13 15:23:50.456258 |      -1 | LG | M
2024-09-13 15:23:50.756782 |      -2 | LG | M
2024-09-13 15:23:51.056255 |      -4 | LG | M
2024-09-13 15:23:51.356455 |     -14 | LG | M
2024-09-13 15:23:51.656829 |     -26 | LG | M
2024-09-13 15:23:51.956919 |     -33 | LG | M
2024-09-13 15:23:52.256701 |     -38 | LG | M
2024-09-13 15:23:52.556351 |     -42 | LG | M
2024-09-13 15:23:52.856860 |     -47 | LG | M
2024-09-13 15:23:53.157445 |     -54 | LG | M
2024-09-13 15:23:53.457139 |     -61 | LG | M
2024-09-13 15:23:53.756424 |     -68 | LG | M
2024-09-13 15:23:54.056359 |     -74 | LG | M
2024-09-13 15:23:54.356939 |     -78 | LG | M
2024-09-13 15:23:54.655985 |     -83 | LG | M
2024-09-13 15:23:54.956456 |     -85 | LG | M
2024-09-13 15:23:55.256675 |     -84 | LG | M
2024-09-13 15:23:55.557205 |     -84 | LG | M
2024-09-13 15:23:55.856140 |     -84 | LG | M
2024-09-13 15:23:56.156595 |     -83 | LG | S
2024-09-13 15:23:56.453176 |     -83 | LG | S
2024-09-13 15:23:56.753068 |     -83 | LG | S
2024-09-13 15:23:57.057063 |     -85 | LG | M
2024-09-13 15:23:57.355987 |     -89 | LG | M
2024-09-13 15:23:57.656641 |     -95 | LG | M
2024-09-13 15:23:57.956709 |    -102 | LG | M
2024-09-13 15:23:58.258097 |    -106 | LG | M
2024-09-13 15:23:58.557505 |    -112 | LG | M
