time|displacement|delay
2024-09-13 14:58:43.742500 |  0.040 | -0.00710
2024-09-13 14:58:43.849481 |  0.040 |  0.01447
2024-09-13 14:58:43.969019 |  0.040 |  0.02363
2024-09-13 14:58:44.097507 |  0.040 |  0.02381
2024-09-13 14:58:44.234145 |  0.040 |  0.01582
2024-09-13 14:58:44.371518 |  0.040 |  0.00708
2024-09-13 14:58:44.509958 |  0.040 |  0.00237
2024-09-13 14:58:44.631611 |  0.040 |  0.00939
2024-09-13 14:58:44.756628 |  0.040 |  0.01306
2024-09-13 14:58:44.886611 |  0.040 |  0.01172
2024-09-13 14:58:45.019479 |  0.040 |  0.00750
2024-09-13 14:58:45.151855 |  0.040 |  0.00377
2024-09-13 14:58:45.282230 |  0.040 |  0.00207
2024-09-13 14:58:45.410874 |  0.040 |  0.00208
2024-09-13 14:58:45.538621 |  0.040 |  0.00303
2024-09-13 14:58:45.671346 |  0.040 |  0.00422
2024-09-13 14:58:45.794609 |  0.040 |  0.00959
2024-09-13 14:58:45.923608 |  0.040 |  0.00913
2024-09-13 14:58:46.055742 |  0.040 |  0.00565
2024-09-13 14:58:46.187853 |  0.040 |  0.00216
2024-09-13 14:58:46.314866 |  0.040 |  0.00384
2024-09-13 14:58:46.440220 |  0.040 |  0.00714
2024-09-13 14:58:46.565096 |  0.040 |  0.01094
2024-09-13 14:58:46.701679 |  0.040 |  0.00809
2024-09-13 14:58:46.830498 |  0.040 |  0.00796
2024-09-13 14:58:46.962974 |  0.040 |  0.00411
2024-09-13 14:58:47.095570 |  0.040 |  0.00014
2024-09-13 14:58:47.222832 |  0.040 |  0.00156
2024-09-13 14:58:47.350467 |  0.040 |  0.00260
2024-09-13 14:58:47.476590 |  0.040 |  0.00515
2024-09-13 14:58:47.606589 |  0.040 |  0.00381
2024-09-13 14:58:47.738102 |  0.040 |  0.00111
2024-09-13 14:58:47.874067 |  0.040 | -0.00112
2024-09-13 14:58:47.998429 |  0.040 |  0.00302
2024-09-13 14:58:48.126722 |  0.040 |  0.00340
2024-09-13 14:58:48.255594 |  0.040 |  0.00320
2024-09-13 14:58:48.386438 |  0.040 |  0.00099
2024-09-13 14:58:48.517200 |  0.040 | -0.00111
2024-09-13 14:58:48.646836 |  0.040 | -0.00206
2024-09-13 14:58:48.775457 |  0.040 | -0.00202
2024-09-13 14:58:48.908542 |  0.040 | -0.00137
2024-09-13 14:58:49.031361 |  0.040 |  0.00452
2024-09-13 14:58:49.158826 |  0.040 |  0.00568
2024-09-13 14:58:49.290201 |  0.040 |  0.00297
2024-09-13 14:58:49.422452 |  0.040 | -0.00063
2024-09-13 14:58:49.553306 |  0.040 | -0.00285
2024-09-13 14:58:49.682319 |  0.040 | -0.00319
2024-09-13 14:58:49.810083 |  0.040 | -0.00214
2024-09-13 14:58:49.937422 |  0.040 | -0.00083
2024-09-13 14:58:50.070503 |  0.040 | -0.00031
2024-09-13 14:58:50.192809 |  0.040 |  0.00608
2024-09-13 14:58:50.321811 |  0.040 |  0.00574
2024-09-13 14:58:50.454172 |  0.040 |  0.00202
2024-09-13 14:58:50.586558 |  0.040 | -0.00170
2024-09-13 14:58:50.717044 |  0.040 | -0.00354
2024-09-13 14:58:50.842445 |  0.040 | -0.00026
2024-09-13 14:58:50.969916 |  0.040 |  0.00093
2024-09-13 14:58:51.102145 |  0.040 |  0.00246
2024-09-13 14:58:51.226950 |  0.040 |  0.00633
2024-09-13 14:58:51.355806 |  0.040 |  0.00615
2024-09-13 14:58:51.488550 |  0.040 |  0.00206
2024-09-13 14:58:51.621571 |  0.040 | -0.00229
2024-09-13 14:58:51.748058 |  0.040 | -0.00013
2024-09-13 14:58:51.876440 |  0.040 |  0.00028
2024-09-13 14:58:52.006036 |  0.040 | -0.00066
2024-09-13 14:58:52.135803 |  0.040 |  0.00121
2024-09-13 14:58:52.270116 |  0.040 | -0.00247
2024-09-13 14:58:52.395399 |  0.040 |  0.00404
2024-09-13 14:58:52.522439 |  0.040 |  0.00571
2024-09-13 14:58:52.649517 |  0.040 |  0.00412
2024-09-13 14:58:52.782379 |  0.040 | -0.00010
2024-09-13 14:58:52.914546 |  0.040 | -0.00358
2024-09-13 14:58:53.044409 |  0.040 | -0.00482
2024-09-13 14:58:53.172417 |  0.040 | -0.00413
2024-09-13 14:58:53.304753 |  0.040 | -0.00270
2024-09-13 14:58:53.425169 |  0.040 |  0.00556
2024-09-13 14:58:53.553388 |  0.040 |  0.00911
2024-09-13 14:58:53.685997 |  0.040 |  0.00515
2024-09-13 14:58:53.820758 |  0.040 | -0.00057
2024-09-13 14:58:53.953511 |  0.040 | -0.00779
2024-09-13 14:58:54.083272 |  0.040 | -0.00887
2024-09-13 14:58:54.209036 |  0.040 | -0.00635
2024-09-13 14:58:54.334071 |  0.040 |  0.00041
2024-09-13 14:58:54.465218 |  0.040 |  0.00012
2024-09-13 14:58:54.589123 |  0.040 |  0.00527
2024-09-13 14:58:54.718631 |  0.040 |  0.00382
2024-09-13 14:58:54.848266 |  0.040 |  0.00285
2024-09-13 14:58:54.976030 |  0.040 |  0.00375
2024-09-13 14:58:55.107252 |  0.040 |  0.00118
2024-09-13 14:58:55.239159 |  0.040 | -0.00203
2024-09-13 14:58:55.369613 |  0.040 | -0.00073
2024-09-13 14:58:55.503323 |  0.040 | -0.00381
2024-09-13 14:58:55.627749 |  0.040 |  0.00046
2024-09-13 14:58:55.755516 |  0.040 |  0.00137
2024-09-13 14:58:55.885485 |  0.040 |  0.00003
2024-09-13 14:58:56.015989 |  0.040 |  0.00148
2024-09-13 14:58:56.145860 |  0.040 |  0.00027
2024-09-13 14:58:56.276499 |  0.040 | -0.00496
2024-09-13 14:58:56.406506 |  0.040 | -0.00630
2024-09-13 14:58:56.533613 |  0.040 | -0.00162
2024-09-13 14:58:56.664954 |  0.046 |  0.00093
2024-09-13 14:58:56.788557 |  0.036 |  0.00313
2024-09-13 14:58:56.914738 |  0.036 |  0.00547
2024-09-13 14:58:57.041986 |  0.040 |  0.00954
2024-09-13 14:58:57.174594 |  0.040 |  0.00582
2024-09-13 14:58:57.308757 |  0.040 | -0.00255
2024-09-13 14:58:57.441984 |  0.040 | -0.00674
2024-09-13 14:58:57.570714 |  0.040 | -0.00744
2024-09-13 14:58:57.702184 |  0.040 | -0.00202
2024-09-13 14:58:57.822864 |  0.042 |  0.00577
2024-09-13 14:58:57.947295 |  0.040 |  0.00718
2024-09-13 14:58:58.080111 |  0.042 |  0.00601
2024-09-13 14:58:58.213875 |  0.042 | -0.00212
2024-09-13 14:58:58.347236 |  0.036 | -0.00645
2024-09-13 14:58:58.476231 |  0.034 | -0.00717
2024-09-13 14:58:58.602716 |  0.042 | -0.00172
2024-09-13 14:58:58.728839 |  0.044 |  0.00045
2024-09-13 14:58:58.862703 |  0.038 | -0.00213
