time|displacement|delay
2024-09-13 16:23:22.321715 |  0.160 | -0.02386
2024-09-13 16:23:22.435975 |  0.160 | -0.01520
2024-09-13 16:23:22.543689 |  0.160 |  0.00630
2024-09-13 16:23:22.658903 |  0.160 |  0.02032
2024-09-13 16:23:22.790715 |  0.160 |  0.02294
2024-09-13 16:23:22.920338 |  0.160 |  0.02234
2024-09-13 16:23:23.056784 |  0.160 |  0.01530
2024-09-13 16:23:23.193601 |  0.160 |  0.00739
2024-09-13 16:23:23.326310 |  0.160 |  0.00386
2024-09-13 16:23:23.455764 |  0.160 |  0.00372
2024-09-13 16:23:23.583498 |  0.160 |  0.00502
2024-09-13 16:23:23.711301 |  0.160 |  0.00638
2024-09-13 16:23:23.844958 |  0.160 |  0.00697
2024-09-13 16:23:23.969309 |  0.160 |  0.01178
2024-09-13 16:23:24.099279 |  0.160 |  0.01101
2024-09-13 16:23:24.232033 |  0.160 |  0.00747
2024-09-13 16:23:24.364731 |  0.160 |  0.00394
2024-09-13 16:23:24.495628 |  0.160 |  0.00225
2024-09-13 16:23:24.624820 |  0.160 |  0.00224
2024-09-13 16:23:24.750901 |  0.160 |  0.00558
2024-09-13 16:23:24.875718 |  0.158 |  0.00984
2024-09-13 16:23:25.011170 |  0.158 |  0.01168
2024-09-13 16:23:25.138786 |  0.160 |  0.01300
2024-09-13 16:23:25.272870 |  0.170 |  0.00848
2024-09-13 16:23:25.407959 |  0.156 | -0.00034
2024-09-13 16:23:25.540813 |  0.146 | -0.00386
2024-09-13 16:23:25.669138 |  0.154 | -0.00024
2024-09-13 16:23:25.791748 |  0.160 |  0.00636
2024-09-13 16:23:25.919965 |  0.162 |  0.00695
2024-09-13 16:23:26.056913 |  0.162 |  0.00161
2024-09-13 16:23:26.183765 |  0.178 |  0.00576
2024-09-13 16:23:26.313219 |  0.194 |  0.00548
2024-09-13 16:23:26.442326 |  0.224 |  0.00557
2024-09-13 16:23:26.574168 |  0.248 |  0.00292
2024-09-13 16:23:26.706241 |  0.246 | -0.00203
2024-09-13 16:23:26.833602 |  0.248 |  0.00272
2024-09-13 16:23:26.961636 |  0.264 |  0.00298
2024-09-13 16:23:27.092228 |  0.282 |  0.00157
2024-09-13 16:23:27.228279 |  0.290 |  0.00103
2024-09-13 16:23:27.353275 |  0.300 |  0.00522
2024-09-13 16:23:27.483318 |  0.312 |  0.00445
2024-09-13 16:23:27.615558 |  0.322 |  0.00154
2024-09-13 16:23:27.747480 |  0.330 | -0.00138
2024-09-13 16:23:27.877961 |  0.330 | -0.00279
2024-09-13 16:23:28.006826 |  0.336 | -0.00231
2024-09-13 16:23:28.133172 |  0.344 |  0.00054
2024-09-13 16:23:28.266629 |  0.352 |  0.00137
2024-09-13 16:23:28.390856 |  0.356 |  0.00596
2024-09-13 16:23:28.521064 |  0.364 |  0.00531
2024-09-13 16:23:28.653919 |  0.372 |  0.00165
2024-09-13 16:23:28.786662 |  0.380 | -0.00191
2024-09-13 16:23:28.915749 |  0.384 | -0.00217
2024-09-13 16:23:29.044594 |  0.386 | -0.00183
2024-09-13 16:23:29.173195 |  0.392 | -0.00083
2024-09-13 16:23:29.301895 |  0.398 | -0.00033
2024-09-13 16:23:29.436332 |  0.404 | -0.00049
2024-09-13 16:23:29.560721 |  0.408 |  0.00434
2024-09-13 16:23:29.690192 |  0.414 |  0.00421
2024-09-13 16:23:29.822153 |  0.420 |  0.00129
2024-09-13 16:23:29.954253 |  0.426 | -0.00161
2024-09-13 16:23:30.084808 |  0.432 | -0.00302
2024-09-13 16:23:30.213898 |  0.438 | -0.00293
2024-09-13 16:23:30.342125 |  0.444 | -0.00195
2024-09-13 16:23:30.470699 |  0.452 |  0.00378
2024-09-13 16:23:30.590899 |  0.458 |  0.01287
2024-09-13 16:23:30.722613 |  0.464 |  0.01034
2024-09-13 16:23:30.857711 |  0.470 |  0.00441
2024-09-13 16:23:30.993560 |  0.480 | -0.00225
2024-09-13 16:23:31.126286 |  0.488 | -0.00579
2024-09-13 16:23:31.255511 |  0.496 | -0.00582
