time|weight|unit|flag
2024-09-13 15:19:19.251833 |       1 | LG | S
2024-09-13 15:19:19.551953 |       1 | LG | S
2024-09-13 15:19:19.852322 |       1 | LG | S
2024-09-13 15:19:20.147692 |       1 | LG | S
2024-09-13 15:19:20.452012 |       1 | LG | S
2024-09-13 15:19:20.748232 |       1 | LG | S
2024-09-13 15:19:21.047839 |       1 | LG | S
2024-09-13 15:19:21.352552 |       1 | LG | S
2024-09-13 15:19:21.651867 |       1 | LG | S
2024-09-13 15:19:21.951928 |       1 | LG | S
2024-09-13 15:19:22.252069 |       1 | LG | S
2024-09-13 15:19:22.548062 |       1 | LG | S
2024-09-13 15:19:22.852803 |       1 | LG | S
2024-09-13 15:19:23.152063 |       1 | LG | S
2024-09-13 15:19:23.451746 |       1 | LG | M
2024-09-13 15:19:23.750575 |      -1 | LG | M
2024-09-13 15:19:24.052054 |      -5 | LG | M
2024-09-13 15:19:24.351378 |     -32 | LG | M
2024-09-13 15:19:24.652570 |     -74 | LG | M
2024-09-13 15:19:24.952839 |     -85 | LG | M
2024-09-13 15:19:25.251518 |     -93 | LG | M
2024-09-13 15:19:25.553551 |    -100 | LG | M
2024-09-13 15:19:25.852766 |    -107 | LG | M
2024-09-13 15:19:26.154350 |    -112 | LG | M
2024-09-13 15:19:26.454088 |    -112 | LG | M
2024-09-13 15:19:26.753798 |    -111 | LG | M
2024-09-13 15:19:27.054024 |    -110 | LG | M
2024-09-13 15:19:27.353846 |    -110 | LG | M
2024-09-13 15:19:27.653548 |    -110 | LG | S
2024-09-13 15:19:27.953524 |    -110 | LG | S
2024-09-13 15:19:28.253335 |    -110 | LG | S
2024-09-13 15:19:28.553447 |    -112 | LG | M
2024-09-13 15:19:28.853738 |    -116 | LG | M
2024-09-13 15:19:29.153532 |    -125 | LG | M
2024-09-13 15:19:29.452514 |    -132 | LG | M
2024-09-13 15:19:29.754212 |    -137 | LG | M
2024-09-13 15:19:30.053718 |    -141 | LG | M
2024-09-13 15:19:30.353260 |    -145 | LG | M
2024-09-13 15:19:30.652791 |    -149 | LG | M
2024-09-13 15:19:30.952212 |    -154 | LG | M
2024-09-13 15:19:31.254416 |    -158 | LG | M
2024-09-13 15:19:31.554382 |    -163 | LG | M
2024-09-13 15:19:31.852917 |    -168 | LG | M
2024-09-13 15:19:32.153729 |    -173 | LG | M
2024-09-13 15:19:32.452668 |    -177 | LG | M
2024-09-13 15:19:32.754027 |    -182 | LG | M
2024-09-13 15:19:33.053180 |    -187 | LG | M
2024-09-13 15:19:33.354483 |    -191 | LG | M
2024-09-13 15:19:33.653960 |    -196 | LG | M
2024-09-13 15:19:33.953557 |    -201 | LG | M
2024-09-13 15:19:34.252434 |    -207 | LG | M
2024-09-13 15:19:34.553978 |    -212 | LG | M
2024-09-13 15:19:34.853985 |    -215 | LG | M
2024-09-13 15:19:35.153642 |    -217 | LG | M
2024-09-13 15:19:35.453325 |    -219 | LG | M
2024-09-13 15:19:35.753117 |    -222 | LG | M
2024-09-13 15:19:36.052669 |    -225 | LG | M
2024-09-13 15:19:36.354537 |    -232 | LG | M
2024-09-13 15:19:36.654675 |    -243 | LG | M
2024-09-13 15:19:36.953599 |    -255 | LG | M
2024-09-13 15:19:37.252917 |    -268 | LG | M
2024-09-13 15:19:37.552451 |    -284 | LG | M
2024-09-13 15:19:37.854315 |    -287 | LG | M
2024-09-13 15:19:38.153847 |    -284 | LG | M
2024-09-13 15:19:38.453169 |    -283 | LG | M
2024-09-13 15:19:38.753173 |    -283 | LG | M
2024-09-13 15:19:39.052798 |    -283 | LG | S
2024-09-13 15:19:39.355048 |    -283 | LG | S
2024-09-13 15:19:39.651233 |    -283 | LG | M
2024-09-13 15:19:39.953220 |    -287 | LG | M
2024-09-13 15:19:40.252891 |    -297 | LG | M
2024-09-13 15:19:40.553222 |    -308 | LG | M
2024-09-13 15:19:40.853989 |    -320 | LG | M
2024-09-13 15:19:41.152915 |    -332 | LG | M
2024-09-13 15:19:41.454741 |    -342 | LG | M
2024-09-13 15:19:41.754348 |    -353 | LG | M
2024-09-13 15:19:42.054794 |    -364 | LG | M
2024-09-13 15:19:42.354163 |    -375 | LG | M
2024-09-13 15:19:42.654274 |    -383 | LG | M
2024-09-13 15:19:42.954215 |    -392 | LG | M
2024-09-13 15:19:43.254587 |    -402 | LG | M
2024-09-13 15:19:43.553511 |    -413 | LG | M
2024-09-13 15:19:43.853016 |    -421 | LG | M
2024-09-13 15:19:44.154963 |    -429 | LG | M
2024-09-13 15:19:44.454491 |    -437 | LG | M
2024-09-13 15:19:44.754334 |    -448 | LG | M
2024-09-13 15:19:45.053936 |    -463 | LG | M
2024-09-13 15:19:45.353985 |    -481 | LG | M
2024-09-13 15:19:45.652917 |    -495 | LG | M
2024-09-13 15:19:45.954687 |    -492 | LG | M
2024-09-13 15:19:46.254010 |    -487 | LG | M
2024-09-13 15:19:46.552940 |    -487 | LG | M
2024-09-13 15:19:46.854225 |    -487 | LG | S
2024-09-13 15:19:47.153302 |    -487 | LG | S
2024-09-13 15:19:47.454918 |    -487 | LG | S
2024-09-13 15:19:47.750312 |    -487 | LG | M
2024-09-13 15:19:48.054186 |    -495 | LG | M
2024-09-13 15:19:48.353834 |    -508 | LG | M
2024-09-13 15:19:48.653962 |    -519 | LG | M
2024-09-13 15:19:48.954323 |    -528 | LG | M
2024-09-13 15:19:49.254299 |    -536 | LG | M
2024-09-13 15:19:49.555188 |    -542 | LG | M
2024-09-13 15:19:49.853431 |    -550 | LG | M
2024-09-13 15:19:50.154794 |    -558 | LG | M
2024-09-13 15:19:50.453480 |    -565 | LG | M
2024-09-13 15:19:50.753425 |    -572 | LG | M
2024-09-13 15:19:51.054159 |    -581 | LG | M
2024-09-13 15:19:51.354983 |    -590 | LG | M
2024-09-13 15:19:51.653623 |    -596 | LG | M
2024-09-13 15:19:51.954521 |    -603 | LG | M
2024-09-13 15:19:52.255363 |    -612 | LG | M
2024-09-13 15:19:52.554172 |    -617 | LG | M
2024-09-13 15:19:52.855565 |    -621 | LG | M
2024-09-13 15:19:53.154136 |    -626 | LG | M
2024-09-13 15:19:53.455219 |    -630 | LG | M
2024-09-13 15:19:53.754672 |    -635 | LG | M
2024-09-13 15:19:54.054410 |    -639 | LG | M
2024-09-13 15:19:54.353761 |    -643 | LG | M
2024-09-13 15:19:54.655074 |    -649 | LG | M
2024-09-13 15:19:54.953671 |    -655 | LG | M
2024-09-13 15:19:55.255632 |    -659 | LG | M
2024-09-13 15:19:55.555513 |    -662 | LG | M
2024-09-13 15:19:55.854981 |    -659 | LG | M
2024-09-13 15:19:56.154415 |    -652 | LG | M
2024-09-13 15:19:56.453985 |    -651 | LG | M
2024-09-13 15:19:56.753541 |    -651 | LG | M
2024-09-13 15:19:57.055266 |    -650 | LG | S
2024-09-13 15:19:57.351152 |    -650 | LG | S
2024-09-13 15:19:57.655642 |    -650 | LG | S
2024-09-13 15:19:57.955346 |    -650 | LG | S
2024-09-13 15:19:58.254774 |    -650 | LG | S
2024-09-13 15:19:58.554469 |    -650 | LG | S
2024-09-13 15:19:58.853945 |    -650 | LG | S
2024-09-13 15:19:59.153648 |    -650 | LG | S
2024-09-13 15:19:59.451958 |    -650 | LG | M
2024-09-13 15:19:59.753665 |    -656 | LG | M
2024-09-13 15:20:00.055811 |    -663 | LG | M
2024-09-13 15:20:00.355257 |    -668 | LG | M
2024-09-13 15:20:00.654932 |    -669 | LG | M
2024-09-13 15:20:00.954387 |    -671 | LG | M
2024-09-13 15:20:01.254515 |    -673 | LG | M
2024-09-13 15:20:01.554731 |    -676 | LG | M
2024-09-13 15:20:01.854767 |    -682 | LG | M
2024-09-13 15:20:02.154435 |    -687 | LG | M
2024-09-13 15:20:02.453673 |    -692 | LG | M
2024-09-13 15:20:02.753830 |    -696 | LG | M
2024-09-13 15:20:03.054093 |    -698 | LG | M
2024-09-13 15:20:03.354296 |    -700 | LG | M
2024-09-13 15:20:03.655060 |    -701 | LG | M
2024-09-13 15:20:03.955715 |    -702 | LG | M
2024-09-13 15:20:04.254032 |    -704 | LG | M
