time|weight|unit|flag
2024-09-13 15:08:31.830206 |    -280 | LG | M
2024-09-13 15:08:32.129716 |    -284 | LG | M
2024-09-13 15:08:32.431604 |    -288 | LG | M
2024-09-13 15:08:32.730922 |    -292 | LG | M
2024-09-13 15:08:33.031159 |    -297 | LG | M
2024-09-13 15:08:33.331336 |    -299 | LG | M
2024-09-13 15:08:33.631423 |    -301 | LG | M
2024-09-13 15:08:33.929925 |    -304 | LG | M
2024-09-13 15:08:34.230728 |    -307 | LG | M
2024-09-13 15:08:34.531562 |    -310 | LG | M
2024-09-13 15:08:34.830615 |    -315 | LG | M
2024-09-13 15:08:35.129589 |    -319 | LG | M
2024-09-13 15:08:35.430575 |    -322 | LG | M
2024-09-13 15:08:35.731978 |    -324 | LG | M
2024-09-13 15:08:36.030563 |    -329 | LG | M
2024-09-13 15:08:36.329479 |    -332 | LG | M
2024-09-13 15:08:36.631463 |    -337 | LG | M
2024-09-13 15:08:36.931047 |    -341 | LG | M
2024-09-13 15:08:37.230613 |    -345 | LG | M
2024-09-13 15:08:37.530335 |    -351 | LG | M
2024-09-13 15:08:37.830534 |    -356 | LG | M
2024-09-13 15:08:38.130950 |    -360 | LG | M
2024-09-13 15:08:38.430500 |    -366 | LG | M
2024-09-13 15:08:38.730087 |    -375 | LG | M
2024-09-13 15:08:39.030222 |    -384 | LG | M
2024-09-13 15:08:39.330368 |    -391 | LG | M
2024-09-13 15:08:39.631116 |    -398 | LG | M
2024-09-13 15:08:39.931843 |    -406 | LG | M
2024-09-13 15:08:40.230445 |    -412 | LG | M
2024-09-13 15:08:40.530236 |    -418 | LG | M
2024-09-13 15:08:40.829773 |    -423 | LG | M
2024-09-13 15:08:41.131717 |    -429 | LG | M
2024-09-13 15:08:41.430982 |    -435 | LG | M
2024-09-13 15:08:41.731093 |    -441 | LG | M
2024-09-13 15:08:42.030657 |    -446 | LG | M
2024-09-13 15:08:42.330413 |    -450 | LG | M
2024-09-13 15:08:42.630663 |    -455 | LG | M
2024-09-13 15:08:42.930592 |    -459 | LG | M
2024-09-13 15:08:43.230535 |    -465 | LG | M
2024-09-13 15:08:43.530681 |    -467 | LG | M
2024-09-13 15:08:43.830982 |    -466 | LG | M
2024-09-13 15:08:44.131080 |    -464 | LG | M
2024-09-13 15:08:44.431306 |    -450 | LG | M
2024-09-13 15:08:44.731211 |    -433 | LG | M
2024-09-13 15:08:45.031314 |    -424 | LG | M
2024-09-13 15:08:45.330870 |    -422 | LG | M
2024-09-13 15:08:45.630403 |    -422 | LG | M
2024-09-13 15:08:45.932100 |    -422 | LG | S
2024-09-13 15:08:46.232040 |    -422 | LG | S
2024-09-13 15:08:46.531687 |    -422 | LG | S
2024-09-13 15:08:46.827672 |    -422 | LG | S
2024-09-13 15:08:47.128284 |    -422 | LG | S
2024-09-13 15:08:47.426812 |    -422 | LG | S
2024-09-13 15:08:47.727450 |    -422 | LG | S
2024-09-13 15:08:48.028365 |    -422 | LG | S
2024-09-13 15:08:48.330672 |    -422 | LG | S
2024-09-13 15:08:48.626854 |    -422 | LG | M
2024-09-13 15:08:48.931199 |    -425 | LG | M
2024-09-13 15:08:49.231020 |    -427 | LG | M
2024-09-13 15:08:49.530784 |    -430 | LG | M
2024-09-13 15:08:49.830892 |    -443 | LG | M
2024-09-13 15:08:50.130310 |    -453 | LG | M
2024-09-13 15:08:50.430303 |    -459 | LG | M
2024-09-13 15:08:50.730198 |    -467 | LG | M
2024-09-13 15:08:51.030565 |    -475 | LG | M
2024-09-13 15:08:51.331065 |    -483 | LG | M
2024-09-13 15:08:51.632209 |    -493 | LG | M
2024-09-13 15:08:51.931515 |    -504 | LG | M
2024-09-13 15:08:52.231549 |    -513 | LG | M
2024-09-13 15:08:52.532268 |    -524 | LG | M
2024-09-13 15:08:52.832373 |    -531 | LG | M
2024-09-13 15:08:53.130730 |    -539 | LG | M
2024-09-13 15:08:53.431375 |    -552 | LG | M
2024-09-13 15:08:53.730017 |    -560 | LG | M
2024-09-13 15:08:54.029891 |    -562 | LG | M
2024-09-13 15:08:54.332421 |    -565 | LG | M
2024-09-13 15:08:54.632544 |    -572 | LG | M
2024-09-13 15:08:54.930795 |    -576 | LG | M
2024-09-13 15:08:55.231259 |    -580 | LG | M
2024-09-13 15:08:55.531792 |    -585 | LG | M
2024-09-13 15:08:55.830117 |    -589 | LG | M
2024-09-13 15:08:56.130810 |    -593 | LG | M
2024-09-13 15:08:56.431893 |    -596 | LG | M
2024-09-13 15:08:56.730767 |    -600 | LG | M
2024-09-13 15:08:57.031709 |    -603 | LG | M
2024-09-13 15:08:57.332286 |    -607 | LG | M
2024-09-13 15:08:57.630415 |    -612 | LG | M
2024-09-13 15:08:57.931598 |    -618 | LG | M
2024-09-13 15:08:58.230244 |    -623 | LG | M
2024-09-13 15:08:58.531687 |    -626 | LG | M
2024-09-13 15:08:58.830548 |    -627 | LG | M
2024-09-13 15:08:59.132065 |    -627 | LG | M
2024-09-13 15:08:59.431017 |    -627 | LG | S
2024-09-13 15:08:59.732641 |    -627 | LG | M
2024-09-13 15:09:00.031504 |    -627 | LG | M
2024-09-13 15:09:00.330359 |    -627 | LG | S
2024-09-13 15:09:00.628135 |    -627 | LG | M
2024-09-13 15:09:00.931843 |    -621 | LG | M
2024-09-13 15:09:01.230764 |    -611 | LG | M
2024-09-13 15:09:01.531810 |    -606 | LG | M
2024-09-13 15:09:01.832467 |    -606 | LG | M
2024-09-13 15:09:02.130660 |    -606 | LG | S
2024-09-13 15:09:02.427723 |    -606 | LG | S
2024-09-13 15:09:02.727191 |    -606 | LG | S
2024-09-13 15:09:03.026744 |    -606 | LG | S
2024-09-13 15:09:03.328417 |    -606 | LG | S
2024-09-13 15:09:03.631784 |    -606 | LG | S
2024-09-13 15:09:03.928802 |    -606 | LG | M
2024-09-13 15:09:04.232041 |    -612 | LG | M
2024-09-13 15:09:04.530834 |    -617 | LG | M
2024-09-13 15:09:04.832286 |    -621 | LG | M
2024-09-13 15:09:05.131117 |    -625 | LG | M
2024-09-13 15:09:05.432738 |    -627 | LG | M
2024-09-13 15:09:05.731354 |    -628 | LG | M
2024-09-13 15:09:06.032674 |    -630 | LG | M
2024-09-13 15:09:06.331958 |    -634 | LG | M
2024-09-13 15:09:06.631149 |    -636 | LG | M
2024-09-13 15:09:06.930598 |    -638 | LG | M
2024-09-13 15:09:07.232669 |    -639 | LG | M
2024-09-13 15:09:07.531830 |    -641 | LG | M
2024-09-13 15:09:07.830412 |    -641 | LG | M
2024-09-13 15:09:08.131639 |    -642 | LG | M
2024-09-13 15:09:08.430357 |    -643 | LG | M
2024-09-13 15:09:08.731612 |    -644 | LG | M
2024-09-13 15:09:09.030291 |    -646 | LG | M
2024-09-13 15:09:09.331538 |    -647 | LG | M
2024-09-13 15:09:09.632954 |    -647 | LG | M
2024-09-13 15:09:09.931992 |    -647 | LG | M
2024-09-13 15:09:10.231014 |    -649 | LG | M
2024-09-13 15:09:10.532474 |    -650 | LG | M
2024-09-13 15:09:10.831860 |    -649 | LG | M
2024-09-13 15:09:11.130495 |    -643 | LG | M
2024-09-13 15:09:11.431928 |    -637 | LG | M
2024-09-13 15:09:11.731306 |    -627 | LG | M
2024-09-13 15:09:12.032531 |    -631 | LG | M
2024-09-13 15:09:12.331866 |    -642 | LG | M
2024-09-13 15:09:12.630675 |    -648 | LG | M
