time|weight|unit|flag
2024-09-13 16:23:22.252133 |       1 | LG | S
2024-09-13 16:23:22.551590 |       1 | LG | S
2024-09-13 16:23:22.851306 |       1 | LG | S
2024-09-13 16:23:23.151446 |       1 | LG | S
2024-09-13 16:23:23.450779 |       1 | LG | S
2024-09-13 16:23:23.751057 |       1 | LG | S
2024-09-13 16:23:24.050563 |       1 | LG | S
2024-09-13 16:23:24.351059 |       1 | LG | S
2024-09-13 16:23:24.650308 |       1 | LG | S
2024-09-13 16:23:24.950644 |       1 | LG | S
2024-09-13 16:23:25.250142 |       1 | LG | S
2024-09-13 16:23:25.550374 |       1 | LG | S
2024-09-13 16:23:25.850134 |       1 | LG | S
2024-09-13 16:23:26.149560 |       1 | LG | S
2024-09-13 16:23:26.448831 |       1 | LG | M
2024-09-13 16:23:26.754198 |      -1 | LG | M
2024-09-13 16:23:27.053332 |     -20 | LG | M
2024-09-13 16:23:27.353229 |     -32 | LG | M
2024-09-13 16:23:27.652638 |     -41 | LG | M
2024-09-13 16:23:27.952928 |     -47 | LG | M
2024-09-13 16:23:28.253446 |     -51 | LG | M
2024-09-13 16:23:28.552918 |     -55 | LG | M
2024-09-13 16:23:28.852427 |     -60 | LG | M
2024-09-13 16:23:29.151942 |     -64 | LG | M
2024-09-13 16:23:29.453063 |     -67 | LG | M
2024-09-13 16:23:29.752516 |     -71 | LG | M
2024-09-13 16:23:30.052867 |     -75 | LG | M
2024-09-13 16:23:30.351721 |     -79 | LG | M
2024-09-13 16:23:30.652090 |     -83 | LG | M
2024-09-13 16:23:30.952200 |     -87 | LG | M
2024-09-13 16:23:31.252500 |     -92 | LG | M
2024-09-13 16:23:31.552086 |     -97 | LG | M
2024-09-13 16:23:31.852181 |    -102 | LG | M
2024-09-13 16:23:32.153529 |    -107 | LG | M
2024-09-13 16:23:32.453080 |    -112 | LG | M
2024-09-13 16:23:32.752725 |    -113 | LG | M
2024-09-13 16:23:33.052694 |    -110 | LG | M
2024-09-13 16:23:33.352301 |    -109 | LG | M
2024-09-13 16:23:33.651463 |    -109 | LG | M
2024-09-13 16:23:33.953082 |    -109 | LG | S
2024-09-13 16:23:34.248579 |    -109 | LG | S
2024-09-13 16:23:34.548559 |    -109 | LG | S
2024-09-13 16:23:34.848870 |    -109 | LG | S
2024-09-13 16:23:35.152884 |    -109 | LG | S
2024-09-13 16:23:35.452309 |    -112 | LG | M
2024-09-13 16:23:35.752462 |    -120 | LG | M
2024-09-13 16:23:36.051875 |    -127 | LG | M
2024-09-13 16:23:36.350744 |    -133 | LG | M
2024-09-13 16:23:36.650148 |    -138 | LG | M
2024-09-13 16:23:36.949698 |    -143 | LG | M
2024-09-13 16:23:37.251637 |    -147 | LG | M
2024-09-13 16:23:37.551140 |    -150 | LG | M
2024-09-13 16:23:37.851207 |    -153 | LG | M
2024-09-13 16:23:38.151226 |    -156 | LG | M
2024-09-13 16:23:38.451365 |    -160 | LG | M
2024-09-13 16:23:38.750089 |    -165 | LG | M
2024-09-13 16:23:39.050724 |    -169 | LG | M
2024-09-13 16:23:39.349270 |    -173 | LG | M
2024-09-13 16:23:39.650205 |    -176 | LG | M
2024-09-13 16:23:39.949073 |    -179 | LG | M
2024-09-13 16:23:40.250737 |    -182 | LG | M
2024-09-13 16:23:40.549874 |    -184 | LG | M
2024-09-13 16:23:40.848694 |    -186 | LG | M
2024-09-13 16:23:41.150380 |    -189 | LG | M
2024-09-13 16:23:41.449471 |    -193 | LG | M
2024-09-13 16:23:41.749179 |    -197 | LG | M
2024-09-13 16:23:42.048882 |    -201 | LG | M
2024-09-13 16:23:42.350136 |    -205 | LG | M
2024-09-13 16:23:42.648860 |    -208 | LG | M
2024-09-13 16:23:42.949910 |    -211 | LG | M
2024-09-13 16:23:43.249704 |    -215 | LG | M
2024-09-13 16:23:43.549216 |    -220 | LG | M
2024-09-13 16:23:43.848596 |    -224 | LG | M
2024-09-13 16:23:44.148116 |    -228 | LG | M
2024-09-13 16:23:44.449893 |    -232 | LG | M
2024-09-13 16:23:44.747783 |    -235 | LG | M
2024-09-13 16:23:45.047932 |    -238 | LG | M
2024-09-13 16:23:45.347907 |    -241 | LG | M
2024-09-13 16:23:45.649264 |    -243 | LG | M
2024-09-13 16:23:45.948301 |    -243 | LG | M
2024-09-13 16:23:46.247377 |    -242 | LG | M
2024-09-13 16:23:46.548921 |    -241 | LG | M
2024-09-13 16:23:46.848044 |    -241 | LG | S
2024-09-13 16:23:47.143312 |    -241 | LG | S
2024-09-13 16:23:47.447058 |    -241 | LG | S
