time|displacement|delay
2024-09-13 15:19:18.803883 |  0.168 | -0.00016
2024-09-13 15:19:18.929403 |  0.168 |  0.00626
2024-09-13 15:19:19.053585 |  0.168 |  0.01054
2024-09-13 15:19:19.312312 |  0.168 |  0.00894
2024-09-13 15:19:19.431587 |  0.168 |  0.01910
2024-09-13 15:19:19.561922 |  0.168 |  0.01826
2024-09-13 15:19:19.703025 |  0.168 |  0.01150
2024-09-13 15:19:19.834043 |  0.168 |  0.00989
2024-09-13 15:19:19.962445 |  0.168 |  0.01090
2024-09-13 15:19:20.094558 |  0.168 |  0.00831
2024-09-13 15:19:20.227681 |  0.168 |  0.00444
2024-09-13 15:19:20.359562 |  0.168 |  0.00196
2024-09-13 15:19:20.489550 |  0.168 |  0.00136
2024-09-13 15:19:20.618294 |  0.168 |  0.00201
2024-09-13 15:19:20.748251 |  0.168 |  0.00654
2024-09-13 15:19:20.872035 |  0.168 |  0.01217
2024-09-13 15:19:21.003432 |  0.168 |  0.01016
2024-09-13 15:19:21.138039 |  0.168 |  0.00496
2024-09-13 15:19:21.271917 |  0.168 |  0.00046
2024-09-13 15:19:21.402048 |  0.168 | -0.00026
2024-09-13 15:19:21.530912 |  0.168 |  0.00027
2024-09-13 15:19:21.655132 |  0.168 |  0.00556
2024-09-13 15:19:21.783895 |  0.168 |  0.00607
2024-09-13 15:19:21.920726 |  0.168 |  0.00371
2024-09-13 15:19:22.047789 |  0.168 |  0.00608
2024-09-13 15:19:22.178642 |  0.168 |  0.00474
2024-09-13 15:19:22.311029 |  0.168 |  0.00161
2024-09-13 15:19:22.442776 |  0.168 | -0.00075
2024-09-13 15:19:22.572912 |  0.168 | -0.00149
2024-09-13 15:19:22.701903 |  0.168 | -0.00109
2024-09-13 15:19:22.830391 |  0.168 | -0.00019
2024-09-13 15:19:22.964224 |  0.168 |  0.00069
2024-09-13 15:19:23.088245 |  0.168 |  0.00583
2024-09-13 15:19:23.217894 |  0.174 |  0.00888
2024-09-13 15:19:23.350254 |  0.190 |  0.00464
2024-09-13 15:19:23.484646 |  0.218 | -0.00035
2024-09-13 15:19:23.616754 |  0.256 | -0.00309
2024-09-13 15:19:23.746367 |  0.294 | -0.00333
2024-09-13 15:19:23.874381 |  0.332 | -0.00194
2024-09-13 15:19:24.002143 |  0.368 | -0.00032
2024-09-13 15:19:24.135413 |  0.398 |  0.00090
2024-09-13 15:19:24.259512 |  0.422 |  0.00634
2024-09-13 15:19:24.389631 |  0.442 |  0.00548
2024-09-13 15:19:24.522645 |  0.460 |  0.00185
2024-09-13 15:19:24.655231 |  0.476 | -0.00138
2024-09-13 15:19:24.786139 |  0.490 | -0.00164
2024-09-13 15:19:24.915259 |  0.504 | -0.00136
2024-09-13 15:19:25.044264 |  0.516 | -0.00098
2024-09-13 15:19:25.178320 |  0.526 | -0.00056
2024-09-13 15:19:25.302004 |  0.536 |  0.00518
2024-09-13 15:19:25.431359 |  0.544 |  0.00521
2024-09-13 15:19:25.563989 |  0.556 |  0.00198
2024-09-13 15:19:25.696744 |  0.566 | -0.00138
2024-09-13 15:19:25.827729 |  0.574 | -0.00298
2024-09-13 15:19:25.956987 |  0.578 | -0.00321
2024-09-13 15:19:26.085359 |  0.578 | -0.00195
2024-09-13 15:19:26.213487 |  0.574 | -0.00384
2024-09-13 15:19:26.347421 |  0.570 | -0.00279
2024-09-13 15:19:26.468601 |  0.572 |  0.00786
2024-09-13 15:19:26.595223 |  0.572 |  0.01086
2024-09-13 15:19:26.728851 |  0.572 |  0.00663
2024-09-13 15:19:26.864740 |  0.572 | -0.00301
2024-09-13 15:19:26.998469 |  0.572 | -0.00736
2024-09-13 15:19:27.127100 |  0.572 | -0.00344
2024-09-13 15:19:27.253218 |  0.572 | -0.00016
2024-09-13 15:19:27.385694 |  0.572 |  0.00223
2024-09-13 15:19:27.510341 |  0.570 |  0.00346
2024-09-13 15:19:27.641574 |  0.566 |  0.00199
2024-09-13 15:19:27.773354 |  0.570 |  0.00254
2024-09-13 15:19:27.904192 |  0.582 |  0.00106
2024-09-13 15:19:28.031733 |  0.582 |  0.00280
2024-09-13 15:19:28.162439 |  0.570 | -0.00131
2024-09-13 15:19:28.294208 |  0.572 | -0.00114
2024-09-13 15:19:28.423716 |  0.596 | -0.00196
2024-09-13 15:19:28.558416 |  0.618 | -0.00235
2024-09-13 15:19:28.682458 |  0.624 |  0.00427
2024-09-13 15:19:28.811315 |  0.624 |  0.00464
2024-09-13 15:19:28.943696 |  0.638 |  0.00181
2024-09-13 15:19:29.076427 |  0.654 | -0.00280
2024-09-13 15:19:29.207834 |  0.662 | -0.00355
2024-09-13 15:19:29.336599 |  0.662 | -0.00596
2024-09-13 15:19:29.464928 |  0.666 | -0.00225
2024-09-13 15:19:29.593667 |  0.680 |  0.00392
2024-09-13 15:19:29.717444 |  0.690 |  0.00955
2024-09-13 15:19:29.849555 |  0.690 |  0.00376
2024-09-13 15:19:29.984941 |  0.690 | -0.00247
2024-09-13 15:19:30.117305 |  0.700 | -0.00217
2024-09-13 15:19:30.246419 |  0.712 | -0.00190
2024-09-13 15:19:30.375549 |  0.720 | -0.00163
2024-09-13 15:19:30.504787 |  0.722 | -0.00172
2024-09-13 15:19:30.634194 |  0.726 | -0.00184
2024-09-13 15:19:30.767396 |  0.738 | -0.00018
2024-09-13 15:19:30.891545 |  0.746 |  0.00508
2024-09-13 15:19:31.021560 |  0.752 |  0.00446
2024-09-13 15:19:31.154545 |  0.756 |  0.00047
2024-09-13 15:19:31.286193 |  0.762 | -0.00140
2024-09-13 15:19:31.416788 |  0.772 | -0.00262
2024-09-13 15:19:31.546390 |  0.780 | -0.00285
2024-09-13 15:19:31.675288 |  0.788 | -0.00233
2024-09-13 15:19:31.808518 |  0.794 | -0.00107
2024-09-13 15:19:31.932427 |  0.800 |  0.00443
2024-09-13 15:19:32.061916 |  0.808 |  0.00433
