time|displacement|delay
2024-09-13 15:08:02.906063 |  0.070 | -0.03118
2024-09-13 15:08:03.012180 |  0.070 | -0.00900
2024-09-13 15:08:03.117191 |  0.070 |  0.01535
2024-09-13 15:08:03.235687 |  0.070 |  0.02592
2024-09-13 15:08:03.372520 |  0.070 |  0.02299
2024-09-13 15:08:03.500575 |  0.070 |  0.02425
2024-09-13 15:08:03.637597 |  0.070 |  0.01602
2024-09-13 15:08:03.775847 |  0.070 |  0.00707
2024-09-13 15:08:03.910080 |  0.070 |  0.00164
2024-09-13 15:08:04.039929 |  0.070 |  0.00082
2024-09-13 15:08:04.166836 |  0.070 |  0.00302
2024-09-13 15:08:04.293454 |  0.070 |  0.00546
2024-09-13 15:08:04.426310 |  0.070 |  0.00673
2024-09-13 15:08:04.550329 |  0.070 |  0.01181
2024-09-13 15:08:04.676173 |  0.070 |  0.01500
2024-09-13 15:08:04.809178 |  0.070 |  0.01118
2024-09-13 15:08:04.944154 |  0.070 |  0.00522
2024-09-13 15:08:05.077540 |  0.070 |  0.00074
2024-09-13 15:08:05.207945 |  0.070 | -0.00058
2024-09-13 15:08:05.335924 |  0.070 |  0.00049
2024-09-13 15:08:05.463179 |  0.070 |  0.00229
2024-09-13 15:08:05.596009 |  0.070 |  0.00361
2024-09-13 15:08:05.717936 |  0.070 |  0.01078
2024-09-13 15:08:05.847534 |  0.070 |  0.01023
2024-09-13 15:08:05.981157 |  0.070 |  0.00590
2024-09-13 15:08:06.114908 |  0.070 |  0.00095
2024-09-13 15:08:06.242040 |  0.070 |  0.00291
2024-09-13 15:08:06.370944 |  0.070 |  0.00307
2024-09-13 15:08:06.501017 |  0.070 |  0.00203
2024-09-13 15:08:06.636250 |  0.070 |  0.00097
2024-09-13 15:08:06.758542 |  0.084 |  0.01104
2024-09-13 15:08:06.887653 |  0.112 |  0.00974
2024-09-13 15:08:07.022394 |  0.144 |  0.00417
2024-09-13 15:08:07.156663 |  0.178 | -0.00118
2024-09-13 15:08:07.288181 |  0.224 | -0.00362
2024-09-13 15:08:07.416789 |  0.268 | -0.00316
2024-09-13 15:08:07.544005 |  0.302 | -0.00134
2024-09-13 15:08:07.671531 |  0.324 |  0.00023
2024-09-13 15:08:07.805007 |  0.336 |  0.00213
2024-09-13 15:08:07.929029 |  0.350 |  0.00718
2024-09-13 15:08:08.059273 |  0.364 |  0.00601
2024-09-13 15:08:08.192253 |  0.376 |  0.00206
2024-09-13 15:08:08.324896 |  0.384 | -0.00150
2024-09-13 15:08:08.455488 |  0.388 | -0.00343
2024-09-13 15:08:08.584152 |  0.392 | -0.00299
2024-09-13 15:08:08.711637 |  0.400 | -0.00105
2024-09-13 15:08:08.844471 |  0.408 |  0.00027
2024-09-13 15:08:08.968145 |  0.416 |  0.00569
2024-09-13 15:08:09.097507 |  0.422 |  0.00552
2024-09-13 15:08:09.229897 |  0.428 |  0.00206
2024-09-13 15:08:09.358410 |  0.436 |  0.00262
2024-09-13 15:08:09.489013 |  0.442 |  0.00105
2024-09-13 15:08:09.620138 |  0.448 | -0.00101
2024-09-13 15:08:09.750369 |  0.454 | -0.00220
2024-09-13 15:08:09.875500 |  0.458 |  0.00176
2024-09-13 15:08:10.006076 |  0.466 |  0.00533
2024-09-13 15:08:10.131616 |  0.472 |  0.00886
2024-09-13 15:08:10.264227 |  0.478 |  0.00530
2024-09-13 15:08:10.398863 |  0.482 | -0.00065
2024-09-13 15:08:10.530613 |  0.488 | -0.00298
2024-09-13 15:08:10.660531 |  0.494 | -0.00381
2024-09-13 15:08:10.788897 |  0.500 | -0.00313
