time|weight|unit|flag
2024-09-13 16:36:31.101711 |       1 | LG | S
2024-09-13 16:36:31.402042 |       1 | LG | S
2024-09-13 16:36:31.701806 |       1 | LG | S
2024-09-13 16:36:32.001309 |       1 | LG | S
2024-09-13 16:36:32.301638 |       1 | LG | S
2024-09-13 16:36:32.601472 |       1 | LG | S
2024-09-13 16:36:32.901127 |       1 | LG | S
2024-09-13 16:36:33.201694 |       1 | LG | S
2024-09-13 16:36:33.501290 |       1 | LG | S
2024-09-13 16:36:33.801050 |       1 | LG | S
2024-09-13 16:36:34.100786 |       1 | LG | S
2024-09-13 16:36:34.401385 |       1 | LG | S
2024-09-13 16:36:34.701136 |       1 | LG | S
2024-09-13 16:36:35.000930 |       1 | LG | S
2024-09-13 16:36:35.300709 |       1 | LG | S
2024-09-13 16:36:35.601449 |       1 | LG | S
2024-09-13 16:36:35.900988 |       1 | LG | S
2024-09-13 16:36:36.199484 |       1 | LG | M
2024-09-13 16:36:36.504048 |     -10 | LG | M
2024-09-13 16:36:36.804561 |     -29 | LG | M
2024-09-13 16:36:37.105114 |     -35 | LG | M
2024-09-13 16:36:37.404645 |     -37 | LG | M
2024-09-13 16:36:37.704351 |     -40 | LG | M
2024-09-13 16:36:38.004778 |     -41 | LG | M
2024-09-13 16:36:38.303350 |     -40 | LG | M
2024-09-13 16:36:38.603706 |     -39 | LG | M
2024-09-13 16:36:38.905081 |     -39 | LG | M
2024-09-13 16:36:39.205190 |     -39 | LG | S
2024-09-13 16:36:39.505244 |     -39 | LG | S
2024-09-13 16:36:39.803613 |     -39 | LG | S
2024-09-13 16:36:40.103302 |     -39 | LG | S
2024-09-13 16:36:40.401007 |     -39 | LG | M
2024-09-13 16:36:40.704034 |     -41 | LG | M
2024-09-13 16:36:41.004672 |     -45 | LG | M
2024-09-13 16:36:41.303805 |     -48 | LG | M
2024-09-13 16:36:41.604413 |     -51 | LG | M
2024-09-13 16:36:41.903877 |     -58 | LG | M
2024-09-13 16:36:42.203535 |     -61 | LG | M
2024-09-13 16:36:42.502871 |     -64 | LG | M
2024-09-13 16:36:42.803832 |     -70 | LG | M
2024-09-13 16:36:43.102971 |     -78 | LG | M
2024-09-13 16:36:43.403515 |     -86 | LG | M
2024-09-13 16:36:43.703549 |     -93 | LG | M
2024-09-13 16:36:44.003055 |     -99 | LG | M
2024-09-13 16:36:44.303279 |    -105 | LG | M
2024-09-13 16:36:44.604923 |    -112 | LG | M
2024-09-13 16:36:44.904711 |    -121 | LG | M
2024-09-13 16:36:45.203808 |    -129 | LG | M
2024-09-13 16:36:45.502536 |    -138 | LG | M
2024-09-13 16:36:45.803899 |    -145 | LG | M
2024-09-13 16:36:46.103467 |    -151 | LG | M
2024-09-13 16:36:46.403689 |    -157 | LG | M
2024-09-13 16:36:46.703835 |    -163 | LG | M
2024-09-13 16:36:47.004619 |    -170 | LG | M
2024-09-13 16:36:47.303550 |    -179 | LG | M
2024-09-13 16:36:47.602756 |    -185 | LG | M
2024-09-13 16:36:47.904153 |    -186 | LG | M
2024-09-13 16:36:48.203244 |    -182 | LG | M
2024-09-13 16:36:48.502446 |    -181 | LG | M
2024-09-13 16:36:48.803849 |    -181 | LG | M
2024-09-13 16:36:49.102924 |    -181 | LG | S
2024-09-13 16:36:49.404583 |    -181 | LG | S
2024-09-13 16:36:49.703675 |    -181 | LG | S
2024-09-13 16:36:50.002897 |    -181 | LG | S
2024-09-13 16:36:50.302127 |    -182 | LG | M
2024-09-13 16:36:50.603587 |    -186 | LG | M
2024-09-13 16:36:50.902725 |    -192 | LG | M
2024-09-13 16:36:51.202398 |    -197 | LG | M
2024-09-13 16:36:51.502029 |    -204 | LG | M
2024-09-13 16:36:51.803303 |    -210 | LG | M
2024-09-13 16:36:52.102991 |    -215 | LG | M
2024-09-13 16:36:52.402777 |    -218 | LG | M
2024-09-13 16:36:52.702304 |    -222 | LG | M
2024-09-13 16:36:53.001540 |    -224 | LG | M
2024-09-13 16:36:53.303538 |    -226 | LG | M
2024-09-13 16:36:53.603234 |    -229 | LG | M
2024-09-13 16:36:53.902980 |    -231 | LG | M
2024-09-13 16:36:54.203290 |    -233 | LG | M
2024-09-13 16:36:54.501146 |    -235 | LG | M
2024-09-13 16:36:54.801417 |    -237 | LG | M
2024-09-13 16:36:55.101817 |    -239 | LG | M
2024-09-13 16:36:55.402177 |    -240 | LG | M
2024-09-13 16:36:55.701431 |    -242 | LG | M
2024-09-13 16:36:56.003040 |    -243 | LG | M
2024-09-13 16:36:56.302140 |    -245 | LG | M
2024-09-13 16:36:56.601255 |    -246 | LG | M
2024-09-13 16:36:56.903137 |    -247 | LG | M
2024-09-13 16:36:57.202520 |    -247 | LG | M
2024-09-13 16:36:57.501563 |    -248 | LG | M
2024-09-13 16:36:57.800620 |    -249 | LG | M
2024-09-13 16:36:58.102298 |    -250 | LG | M
2024-09-13 16:36:58.401952 |    -251 | LG | M
2024-09-13 16:36:58.701905 |    -251 | LG | M
2024-09-13 16:36:59.001822 |    -252 | LG | M
2024-09-13 16:36:59.301762 |    -253 | LG | M
2024-09-13 16:36:59.601534 |    -253 | LG | M
2024-09-13 16:36:59.901356 |    -254 | LG | M
2024-09-13 16:37:00.201214 |    -254 | LG | M
2024-09-13 16:37:00.501039 |    -254 | LG | S
2024-09-13 16:37:00.801392 |    -254 | LG | S
2024-09-13 16:37:01.101706 |    -254 | LG | S
2024-09-13 16:37:01.402010 |    -254 | LG | S
2024-09-13 16:37:01.698303 |    -254 | LG | S
2024-09-13 16:37:01.996455 |    -254 | LG | S
2024-09-13 16:37:02.297463 |    -254 | LG | S
2024-09-13 16:37:02.602307 |    -254 | LG | S
2024-09-13 16:37:02.900200 |    -254 | LG | M
2024-09-13 16:37:03.200067 |    -255 | LG | M
2024-09-13 16:37:03.500168 |    -255 | LG | M
2024-09-13 16:37:03.799846 |    -256 | LG | M
2024-09-13 16:37:04.099660 |    -257 | LG | M
2024-09-13 16:37:04.399562 |    -257 | LG | M
2024-09-13 16:37:04.699580 |    -258 | LG | M
2024-09-13 16:37:05.001851 |    -259 | LG | M
2024-09-13 16:37:05.299557 |    -260 | LG | M
2024-09-13 16:37:05.599304 |    -260 | LG | M
2024-09-13 16:37:05.901660 |    -261 | LG | M
2024-09-13 16:37:06.201609 |    -261 | LG | M
2024-09-13 16:37:06.498933 |    -262 | LG | M
2024-09-13 16:37:06.801407 |    -262 | LG | M
2024-09-13 16:37:07.101342 |    -263 | LG | M
2024-09-13 16:37:07.401537 |    -263 | LG | M
2024-09-13 16:37:07.699459 |    -264 | LG | M
2024-09-13 16:37:07.999200 |    -264 | LG | M
2024-09-13 16:37:08.299255 |    -264 | LG | M
2024-09-13 16:37:08.599348 |    -265 | LG | M
2024-09-13 16:37:08.899324 |    -265 | LG | M
2024-09-13 16:37:09.199624 |    -265 | LG | M
2024-09-13 16:37:09.499479 |    -266 | LG | S
2024-09-13 16:37:09.796003 |    -266 | LG | S
2024-09-13 16:37:10.101202 |    -266 | LG | S
2024-09-13 16:37:10.399033 |    -266 | LG | S
2024-09-13 16:37:10.695678 |    -266 | LG | S
2024-09-13 16:37:10.996756 |    -266 | LG | M
2024-09-13 16:37:11.299252 |    -267 | LG | M
2024-09-13 16:37:11.599407 |    -267 | LG | S
2024-09-13 16:37:11.899603 |    -267 | LG | S
2024-09-13 16:37:12.196181 |    -267 | LG | S
2024-09-13 16:37:12.494917 |    -267 | LG | S
2024-09-13 16:37:12.800045 |    -268 | LG | S
2024-09-13 16:37:13.100534 |    -268 | LG | S
2024-09-13 16:37:13.398679 |    -268 | LG | S
2024-09-13 16:37:13.699226 |    -268 | LG | S
2024-09-13 16:37:13.999527 |    -268 | LG | S
2024-09-13 16:37:14.299847 |    -268 | LG | S
2024-09-13 16:37:14.600480 |    -268 | LG | S
2024-09-13 16:37:14.898900 |    -268 | LG | S
2024-09-13 16:37:15.199500 |    -268 | LG | S
2024-09-13 16:37:15.500139 |    -268 | LG | S
2024-09-13 16:37:15.798398 |    -268 | LG | S
2024-09-13 16:37:16.099081 |    -268 | LG | S
2024-09-13 16:37:16.399739 |    -268 | LG | S
2024-09-13 16:37:16.700309 |    -268 | LG | S
2024-09-13 16:37:16.998683 |    -268 | LG | S
2024-09-13 16:37:17.299291 |    -268 | LG | S
2024-09-13 16:37:17.599613 |    -268 | LG | S
2024-09-13 16:37:17.897743 |    -268 | LG | S
2024-09-13 16:37:18.198622 |    -268 | LG | S
2024-09-13 16:37:18.499121 |    -268 | LG | S
2024-09-13 16:37:18.799902 |    -268 | LG | S
2024-09-13 16:37:19.098097 |    -268 | LG | S
2024-09-13 16:37:19.398915 |    -268 | LG | S
2024-09-13 16:37:19.695648 |    -268 | LG | S
2024-09-13 16:37:19.994971 |    -268 | LG | S
2024-09-13 16:37:20.294090 |    -268 | LG | S
2024-09-13 16:37:20.595898 |    -268 | LG | M
2024-09-13 16:37:20.898716 |    -270 | LG | M
