time|weight|unit|flag
2024-09-13 14:58:42.895448 |       0 | LG | S
2024-09-13 14:58:43.196622 |       0 | LG | S
2024-09-13 14:58:43.495256 |       0 | LG | S
2024-09-13 14:58:43.795652 |       0 | LG | S
2024-09-13 14:58:44.096219 |       0 | LG | S
2024-09-13 14:58:44.395858 |       0 | LG | S
2024-09-13 14:58:44.696356 |       0 | LG | S
2024-09-13 14:58:44.995899 |       0 | LG | S
2024-09-13 14:58:45.295448 |       0 | LG | S
2024-09-13 14:58:45.598328 |       0 | LG | S
2024-09-13 14:58:45.898477 |       0 | LG | S
2024-09-13 14:58:46.196344 |       0 | LG | S
2024-09-13 14:58:46.495826 |       0 | LG | S
2024-09-13 14:58:46.796155 |       0 | LG | S
2024-09-13 14:58:47.098163 |       0 | LG | S
2024-09-13 14:58:47.398388 |       0 | LG | S
2024-09-13 14:58:47.696903 |       0 | LG | S
2024-09-13 14:58:47.996682 |       0 | LG | S
2024-09-13 14:58:48.296113 |       0 | LG | S
2024-09-13 14:58:48.595922 |       0 | LG | S
2024-09-13 14:58:48.896502 |       0 | LG | S
2024-09-13 14:58:49.195860 |       0 | LG | S
2024-09-13 14:58:49.497126 |       0 | LG | S
2024-09-13 14:58:49.795738 |       0 | LG | S
2024-09-13 14:58:50.096293 |       0 | LG | S
2024-09-13 14:58:50.396139 |       0 | LG | S
2024-09-13 14:58:50.696611 |       0 | LG | S
2024-09-13 14:58:50.996922 |       0 | LG | S
2024-09-13 14:58:51.296462 |       0 | LG | S
2024-09-13 14:58:51.596181 |       0 | LG | S
2024-09-13 14:58:51.896598 |       0 | LG | S
2024-09-13 14:58:52.196169 |       0 | LG | S
2024-09-13 14:58:52.497438 |       0 | LG | S
2024-09-13 14:58:52.796097 |       0 | LG | S
2024-09-13 14:58:53.096609 |       0 | LG | S
2024-09-13 14:58:53.396083 |       0 | LG | S
2024-09-13 14:58:53.696733 |       0 | LG | S
2024-09-13 14:58:53.997010 |       0 | LG | S
2024-09-13 14:58:54.296483 |       0 | LG | S
2024-09-13 14:58:54.596857 |       0 | LG | S
2024-09-13 14:58:54.896387 |       0 | LG | S
2024-09-13 14:58:55.196911 |       0 | LG | S
2024-09-13 14:58:55.497162 |       0 | LG | S
2024-09-13 14:58:55.796834 |       0 | LG | S
2024-09-13 14:58:56.097252 |       0 | LG | S
2024-09-13 14:58:56.397021 |       0 | LG | S
2024-09-13 14:58:56.696701 |       0 | LG | S
2024-09-13 14:58:56.998001 |       0 | LG | S
2024-09-13 14:58:57.296768 |       0 | LG | S
2024-09-13 14:58:57.597201 |       0 | LG | S
2024-09-13 14:58:57.896841 |       0 | LG | S
2024-09-13 14:58:58.197271 |       0 | LG | S
2024-09-13 14:58:58.497651 |       0 | LG | S
2024-09-13 14:58:58.797344 |       0 | LG | S
2024-09-13 14:58:59.097121 |       0 | LG | S
2024-09-13 14:58:59.395697 |       0 | LG | M
2024-09-13 14:58:59.700184 |      -3 | LG | M
2024-09-13 14:59:00.000158 |      -6 | LG | M
2024-09-13 14:59:00.299695 |     -32 | LG | M
2024-09-13 14:59:00.600940 |     -30 | LG | M
2024-09-13 14:59:00.900683 |     -30 | LG | M
2024-09-13 14:59:01.200380 |     -30 | LG | S
2024-09-13 14:59:01.500661 |     -30 | LG | S
2024-09-13 14:59:01.800437 |     -31 | LG | M
2024-09-13 14:59:02.100174 |     -38 | LG | M
2024-09-13 14:59:02.399689 |     -51 | LG | M
2024-09-13 14:59:02.700805 |     -64 | LG | M
2024-09-13 14:59:03.000826 |     -74 | LG | M
2024-09-13 14:59:03.299520 |     -83 | LG | M
2024-09-13 14:59:03.599766 |     -89 | LG | M
2024-09-13 14:59:03.900161 |     -94 | LG | M
2024-09-13 14:59:04.201869 |    -100 | LG | M
2024-09-13 14:59:04.501266 |    -107 | LG | M
2024-09-13 14:59:04.800503 |    -118 | LG | M
2024-09-13 14:59:05.102290 |    -130 | LG | M
2024-09-13 14:59:05.401858 |    -140 | LG | M
2024-09-13 14:59:05.701153 |    -149 | LG | M
2024-09-13 14:59:06.000793 |    -158 | LG | M
2024-09-13 14:59:06.301135 |    -168 | LG | M
2024-09-13 14:59:06.601891 |    -175 | LG | M
2024-09-13 14:59:06.900602 |    -178 | LG | M
2024-09-13 14:59:07.201808 |    -177 | LG | M
2024-09-13 14:59:07.500734 |    -167 | LG | M
2024-09-13 14:59:07.801362 |    -161 | LG | M
2024-09-13 14:59:08.102150 |    -160 | LG | M
2024-09-13 14:59:08.402950 |    -160 | LG | M
2024-09-13 14:59:08.701462 |    -160 | LG | S
2024-09-13 14:59:08.998775 |    -160 | LG | S
2024-09-13 14:59:09.298302 |    -160 | LG | M
2024-09-13 14:59:09.601559 |    -175 | LG | M
2024-09-13 14:59:09.902941 |    -198 | LG | M
2024-09-13 14:59:10.202392 |    -220 | LG | M
2024-09-13 14:59:10.501929 |    -243 | LG | M
2024-09-13 14:59:10.800601 |    -264 | LG | M
2024-09-13 14:59:11.102420 |    -281 | LG | M
2024-09-13 14:59:11.401762 |    -293 | LG | M
2024-09-13 14:59:11.701981 |    -301 | LG | M
2024-09-13 14:59:12.002988 |    -308 | LG | M
2024-09-13 14:59:12.301561 |    -313 | LG | M
2024-09-13 14:59:12.602640 |    -309 | LG | M
2024-09-13 14:59:12.900943 |    -308 | LG | M
2024-09-13 14:59:13.201600 |    -308 | LG | M
2024-09-13 14:59:13.502392 |    -308 | LG | S
2024-09-13 14:59:13.803590 |    -308 | LG | S
2024-09-13 14:59:14.102509 |    -308 | LG | S
2024-09-13 14:59:14.399569 |    -308 | LG | S
2024-09-13 14:59:14.699049 |    -308 | LG | S
2024-09-13 14:59:14.998628 |    -308 | LG | S
2024-09-13 14:59:15.298214 |    -308 | LG | S
2024-09-13 14:59:15.597717 |    -308 | LG | S
2024-09-13 14:59:15.903485 |    -310 | LG | M
2024-09-13 14:59:16.202488 |    -314 | LG | M
2024-09-13 14:59:16.501605 |    -318 | LG | M
2024-09-13 14:59:16.803055 |    -330 | LG | M
2024-09-13 14:59:17.102511 |    -339 | LG | M
2024-09-13 14:59:17.401994 |    -344 | LG | M
2024-09-13 14:59:17.701494 |    -347 | LG | M
2024-09-13 14:59:18.003540 |    -350 | LG | M
2024-09-13 14:59:18.303670 |    -356 | LG | M
2024-09-13 14:59:18.601589 |    -365 | LG | M
2024-09-13 14:59:18.903495 |    -372 | LG | M
2024-09-13 14:59:19.203566 |    -377 | LG | M
2024-09-13 14:59:19.503779 |    -381 | LG | M
2024-09-13 14:59:19.801474 |    -386 | LG | M
2024-09-13 14:59:20.101873 |    -389 | LG | M
2024-09-13 14:59:20.402050 |    -397 | LG | M
2024-09-13 14:59:20.702509 |    -408 | LG | M
2024-09-13 14:59:21.003599 |    -420 | LG | M
2024-09-13 14:59:21.303435 |    -432 | LG | M
2024-09-13 14:59:21.603668 |    -444 | LG | M
2024-09-13 14:59:21.903094 |    -453 | LG | M
2024-09-13 14:59:22.203275 |    -462 | LG | M
2024-09-13 14:59:22.503462 |    -471 | LG | M
2024-09-13 14:59:22.801877 |    -481 | LG | M
2024-09-13 14:59:23.103358 |    -491 | LG | M
2024-09-13 14:59:23.402975 |    -504 | LG | M
2024-09-13 14:59:23.702912 |    -514 | LG | M
2024-09-13 14:59:24.003664 |    -510 | LG | M
2024-09-13 14:59:24.302175 |    -504 | LG | M
2024-09-13 14:59:24.602582 |    -503 | LG | M
2024-09-13 14:59:24.902798 |    -503 | LG | M
2024-09-13 14:59:25.203151 |    -503 | LG | S
2024-09-13 14:59:25.503697 |    -503 | LG | S
2024-09-13 14:59:25.804211 |    -503 | LG | S
2024-09-13 14:59:26.102325 |    -503 | LG | S
2024-09-13 14:59:26.402640 |    -503 | LG | S
2024-09-13 14:59:26.702987 |    -506 | LG | M
2024-09-13 14:59:27.003117 |    -517 | LG | M
2024-09-13 14:59:27.303847 |    -530 | LG | M
2024-09-13 14:59:27.602057 |    -546 | LG | M
2024-09-13 14:59:27.902449 |    -560 | LG | M
2024-09-13 14:59:28.202146 |    -569 | LG | M
2024-09-13 14:59:28.502138 |    -579 | LG | M
2024-09-13 14:59:28.802809 |    -589 | LG | M
2024-09-13 14:59:29.103338 |    -597 | LG | M
2024-09-13 14:59:29.402051 |    -603 | LG | M
2024-09-13 14:59:29.702415 |    -608 | LG | M
2024-09-13 14:59:30.003030 |    -613 | LG | M
2024-09-13 14:59:30.304334 |    -619 | LG | M
2024-09-13 14:59:30.603208 |    -625 | LG | M
2024-09-13 14:59:30.904347 |    -629 | LG | M
2024-09-13 14:59:31.202926 |    -632 | LG | M
2024-09-13 14:59:31.502479 |    -636 | LG | M
2024-09-13 14:59:31.804150 |    -640 | LG | M
2024-09-13 14:59:32.102758 |    -643 | LG | M
2024-09-13 14:59:32.403834 |    -646 | LG | M
2024-09-13 14:59:32.702339 |    -649 | LG | M
2024-09-13 14:59:33.003528 |    -650 | LG | M
2024-09-13 14:59:33.303088 |    -649 | LG | M
2024-09-13 14:59:33.604494 |    -649 | LG | M
2024-09-13 14:59:33.903403 |    -649 | LG | M
2024-09-13 14:59:34.204742 |    -648 | LG | M
2024-09-13 14:59:34.503845 |    -648 | LG | M
2024-09-13 14:59:34.802931 |    -648 | LG | S
2024-09-13 14:59:35.104567 |    -648 | LG | S
2024-09-13 14:59:35.399517 |    -648 | LG | M
2024-09-13 14:59:35.703295 |    -651 | LG | M
2024-09-13 14:59:36.002787 |    -653 | LG | M
2024-09-13 14:59:36.304881 |    -655 | LG | M
2024-09-13 14:59:36.604611 |    -656 | LG | M
2024-09-13 14:59:36.904250 |    -658 | LG | M
2024-09-13 14:59:37.203929 |    -661 | LG | M
2024-09-13 14:59:37.503854 |    -663 | LG | M
2024-09-13 14:59:37.803337 |    -664 | LG | M
2024-09-13 14:59:38.105578 |    -663 | LG | M
2024-09-13 14:59:38.405296 |    -663 | LG | M
2024-09-13 14:59:38.705257 |    -663 | LG | S
2024-09-13 14:59:39.001245 |    -663 | LG | M
2024-09-13 14:59:39.303415 |    -664 | LG | M
2024-09-13 14:59:39.603375 |    -665 | LG | M
2024-09-13 14:59:39.905553 |    -664 | LG | M
2024-09-13 14:59:40.205282 |    -661 | LG | M
2024-09-13 14:59:40.504761 |    -658 | LG | M
2024-09-13 14:59:40.804105 |    -651 | LG | M
2024-09-13 14:59:41.103500 |    -651 | LG | M
2024-09-13 14:59:41.403062 |    -651 | LG | S
2024-09-13 14:59:41.701334 |    -651 | LG | S
2024-09-13 14:59:41.999622 |    -651 | LG | S
2024-09-13 14:59:42.304276 |    -652 | LG | M
2024-09-13 14:59:42.603772 |    -653 | LG | M
