time|weight|unit|flag
2024-09-13 16:32:17.654307 |    -261 | LG | M
2024-09-13 16:32:17.954247 |    -261 | LG | M
2024-09-13 16:32:18.254211 |    -262 | LG | M
2024-09-13 16:32:18.554137 |    -262 | LG | M
2024-09-13 16:32:18.854222 |    -262 | LG | M
2024-09-13 16:32:19.154289 |    -263 | LG | M
2024-09-13 16:32:19.454255 |    -263 | LG | M
2024-09-13 16:32:19.754548 |    -263 | LG | M
2024-09-13 16:32:20.054273 |    -264 | LG | M
2024-09-13 16:32:20.354243 |    -264 | LG | M
2024-09-13 16:32:20.654167 |    -264 | LG | M
2024-09-13 16:32:20.954104 |    -265 | LG | M
2024-09-13 16:32:21.254084 |    -265 | LG | M
2024-09-13 16:32:21.554114 |    -265 | LG | M
2024-09-13 16:32:21.854009 |    -265 | LG | M
2024-09-13 16:32:22.153990 |    -266 | LG | S
2024-09-13 16:32:22.454518 |    -266 | LG | S
2024-09-13 16:32:22.752458 |    -266 | LG | S
2024-09-13 16:32:23.052779 |    -266 | LG | S
2024-09-13 16:32:23.349185 |    -266 | LG | S
2024-09-13 16:32:23.650503 |    -266 | LG | S
2024-09-13 16:32:23.949157 |    -266 | LG | S
2024-09-13 16:32:24.250378 |    -266 | LG | S
2024-09-13 16:32:24.549295 |    -266 | LG | S
2024-09-13 16:32:24.850368 |    -266 | LG | S
2024-09-13 16:32:25.149058 |    -266 | LG | S
2024-09-13 16:32:25.450414 |    -266 | LG | S
2024-09-13 16:32:25.753216 |    -267 | LG | S
2024-09-13 16:32:26.053583 |    -267 | LG | S
2024-09-13 16:32:26.353709 |    -267 | LG | S
2024-09-13 16:32:26.648045 |    -267 | LG | S
2024-09-13 16:32:26.953116 |    -268 | LG | S
2024-09-13 16:32:27.253455 |    -268 | LG | S
2024-09-13 16:32:27.553815 |    -268 | LG | S
2024-09-13 16:32:27.851807 |    -268 | LG | S
2024-09-13 16:32:28.148508 |    -268 | LG | S
2024-09-13 16:32:28.449698 |    -268 | LG | S
2024-09-13 16:32:28.748497 |    -268 | LG | S
2024-09-13 16:32:29.051582 |    -269 | LG | S
2024-09-13 16:32:29.352259 |    -269 | LG | S
2024-09-13 16:32:29.652713 |    -269 | LG | S
2024-09-13 16:32:29.953064 |    -269 | LG | S
2024-09-13 16:32:30.247256 |    -269 | LG | S
2024-09-13 16:32:30.548883 |    -269 | LG | S
2024-09-13 16:32:30.847973 |    -269 | LG | S
2024-09-13 16:32:31.153447 |    -270 | LG | S
2024-09-13 16:32:31.452390 |    -270 | LG | S
2024-09-13 16:32:31.750970 |    -270 | LG | S
2024-09-13 16:32:32.052004 |    -270 | LG | S
